timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tags,tag,type_of,user_count,user_count_bin,target_enc_content_id,is_part5,part5_cumsum,sum_ans
976863939,2146672950,1937,0,451,3,1.0,8000.0,True,1937,3,3,74 38 81,-1,,1037,4,0.9182825484764543,0,81,721.0
976863939,2146672950,1938,0,451,2,0.0,8000.0,True,1937,1,3,82 162 38 81,-1,,1038,4,0.5955678670360111,0,81,721.0
977022166,2146672950,11845,0,452,3,0.0,29666.0,True,11845,1,3,74 38 81,-1,,1039,4,0.5789473684210527,0,81,721.0
977022166,2146672950,11847,0,452,0,1.0,29666.0,True,11845,0,3,82 38 81,-1,,1040,4,0.6973684210526315,0,81,722.0
977022166,2146672950,11846,0,452,1,0.0,29666.0,True,11845,3,3,161 38 81,-1,,1041,4,0.6578947368421053,0,81,722.0
977107790,2146672950,2513,0,453,0,1.0,7666.0,True,2512,0,3,136 38 81,-1,,1042,4,0.9183673469387755,0,81,723.0
977107790,2146672950,2514,0,453,1,1.0,7666.0,True,2512,1,3,157 38 81,-1,,1043,4,0.8049886621315193,0,81,724.0
977107790,2146672950,2512,0,453,3,1.0,7666.0,True,2512,3,3,74 38 81,-1,,1044,4,0.9523809523809523,0,81,725.0
977286271,2146672950,1802,0,454,3,1.0,3666.0,True,1802,3,3,106 38 81,-1,,1045,4,0.7166276346604216,0,81,726.0
977286271,2146672950,1803,0,454,2,1.0,3666.0,True,1802,2,3,136 38 81,-1,,1046,4,0.6932084309133489,0,81,727.0
977286271,2146672950,1804,0,454,1,1.0,3666.0,True,1802,1,3,136 38 81,-1,,1047,4,0.819672131147541,0,81,728.0
977382995,2146672950,2032,0,455,1,1.0,7000.0,True,2030,1,3,82 81 92,-1,,1048,4,0.690537084398977,0,81,729.0
977382995,2146672950,2031,0,455,2,1.0,7000.0,True,2030,2,3,82 81 92,-1,,1049,4,0.7723785166240409,0,81,730.0
977382995,2146672950,2030,0,455,0,1.0,7000.0,True,2030,0,3,136 81 92,-1,,1050,4,0.6010230179028133,0,81,731.0
977482866,2146672950,2323,0,456,3,1.0,29000.0,True,2323,3,3,106 38 102,-1,,1051,4,0.9611451942740287,0,81,732.0
977482866,2146672950,2325,0,456,0,1.0,29000.0,True,2323,0,3,157 38 102,-1,,1052,4,0.852760736196319,0,81,733.0
977482866,2146672950,2324,0,456,0,1.0,29000.0,True,2323,0,3,136 38 102,-1,,1053,4,0.7137014314928425,0,81,734.0
978790272,2146672950,2252,0,457,0,1.0,24333.0,True,2251,0,3,136 38 81,-1,,1054,4,0.765,0,81,735.0
978790272,2146672950,2253,0,457,0,1.0,24333.0,True,2251,0,3,82 38 81,-1,,1055,4,0.5775,0,81,736.0
978790272,2146672950,2251,0,457,3,1.0,24333.0,True,2251,3,3,74 38 81,-1,,1056,4,0.82,0,81,737.0
978911417,2146672950,1987,0,458,3,1.0,23333.0,True,1985,3,3,82 81 92,-1,,1057,4,0.3743523316062176,0,81,738.0
978911417,2146672950,1986,0,458,1,0.0,23333.0,True,1985,3,3,136 81 92,-1,,1058,4,0.5873221216041398,0,81,738.0
978911417,2146672950,1985,0,458,3,0.0,23333.0,True,1985,0,3,82 81 92,-1,,1059,4,0.7852522639068564,0,81,738.0
979041144,2146672950,1508,0,459,2,1.0,34333.0,True,1508,2,3,74 81 92 29,-1,,1060,4,0.7295373665480427,0,81,739.0
979041144,2146672950,1510,0,459,0,0.0,34333.0,True,1508,3,3,82 81 92 29,-1,,1061,4,0.44858156028368795,0,81,739.0
979041144,2146672950,1509,0,459,0,1.0,34333.0,True,1508,0,3,74 81 92 29,-1,,1062,4,0.8754448398576512,0,81,740.0
984813897,2146672950,2214,0,460,3,1.0,6666.0,True,2212,3,3,82 38 81,-1,,1063,4,0.9120370370370371,0,81,741.0
984813897,2146672950,2213,0,460,2,1.0,6666.0,True,2212,2,3,136 38 81,-1,,1064,4,0.7800925925925926,0,81,742.0
984813897,2146672950,2212,0,460,2,0.0,6666.0,True,2212,1,3,74 38 81,-1,,1065,4,0.7013888888888888,0,81,742.0
984875861,2146672950,2424,0,461,0,1.0,28333.0,True,2422,0,3,136 38 81,-1,,1066,4,0.9331352154531947,0,81,743.0
984875861,2146672950,2423,0,461,2,1.0,28333.0,True,2422,2,3,136 38 81,-1,,1067,4,0.7756315007429421,0,81,744.0
984875861,2146672950,2422,0,461,0,1.0,28333.0,True,2422,0,3,106 162 38 81,-1,,1068,4,0.7172619047619048,0,81,745.0
984996533,2146672950,2041,0,462,0,1.0,16667.0,True,2039,0,3,113 81 92,-1,,1069,4,0.5732394366197183,0,81,746.0
984996533,2146672950,2039,0,462,3,1.0,16667.0,True,2039,3,3,106 81 92,-1,,1070,4,0.9183098591549296,0,81,747.0
984996533,2146672950,2040,0,462,2,0.0,16667.0,True,2039,1,3,82 81 92,-1,,1071,4,0.7623066104078763,0,81,747.0
985100170,2146672950,1901,0,463,2,1.0,32000.0,True,1901,2,3,74 92 29,-1,,1072,4,0.7627118644067796,0,81,748.0
985100170,2146672950,1903,0,463,0,0.0,32000.0,True,1901,1,3,82 92 29,-1,,1073,4,0.7542372881355932,0,81,748.0
985100170,2146672950,1902,0,463,0,1.0,32000.0,True,1901,0,3,136 92 29,-1,,1074,4,0.8502824858757062,0,81,749.0
985216959,2146672950,1571,0,464,3,1.0,21333.0,True,1571,3,3,74 92 29 102,-1,,1075,4,0.6415094339622641,0,81,750.0
985216959,2146672950,1572,0,464,1,0.0,21333.0,True,1571,2,3,161 92 29 102,-1,,1076,4,0.41470311027332707,0,81,750.0
985216959,2146672950,1573,0,464,3,1.0,21333.0,True,1571,3,3,136 92 29 102,-1,,1077,4,0.5447690857681433,0,81,751.0
986014394,2146672950,11172,0,465,0,1.0,31667.0,False,11171,0,6,166,-1,,1078,4,0.6554959785522788,0,81,752.0
986014394,2146672950,11173,0,465,0,0.0,31667.0,False,11171,3,6,175,-1,,1079,4,0.1863270777479893,0,81,752.0
986014394,2146672950,11174,0,465,2,1.0,31667.0,False,11171,2,6,1,-1,,1080,4,0.5924932975871313,0,81,753.0
986014394,2146672950,11171,0,465,3,0.0,31667.0,False,11171,0,6,27,-1,,1081,4,0.6260053619302949,0,81,753.0
986209880,2146672950,11624,0,466,1,1.0,21750.0,True,11623,1,6,86,-1,,1082,4,0.5918367346938775,0,81,754.0
986209880,2146672950,11623,0,466,2,1.0,21750.0,True,11623,2,6,1,-1,,1083,4,0.8367346938775511,0,81,755.0
986209880,2146672950,11625,0,466,3,1.0,21750.0,True,11623,3,6,109,-1,,1084,4,0.7055393586005831,0,81,756.0
986209880,2146672950,11626,0,466,2,0.0,21750.0,True,11623,1,6,27,-1,,1085,4,0.37026239067055394,0,81,756.0
986632153,2146672950,14015,1,467,-1,,,False,-1,-1,6,,27453,solving question,1086,4,,0,81,
986724993,2146672950,10275,0,468,0,1.0,44500.0,False,10272,0,6,27,-1,,1087,4,0.7137931034482758,0,81,757.0
986724993,2146672950,10272,0,468,3,1.0,44500.0,False,10272,3,6,73,-1,,1088,4,0.5643678160919541,0,81,758.0
986724993,2146672950,10274,0,468,3,1.0,44500.0,False,10272,3,6,147,-1,,1089,4,0.8471264367816091,0,81,759.0
986724993,2146672950,10273,0,468,2,1.0,44500.0,False,10272,2,6,182,-1,,1090,4,0.4632183908045977,0,81,760.0
987004923,2146672950,10031,0,469,0,1.0,22000.0,True,10029,0,6,73,-1,,1091,4,0.29750982961992134,0,81,761.0
987004923,2146672950,10032,0,469,0,0.0,22000.0,True,10029,2,6,48,-1,,1092,4,0.19003931847968544,0,81,761.0
987004923,2146672950,10029,0,469,2,1.0,22000.0,True,10029,2,6,179,-1,,1093,4,0.6972477064220184,0,81,762.0
987004923,2146672950,10030,0,469,1,0.0,22000.0,True,10029,0,6,27,-1,,1094,4,0.7116644823066841,0,81,762.0
1056023365,2146672950,12354,1,470,-1,,,False,-1,-1,6,,377,concept,1095,4,0.8928571428571429,0,81,
1056890945,2146672950,6863,0,471,2,0.0,53500.0,True,6861,0,6,53 162,-1,,1096,4,0.8093812375249501,0,81,762.0
1056890945,2146672950,6864,0,471,1,1.0,53500.0,True,6861,1,6,27 162,-1,,1097,4,0.6966067864271457,0,81,763.0
1056890945,2146672950,6862,0,471,2,1.0,53500.0,True,6861,2,6,147 162,-1,,1098,4,0.716566866267465,0,81,764.0
1056890945,2146672950,6861,0,471,0,1.0,53500.0,True,6861,0,6,91 162,-1,,1099,4,0.843313373253493,0,81,765.0
1057398693,2146672950,16874,1,472,-1,,,False,-1,-1,6,,24369,concept,1100,4,,0,81,
1057560990,2146672950,10918,0,473,3,1.0,41250.0,True,10915,3,6,179,-1,,1101,4,0.8240740740740741,0,81,766.0
1057560990,2146672950,10916,0,473,1,1.0,41250.0,True,10915,1,6,27,-1,,1102,4,0.6589861751152074,0,81,767.0
1057560990,2146672950,10917,0,473,2,1.0,41250.0,True,10915,2,6,96,-1,,1103,4,0.8611111111111112,0,81,768.0
1057560990,2146672950,10915,0,473,2,0.0,41250.0,True,10915,1,6,53,-1,,1104,4,0.5925925925925926,0,81,768.0
1059267581,2146672950,11018,0,474,1,1.0,36500.0,True,11015,1,6,8,-1,,1105,4,0.8866171003717472,0,81,769.0
1059267581,2146672950,11016,0,474,3,1.0,36500.0,True,11015,3,6,27,-1,,1106,4,0.8345724907063197,0,81,770.0
1059267581,2146672950,11017,0,474,2,1.0,36500.0,True,11015,2,6,134,-1,,1107,4,0.5074349442379182,0,81,771.0
1059267581,2146672950,11015,0,474,0,0.0,36500.0,True,11015,2,6,128,-1,,1108,4,0.34386617100371747,0,81,771.0
1059488961,2146672950,6794,0,475,1,1.0,37500.0,True,6793,1,6,179 162,-1,,1109,4,0.902867715078631,0,81,772.0
1059488961,2146672950,6793,0,475,3,1.0,37500.0,True,6793,3,6,73 162,-1,,1110,4,0.5124884366327475,0,81,773.0
1059488961,2146672950,6795,0,475,2,1.0,37500.0,True,6793,2,6,27 162,-1,,1111,4,0.8695652173913043,0,81,774.0
1059488961,2146672950,6796,0,475,1,1.0,37500.0,True,6793,1,6,53 162,-1,,1112,4,0.7030527289546716,0,81,775.0
1059745621,2146672950,6779,0,476,3,0.0,42750.0,True,6777,0,6,27,-1,,1113,4,0.48723404255319147,0,81,775.0
1059745621,2146672950,6777,0,476,3,0.0,42750.0,True,6777,0,6,179,-1,,1114,4,0.32872340425531915,0,81,775.0
1059745621,2146672950,6778,0,476,3,0.0,42750.0,True,6777,2,6,173,-1,,1115,4,0.7898936170212766,0,81,775.0
1059745621,2146672950,6780,0,476,3,1.0,42750.0,True,6777,3,6,91,-1,,1116,4,0.847872340425532,0,81,776.0
1059957285,2146672950,6611,0,477,1,0.0,49500.0,True,6609,3,6,44 162,-1,,1117,4,0.48334002408671217,0,81,776.0
1059957285,2146672950,6609,0,477,1,0.0,49500.0,True,6609,2,6,8 162,-1,,1118,4,0.7085507828181453,0,81,776.0
1059957285,2146672950,6610,0,477,1,1.0,49500.0,True,6609,1,6,27 162,-1,,1119,4,0.8502609393817744,0,81,777.0
1059957285,2146672950,6612,0,477,0,1.0,49500.0,True,6609,0,6,73 162,-1,,1120,4,0.8129265355279004,0,81,778.0
1060095730,2146672950,11847,0,478,0,1.0,35250.0,True,11845,0,3,82 38 81,-1,,1121,4,0.6973684210526315,0,81,779.0
1060095730,2146672950,11845,0,478,1,1.0,35250.0,True,11845,1,3,74 38 81,-1,,1122,4,0.5789473684210527,0,81,780.0
1060095730,2146672950,11846,0,478,3,1.0,35250.0,True,11845,3,3,161 38 81,-1,,1123,4,0.6578947368421053,0,81,781.0
1060177937,2146672950,1986,0,479,1,0.0,5000.0,True,1985,3,3,136 81 92,-1,,1124,4,0.5873221216041398,0,81,781.0
1060177937,2146672950,1987,0,479,3,1.0,5000.0,True,1985,3,3,82 81 92,-1,,1125,4,0.3743523316062176,0,81,782.0
1060177937,2146672950,1985,0,479,0,1.0,5000.0,True,1985,0,3,82 81 92,-1,,1126,4,0.7852522639068564,0,81,783.0
1060323572,2146672950,1757,0,480,2,1.0,5333.0,True,1757,2,3,74 38 92 102,-1,,1127,4,0.7261560693641619,0,81,784.0
1060323572,2146672950,1758,0,480,1,1.0,5333.0,True,1757,1,3,136 38 92 102,-1,,1128,4,0.3112391930835735,0,81,785.0
1060323572,2146672950,1759,0,480,0,1.0,5333.0,True,1757,0,3,157 38 92 102,-1,,1129,4,0.7527036770007209,0,81,786.0
1064630829,2146672950,6762,0,481,2,1.0,34333.0,True,6761,2,6,89,-1,,1130,4,0.519371139809096,0,81,787.0
1064630829,2146672950,6763,0,481,0,1.0,34333.0,True,6761,0,6,1,-1,,1131,4,0.7256885890949972,0,81,788.0
1064630829,2146672950,6764,0,481,1,0.0,34333.0,True,6761,3,6,27,-1,,1132,4,0.7811447811447811,0,81,788.0
1064630829,2146672950,6761,0,481,2,0.0,34333.0,True,6761,3,6,91,-1,,1133,4,0.7232845894263217,0,81,788.0
1120845440,2146672950,10151,0,482,0,1.0,57750.0,True,10148,0,6,116,-1,,1134,4,0.8949771689497716,0,81,789.0
1120845440,2146672950,10149,0,482,2,1.0,57750.0,True,10148,2,6,73,-1,,1135,4,0.898021308980213,0,81,790.0
1120845440,2146672950,10150,0,482,0,0.0,57750.0,True,10148,3,6,47,-1,,1136,4,0.3257229832572298,0,81,790.0
1120845440,2146672950,10148,0,482,0,1.0,57750.0,True,10148,0,6,27,-1,,1137,4,0.898021308980213,0,81,791.0
1124647621,2146672950,10100,0,483,1,1.0,33250.0,True,10098,1,6,96,-1,,1138,4,0.9240246406570842,0,81,792.0
1124647621,2146672950,10101,0,483,0,0.0,33250.0,True,10098,3,6,73,-1,,1139,4,0.2464065708418891,0,81,792.0
1124647621,2146672950,10099,0,483,0,1.0,33250.0,True,10098,0,6,27,-1,,1140,4,0.7268993839835729,0,81,793.0
1124647621,2146672950,10098,0,483,0,1.0,33250.0,True,10098,0,6,53,-1,,1141,4,0.4989733059548255,0,81,794.0
1128554828,2146672950,10043,0,484,3,1.0,40750.0,True,10042,3,6,109,-1,,1142,4,0.7078384798099763,0,81,795.0
1128554828,2146672950,10042,0,484,1,1.0,40750.0,True,10042,1,6,127,-1,,1143,4,0.5534441805225653,0,81,796.0
1128554828,2146672950,10044,0,484,2,1.0,40750.0,True,10042,2,6,177,-1,,1144,4,0.6140142517814727,0,81,797.0
1128554828,2146672950,10045,0,484,2,0.0,40750.0,True,10042,0,6,27,-1,,1145,4,0.7173396674584323,0,81,797.0
1128734249,2146672950,6571,0,485,3,0.0,68000.0,True,6569,0,6,73,-1,,1146,4,0.42493946731234866,0,81,797.0
1128734249,2146672950,6572,0,485,0,1.0,68000.0,True,6569,0,6,27,-1,,1147,4,0.7306295399515739,0,81,798.0
1128734249,2146672950,6569,0,485,1,1.0,68000.0,True,6569,1,6,8,-1,,1148,4,0.8983050847457628,0,81,799.0
1128734249,2146672950,6570,0,485,3,1.0,68000.0,True,6569,3,6,79,-1,,1149,4,0.5172413793103449,0,81,800.0
1128919392,2146672950,2372,0,486,2,1.0,35750.0,True,2371,2,3,82 38 81,-1,,1150,4,0.6078078078078079,0,81,801.0
1128919392,2146672950,2371,0,486,3,1.0,35750.0,True,2371,3,3,74 38 81,-1,,1151,4,0.6132132132132132,0,81,802.0
1128919392,2146672950,2373,0,486,3,0.0,35750.0,True,2371,0,3,161 162 38 81,-1,,1152,4,0.33153153153153153,0,81,802.0
1129062764,2146672950,2119,0,487,0,0.0,31000.0,True,2117,3,3,157 81 92,-1,,1153,4,0.2591486183719193,0,81,802.0
1129062764,2146672950,2117,0,487,1,1.0,31000.0,True,2117,1,3,106 81 92,-1,,1154,4,0.773542600896861,0,81,803.0
1129062764,2146672950,2118,0,487,3,0.0,31000.0,True,2117,0,3,74 81 92,-1,,1155,4,0.8221225710014948,0,81,803.0
1129222845,2146672950,1983,0,488,0,0.0,2333.0,True,1982,1,3,136 38 81 29,-1,,1156,4,0.6636704119850187,0,81,803.0
1129222845,2146672950,1984,0,488,2,1.0,2333.0,True,1982,2,3,157 38 81 29,-1,,1157,4,0.27511244377811095,0,81,804.0
1129222845,2146672950,1982,0,488,1,0.0,2333.0,True,1982,2,3,136 38 81 29,-1,,1158,4,0.42653673163418293,0,81,804.0
1129368020,2146672950,1728,0,489,0,1.0,38000.0,True,1727,0,3,113 81 92,-1,,1159,4,0.8270975056689343,0,81,805.0
1129368020,2146672950,1727,0,489,3,0.0,38000.0,True,1727,1,3,136 81 92,-1,,1160,4,0.6388888888888888,0,81,805.0
1129368020,2146672950,1729,0,489,1,0.0,38000.0,True,1727,3,3,82 81 92,-1,,1161,4,0.5606575963718821,0,81,805.0
1129510431,2146672950,1976,0,490,3,0.0,8666.0,True,1976,2,3,136 38 81 92,-1,,1162,4,0.31739707835325365,0,81,805.0
1129510431,2146672950,1978,0,490,3,0.0,8666.0,True,1976,0,3,82 38 81 92,-1,,1163,4,0.6892430278884463,0,81,805.0
1129510431,2146672950,1977,0,490,1,1.0,8666.0,True,1976,1,3,136 38 81 92,-1,,1164,4,0.6520584329349269,0,81,806.0
1137993688,2146672950,27728,1,491,-1,,,False,-1,-1,3,,13948,solving question,1165,4,,0,81,
1138038378,2146672950,9200,0,492,0,0.0,3000.0,True,9200,2,5,96,-1,,1166,4,0.2276176024279211,1,82,806.0
1138101478,2146672950,8599,0,493,0,1.0,28000.0,True,8599,0,5,53,-1,,1167,4,0.4799301919720768,1,83,807.0
1138174126,2146672950,4094,0,494,2,0.0,38000.0,True,4094,1,5,1,-1,,1168,4,0.34866163349347973,1,84,807.0
1138220600,2146672950,9166,0,495,1,0.0,45000.0,True,9166,3,5,1,-1,,1169,4,0.25,1,85,807.0
1138249363,2146672950,9818,0,496,3,0.0,27000.0,True,9818,0,5,73,-1,,1170,4,0.2885304659498208,1,86,807.0
1138281885,2146672950,9283,0,497,1,1.0,13000.0,True,9283,1,5,95,-1,,1171,4,0.5279864763335838,1,87,808.0
1138336569,2146672950,5976,0,498,2,1.0,22000.0,True,5976,2,5,152,-1,,1172,4,0.42652084757347913,1,88,809.0
1146932944,2146672950,6865,0,499,3,1.0,31000.0,True,6865,3,6,52 162,-1,,1173,4,0.5151155898043864,0,88,810.0
1146932944,2146672950,6868,0,499,0,1.0,31000.0,True,6865,0,6,53 162,-1,,1174,4,0.7523696682464455,0,88,811.0
1146932944,2146672950,6867,0,499,2,0.0,31000.0,True,6865,3,6,33 162,-1,,1175,4,0.6981915209012748,0,88,811.0
1146932944,2146672950,6866,0,499,3,1.0,31000.0,True,6865,3,6,27 162,-1,,1176,4,0.7480757844878626,0,88,812.0
1148659879,2146672950,4187,0,500,2,0.0,35250.0,True,4187,0,5,60,-1,,1177,4,0.34092980856882404,1,89,812.0
1150256000,2146672950,12846,1,501,-1,,,False,-1,-1,3,,29005,solving question,1178,4,0.75,0,89,
1150338574,2146672950,5330,0,502,3,0.0,44000.0,True,5330,0,5,166,-1,,1179,4,0.5093603744149766,1,90,812.0
1150685716,2146672950,27728,1,503,-1,,,False,-1,-1,3,,13948,solving question,1180,4,,0,90,
1150741909,2146672950,1877,0,504,2,1.0,55000.0,True,1877,2,3,74 81 92,-1,,1181,4,0.8669001751313485,0,90,813.0
1150741909,2146672950,1878,0,504,1,1.0,55000.0,True,1877,1,3,161 81 92,-1,,1182,4,0.5608048993875766,0,90,814.0
1150741909,2146672950,1879,0,504,2,1.0,55000.0,True,1877,2,3,136 81 92,-1,,1183,4,0.638986013986014,0,90,815.0
1150826591,2146672950,12323,0,505,0,1.0,1000.0,True,12321,0,3,136 38 29,-1,,1184,4,0.8,0,90,816.0
1150826591,2146672950,12322,0,505,3,1.0,1000.0,True,12321,3,3,136 38 29,-1,,1185,4,0.9333333333333333,0,90,817.0
1150826591,2146672950,12321,0,505,3,1.0,1000.0,True,12321,3,3,136 38 29,-1,,1186,4,0.9,0,90,818.0
1152499882,2146672950,2100,0,506,1,0.0,6666.0,True,2099,2,3,82 81 92,-1,,1187,4,0.6820512820512821,0,90,818.0
1152499882,2146672950,2099,0,506,2,1.0,6666.0,True,2099,2,3,74 81 92,-1,,1188,4,0.9128205128205128,0,90,819.0
1152499882,2146672950,2101,0,506,1,1.0,6666.0,True,2099,1,3,136 81 92,-1,,1189,4,0.9051282051282051,0,90,820.0
1152579556,2146672950,1902,0,507,0,1.0,5333.0,True,1901,0,3,136 92 29,-1,,1190,4,0.8502824858757062,0,90,821.0
1152579556,2146672950,1903,0,507,1,1.0,5333.0,True,1901,1,3,82 92 29,-1,,1191,4,0.7542372881355932,0,90,822.0
1152579556,2146672950,1901,0,507,2,1.0,5333.0,True,1901,2,3,74 92 29,-1,,1192,4,0.7627118644067796,0,90,823.0
1152650813,2146672950,1509,0,508,0,1.0,3666.0,True,1508,0,3,74 81 92 29,-1,,1193,4,0.8754448398576512,0,90,824.0
1152650813,2146672950,1510,0,508,3,1.0,3666.0,True,1508,3,3,82 81 92 29,-1,,1194,4,0.44858156028368795,0,90,825.0
1152650813,2146672950,1508,0,508,2,1.0,3666.0,True,1508,2,3,74 81 92 29,-1,,1195,4,0.7295373665480427,0,90,826.0
1152744176,2146672950,1967,0,509,1,1.0,4666.0,True,1967,1,3,136 38 81,-1,,1196,4,0.43333333333333335,0,90,827.0
1152744176,2146672950,1969,0,509,0,1.0,4666.0,True,1967,0,3,82 38 81,-1,,1197,4,0.4789356984478936,0,90,828.0
1152744176,2146672950,1968,0,509,2,1.0,4666.0,True,1967,2,3,82 38 81,-1,,1198,4,0.5560439560439561,0,90,829.0
1152858232,2146672950,1980,0,510,1,1.0,5000.0,True,1979,1,3,161 38 81,-1,,1199,4,0.45226811103588355,0,90,830.0
1152858232,2146672950,1981,0,510,1,1.0,5000.0,True,1979,1,3,82 38 81,-1,,1200,4,0.745417515274949,0,90,831.0
1152858232,2146672950,1979,0,510,2,1.0,5000.0,True,1979,2,3,106 38 81,-1,,1201,4,0.7193220338983051,0,90,832.0
1152933836,2146672950,12375,0,511,1,1.0,32000.0,True,12375,1,3,136 38 29,-1,,1202,4,0.7333333333333333,0,90,833.0
1152933836,2146672950,12376,0,511,2,0.0,32000.0,True,12375,1,3,136 38 29,-1,,1203,4,0.8,0,90,833.0
1152933836,2146672950,12377,0,511,3,1.0,32000.0,True,12375,3,3,82 38 29,-1,,1204,4,0.8666666666666667,0,90,834.0
1155583691,2146672950,11754,0,512,3,1.0,3000.0,True,11754,3,3,136 92 29,-1,,1205,4,0.8740740740740741,0,90,835.0
1155583691,2146672950,11755,0,512,1,1.0,3000.0,True,11754,1,3,113 92 29,-1,,1206,4,0.5333333333333333,0,90,836.0
1155583691,2146672950,11756,0,512,1,1.0,3000.0,True,11754,1,3,82 92 29,-1,,1207,4,0.8296296296296296,0,90,837.0
1155683328,2146672950,11852,0,513,1,1.0,21333.0,True,11851,1,3,136 38 29,-1,,1208,4,0.8613861386138614,0,90,838.0
1155683328,2146672950,11851,0,513,0,0.0,21333.0,True,11851,2,3,74 38 29,-1,,1209,4,0.7722772277227723,0,90,838.0
1155683328,2146672950,11853,0,513,3,1.0,21333.0,True,11851,3,3,113 38 29,-1,,1210,4,0.8316831683168316,0,90,839.0
1155835729,2146672950,1658,0,514,2,1.0,26667.0,True,1658,2,3,106 38 102,-1,,1211,4,0.6292372881355932,0,90,840.0
1155835729,2146672950,1659,0,514,3,0.0,26667.0,True,1658,2,3,136 38 102,-1,,1212,4,0.6207627118644068,0,90,840.0
1155835729,2146672950,1660,0,514,1,0.0,26667.0,True,1658,3,3,136 38 102,-1,,1213,4,0.7733050847457628,0,90,840.0
1155943221,2146672950,12344,0,515,3,0.0,31333.0,True,12342,2,3,136 38 29,-1,,1214,4,0.6333333333333333,0,90,840.0
1155943221,2146672950,12343,0,515,3,0.0,31333.0,True,12342,1,3,161 38 29,-1,,1215,4,0.4666666666666667,0,90,840.0
1155943221,2146672950,12342,0,515,2,1.0,31333.0,True,12342,2,3,136 38 29,-1,,1216,4,0.9333333333333333,0,90,841.0
1156106408,2146672950,2212,0,516,1,1.0,27000.0,False,2212,1,3,74 38 81,-1,,1217,4,0.7013888888888888,0,90,842.0
1156106408,2146672950,2214,0,516,3,1.0,27000.0,False,2212,3,3,82 38 81,-1,,1218,4,0.9120370370370371,0,90,843.0
1156106408,2146672950,2213,0,516,2,1.0,27000.0,False,2212,2,3,136 38 81,-1,,1219,4,0.7800925925925926,0,90,844.0
1156179346,2146672950,2100,0,517,2,1.0,22667.0,True,2099,2,3,82 81 92,-1,,1220,4,0.6820512820512821,0,90,845.0
1156179346,2146672950,2099,0,517,2,1.0,22667.0,True,2099,2,3,74 81 92,-1,,1221,4,0.9128205128205128,0,90,846.0
1156179346,2146672950,2101,0,517,1,1.0,22667.0,True,2099,1,3,136 81 92,-1,,1222,4,0.9051282051282051,0,90,847.0
1156234856,2146672950,1658,0,518,2,1.0,17667.0,True,1658,2,3,106 38 102,-1,,1223,4,0.6292372881355932,0,90,848.0
1156234856,2146672950,1660,0,518,3,1.0,17667.0,True,1658,3,3,136 38 102,-1,,1224,4,0.7733050847457628,0,90,849.0
1156234856,2146672950,1659,0,518,2,1.0,17667.0,True,1658,2,3,136 38 102,-1,,1225,4,0.6207627118644068,0,90,850.0
1156329520,2146672950,1573,0,519,3,1.0,16667.0,True,1571,3,3,136 92 29 102,-1,,1226,4,0.5447690857681433,0,90,851.0
1156329520,2146672950,1571,0,519,3,1.0,16667.0,True,1571,3,3,74 92 29 102,-1,,1227,4,0.6415094339622641,0,90,852.0
1156329520,2146672950,1572,0,519,1,0.0,16667.0,True,1571,2,3,161 92 29 102,-1,,1228,4,0.41470311027332707,0,90,852.0
1196698426,2146672950,1977,0,520,1,1.0,25667.0,True,1976,1,3,136 38 81 92,-1,,1229,4,0.6520584329349269,0,90,853.0
1196698426,2146672950,1978,0,520,0,1.0,25667.0,True,1976,0,3,82 38 81 92,-1,,1230,4,0.6892430278884463,0,90,854.0
1196698426,2146672950,1976,0,520,2,1.0,25667.0,True,1976,2,3,136 38 81 92,-1,,1231,4,0.31739707835325365,0,90,855.0
1196776491,2146672950,1987,0,521,0,0.0,3333.0,True,1985,3,3,82 81 92,-1,,1232,4,0.3743523316062176,0,90,855.0
1196776491,2146672950,1986,0,521,3,1.0,3333.0,True,1985,3,3,136 81 92,-1,,1233,4,0.5873221216041398,0,90,856.0
1196776491,2146672950,1985,0,521,0,1.0,3333.0,True,1985,0,3,82 81 92,-1,,1234,4,0.7852522639068564,0,90,857.0
1196874333,2146672950,3035,0,522,2,0.0,3333.0,True,3033,0,4,136 67 81,-1,,1235,4,0.29328165374677,0,90,857.0
1196874333,2146672950,3034,0,522,3,1.0,3333.0,True,3033,3,4,113 67 81,-1,,1236,4,0.5899094437257438,0,90,858.0
1196874333,2146672950,3033,0,522,1,1.0,3333.0,True,3033,1,4,136 67 81,-1,,1237,4,0.8266494178525227,0,90,859.0
1199733212,2146672950,23815,1,523,-1,,,False,-1,-1,3,,4358,concept,1238,4,,0,90,
1199872674,2146672950,1450,0,524,2,1.0,3000.0,True,1448,2,3,136 38 29,-1,,1239,4,0.6801242236024845,0,90,860.0
1199872674,2146672950,1449,0,524,3,1.0,3000.0,True,1448,3,3,82 38 29,-1,,1240,4,0.7919254658385093,0,90,861.0
1199872674,2146672950,1448,0,524,1,1.0,3000.0,True,1448,1,3,74 38 29,-1,,1241,4,0.7422360248447205,0,90,862.0
1199991369,2146672950,1624,0,525,2,1.0,2666.0,True,1622,2,3,157 38 81,-1,,1242,4,0.5964035964035964,0,90,863.0
1199991369,2146672950,1623,0,525,3,1.0,2666.0,True,1622,3,3,161 38 81,-1,,1243,4,0.6121635094715853,0,90,864.0
