,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,target_enc_user_id,reverse_prior_question_had_explanation,session0_sum
2406721,2524123920,518865790,3457,0,419,0,1.0,21333.0,True,3457,3456,0,4,136 126 162 38,-1,,0.6251526251526252,False,2101
2406722,2524123920,518865790,3458,0,419,3,0.0,21333.0,True,3458,3456,0,4,82 126 162 38,-1,,0.625609756097561,False,2101
2406723,2524123920,518865790,3456,0,419,2,1.0,21333.0,True,3456,3456,2,4,74 126 162 38,-1,,0.6248477466504263,False,2101
2406724,2524307672,518865790,3451,0,420,1,1.0,36333.0,False,3451,3450,1,4,136 126 81,-1,,0.6253041362530414,True,2101
2406725,2524307672,518865790,3450,0,420,2,1.0,36333.0,False,3450,3450,2,4,74 126 81,-1,,0.6257594167679222,True,2101
2406726,2524307672,518865790,3452,0,420,2,1.0,36333.0,False,3452,3450,2,4,82 126 81,-1,,0.6262135922330098,True,2101
2406727,2524432604,518865790,2605,0,421,3,1.0,23667.0,True,2605,2605,3,4,106 67 29,-1,,0.6266666666666667,False,2101
2406728,2524432604,518865790,2606,0,421,1,1.0,23667.0,True,2606,2605,1,4,136 67 29,-1,,0.6271186440677966,False,2101
2406729,2524432604,518865790,2607,0,421,1,1.0,23667.0,True,2607,2605,1,4,82 67 29,-1,,0.6275695284159613,False,2101
2406730,2524609711,518865790,3015,0,422,2,1.0,26333.0,True,3015,3015,2,4,136 171 92,-1,,0.6280193236714976,False,2101
2406731,2524609711,518865790,3016,0,422,2,0.0,26333.0,True,3016,3015,0,4,157 171 92,-1,,0.6284680337756333,False,2101
2406732,2524609711,518865790,3017,0,422,3,1.0,26333.0,True,3017,3015,3,4,161 171 92,-1,,0.6277108433734939,False,2101
2406733,2524753127,518865790,2918,0,423,1,1.0,31333.0,True,2918,2916,1,4,136 67 38,-1,,0.628158844765343,False,2101
2406734,2524753127,518865790,2917,0,423,3,1.0,31333.0,True,2917,2916,3,4,82 67 38,-1,,0.6286057692307693,False,2101
2406735,2524753127,518865790,2916,0,423,0,0.0,31333.0,True,2916,2916,1,4,106 67 38,-1,,0.6290516206482593,False,2101
2406736,2524897549,518865790,2958,0,424,1,1.0,28667.0,False,2958,2958,1,4,136 126 38,-1,,0.6282973621103117,True,2101
2406737,2524897549,518865790,2960,0,424,1,1.0,28667.0,False,2960,2958,1,4,157 126 38,-1,,0.6287425149700598,True,2101
2406738,2524897549,518865790,2959,0,424,0,0.0,28667.0,False,2959,2958,1,4,106 126 38,-1,,0.6291866028708134,True,2101
2406739,2554581090,518865790,3236,0,425,0,1.0,25667.0,False,3236,3234,0,4,82 103 162 81,-1,,0.6284348864994026,True,2101
2406740,2554581090,518865790,3234,0,425,1,1.0,25667.0,False,3234,3234,1,4,106 103 162 81,-1,,0.6288782816229117,True,2101
2406741,2554581090,518865790,3235,0,425,3,1.0,25667.0,False,3235,3234,3,4,136 103 162 81,-1,,0.6293206197854588,True,2101
2406742,2554799544,518865790,10714,0,426,3,0.0,28333.0,True,10714,10713,2,4,82 92 3,-1,,0.6297619047619047,False,2101
2406743,2554799544,518865790,10713,0,426,3,1.0,28333.0,True,10713,10713,3,4,106 92 3,-1,,0.629013079667063,False,2101
2406744,2554799544,518865790,10715,0,426,3,0.0,28333.0,True,10715,10713,2,4,157 92 3,-1,,0.6294536817102138,False,2101
2406745,2555029904,518865790,2888,0,427,2,1.0,38667.0,True,2888,2886,2,4,157 144 102,-1,,0.6287069988137604,False,2101
2406746,2555029904,518865790,2886,0,427,1,1.0,38667.0,True,2886,2886,1,4,74 144 102,-1,,0.6291469194312796,False,2101
2406747,2555029904,518865790,2887,0,427,0,0.0,38667.0,True,2887,2886,1,4,136 144 102,-1,,0.6295857988165681,False,2101
2406748,2555186750,518865790,2866,0,428,1,1.0,25333.0,True,2866,2865,1,4,136 144 92,-1,,0.6288416075650118,False,2101
2406749,2555186750,518865790,2867,0,428,2,1.0,25333.0,True,2867,2865,2,4,136 144 92,-1,,0.6292798110979929,False,2101
2406750,2555186750,518865790,2865,0,428,2,1.0,25333.0,True,2865,2865,2,4,106 144 92,-1,,0.6297169811320755,False,2101
2406751,2555383599,518865790,3205,0,429,3,1.0,26333.0,False,3205,3204,3,4,74 12 92,-1,,0.6301531213191991,True,2101
2406752,2555383599,518865790,3206,0,429,2,0.0,26333.0,False,3206,3204,3,4,113 12 92,-1,,0.6305882352941177,True,2101
2406753,2555383599,518865790,3204,0,429,3,1.0,26333.0,False,3204,3204,3,4,74 12 92,-1,,0.6298472385428907,True,2101
2406754,2556045862,518865790,2732,0,430,3,1.0,34667.0,False,2732,2731,3,4,136 144 81,-1,,0.6302816901408451,True,2101
2406755,2556045862,518865790,2731,0,430,0,1.0,34667.0,False,2731,2731,0,4,106 144 81,-1,,0.6307151230949589,True,2101
2406756,2556045862,518865790,2733,0,430,2,1.0,34667.0,False,2733,2731,2,4,82 144 81,-1,,0.6311475409836066,True,2101
2406757,2556175427,518865790,3467,0,431,1,1.0,26667.0,True,3467,3465,1,4,82 12 162 38,-1,,0.631578947368421,False,2101
2406758,2556175427,518865790,3465,0,431,2,0.0,26667.0,True,3465,3465,1,4,106 12 162 38,-1,,0.6320093457943925,False,2101
2406759,2556175427,518865790,3466,0,431,3,0.0,26667.0,True,3466,3465,0,4,74 12 162 38,-1,,0.6312718786464411,False,2101
2406760,2556397729,518865790,3024,0,432,1,1.0,27333.0,False,3024,3024,1,4,106 12 162 81,-1,,0.6305361305361306,True,2101
2406761,2556397729,518865790,3025,0,432,3,1.0,27333.0,False,3025,3024,3,4,136 12 162 81,-1,,0.6309662398137369,True,2101
2406762,2556397729,518865790,3026,0,432,0,1.0,27333.0,False,3026,3024,0,4,113 12 162 81,-1,,0.6313953488372093,True,2101
2406763,2556568604,518865790,2652,0,433,2,1.0,24667.0,True,2652,2650,2,4,82 144 38,-1,,0.6318234610917538,False,2101
2406764,2556568604,518865790,2651,0,433,3,1.0,24667.0,True,2651,2650,3,4,82 144 38,-1,,0.6322505800464037,False,2101
2406765,2556568604,518865790,2650,0,433,0,0.0,24667.0,True,2650,2650,2,4,106 144 38,-1,,0.6326767091541136,False,2101
2406766,2556707535,518865790,10122,0,434,1,1.0,28333.0,True,10122,10121,1,4,136 144 38,-1,,0.6319444444444444,False,2101
2406767,2556707535,518865790,10121,0,434,2,1.0,28333.0,True,10121,10121,2,4,74 144 38,-1,,0.6323699421965318,False,2101
2406768,2556707535,518865790,10123,0,434,0,1.0,28333.0,True,10123,10121,0,4,136 144 38,-1,,0.6327944572748267,False,2101
2406769,2556848298,518865790,3034,0,435,1,0.0,28333.0,True,3034,3033,3,4,113 67 81,-1,,0.6332179930795848,False,2101
2406770,2556848298,518865790,3033,0,435,3,0.0,28333.0,True,3033,3033,1,4,136 67 81,-1,,0.6324884792626728,False,2101
2406771,2556848298,518865790,3035,0,435,2,0.0,28333.0,True,3035,3033,0,4,136 67 81,-1,,0.6317606444188723,False,2101
2406772,2556959403,518865790,1048,0,436,0,1.0,31667.0,False,1048,1048,0,2,90 119 38 92,-1,,0.6310344827586207,True,2101
2406773,2557004675,518865790,900,0,437,0,1.0,14000.0,True,900,900,0,2,2 107 92 29,-1,,0.6314580941446614,False,2101
2406774,2557049060,518865790,1034,0,438,0,1.0,15000.0,True,1034,1034,0,2,148 32 92 102,-1,,0.6318807339449541,False,2101
2406775,2557095474,518865790,1234,0,439,3,0.0,21000.0,True,1234,1234,1,2,129 143 30 162 38 102,-1,,0.6323024054982818,False,2101
2406776,2557129663,518865790,1035,0,440,0,1.0,23000.0,True,1035,1035,0,2,62 90 100 38 102,-1,,0.631578947368421,False,2101
2406777,2572934990,518865790,3349,0,441,3,0.0,18000.0,False,3349,3348,1,4,74 67 81,-1,,0.632,True,2101
2406778,2572934990,518865790,3348,0,441,1,0.0,18000.0,False,3348,3348,0,4,106 67 81,-1,,0.6312785388127854,True,2101
2406779,2572934990,518865790,3350,0,441,2,1.0,18000.0,False,3350,3348,2,4,113 67 81,-1,,0.6305587229190421,True,2101
2406780,2573198221,518865790,2849,0,442,1,1.0,24667.0,True,2849,2848,1,4,82 144 38,-1,,0.6309794988610479,False,2101
2406781,2573198221,518865790,2848,0,442,1,1.0,24667.0,True,2848,2848,1,4,106 144 38,-1,,0.6313993174061433,False,2101
2406782,2573198221,518865790,2850,0,442,1,0.0,24667.0,True,2850,2848,3,4,157 144 38,-1,,0.6318181818181818,False,2101
2406783,2573344241,518865790,10106,0,443,2,1.0,25333.0,True,10106,10106,2,4,74 12 38,-1,,0.6311010215664018,False,2101
2406784,2573344241,518865790,10108,0,443,0,0.0,25333.0,True,10108,10106,1,4,82 12 38,-1,,0.6315192743764172,False,2101
2406785,2573344241,518865790,10107,0,443,2,0.0,25333.0,True,10107,10106,3,4,106 12 38,-1,,0.6308040770101925,False,2101
2406786,2573590174,518865790,3486,0,444,2,1.0,33667.0,False,3486,3486,2,4,74 103 162 38,-1,,0.6300904977375565,True,2101
2406787,2573590174,518865790,3487,0,444,0,1.0,33667.0,False,3487,3486,0,4,136 103 162 38,-1,,0.6305084745762712,True,2101
2406788,2573590174,518865790,3488,0,444,1,0.0,33667.0,False,3488,3486,3,4,82 103 162 38,-1,,0.6309255079006773,True,2101
2406789,2573733112,518865790,2997,0,445,2,1.0,24667.0,True,2997,2997,2,4,74 12 102,-1,,0.6302142051860203,False,2101
2406790,2573733112,518865790,2998,0,445,1,1.0,24667.0,True,2998,2997,1,4,82 12 102,-1,,0.6306306306306306,False,2101
2406791,2573733112,518865790,2999,0,445,1,0.0,24667.0,True,2999,2997,0,4,157 12 102,-1,,0.6310461192350956,False,2101
2406792,2573950513,518865790,3314,0,446,0,0.0,24667.0,False,3314,3312,1,4,82 144 162 81,-1,,0.6303370786516854,True,2101
2406793,2573950513,518865790,3312,0,446,0,1.0,24667.0,False,3312,3312,0,4,106 144 162 81,-1,,0.6296296296296297,True,2101
2406794,2573950513,518865790,3313,0,446,3,1.0,24667.0,False,3313,3312,3,4,136 144 162 81,-1,,0.6300448430493274,True,2101
2406795,2577172846,518865790,3383,0,447,3,0.0,25667.0,False,3383,3381,0,4,136 169 81,-1,,0.6304591265397537,True,2101
2406796,2577172846,518865790,3381,0,447,1,1.0,25667.0,False,3381,3381,1,4,106 169 81,-1,,0.6297539149888143,True,2101
2406797,2577172846,518865790,3382,0,447,3,1.0,25667.0,False,3382,3381,3,4,136 169 81,-1,,0.6301675977653631,True,2101
2406798,2577376871,518865790,3516,0,448,3,1.0,24000.0,True,3516,3516,3,4,74 103 92,-1,,0.6305803571428571,False,2101
2406799,2577376871,518865790,3518,0,448,2,1.0,24000.0,True,3518,3516,2,4,82 103 92,-1,,0.6309921962095875,False,2101
2406800,2577376871,518865790,3517,0,448,1,0.0,24000.0,True,3517,3516,0,4,161 103 92,-1,,0.6314031180400891,False,2101
2406801,2581170839,518865790,829,0,449,0,1.0,32000.0,False,829,829,0,2,69 2 88 81 29,-1,,0.6307007786429366,True,2101
2406802,2581260782,518865790,491,0,450,0,1.0,22000.0,True,491,491,0,2,143 20 92 29,-1,,0.6311111111111111,False,2101
2406803,2581324418,518865790,1361,0,451,1,0.0,16000.0,True,1361,1361,3,2,90 100 92 29,-1,,0.6315205327413984,False,2101
2406804,2581368900,518865790,288,0,452,1,0.0,18000.0,True,288,288,0,2,143 176 6 81 92,-1,,0.6308203991130821,False,2101
2406805,2581404485,518865790,411,0,453,1,1.0,16000.0,True,411,411,1,2,90 119 92 29,-1,,0.6301218161683277,False,2101
2406806,2581520364,518865790,607,0,454,0,1.0,20000.0,False,607,607,0,2,137 88 162 38 92,-1,,0.6305309734513275,True,2101
2406807,2581574900,518865790,1166,0,455,0,1.0,20000.0,True,1166,1166,0,2,155 163 162 38 81,-1,,0.630939226519337,False,2101
2406808,2581620071,518865790,1066,0,456,1,1.0,19000.0,True,1066,1066,1,2,2 107 92 29,-1,,0.6313465783664459,False,2101
2406809,2581655348,518865790,1177,0,457,3,1.0,15000.0,True,1177,1177,3,2,143 71 81 29,-1,,0.6317530319735392,False,2101
2406810,2581679740,518865790,519,0,458,1,1.0,15000.0,True,519,519,1,2,143 30 92 102,-1,,0.6321585903083701,False,2101
2406811,2581739837,518865790,715,0,459,0,1.0,15000.0,False,715,715,0,2,143 140 29 102,-1,,0.6325632563256326,True,2101
2406812,2581780241,518865790,484,0,460,0,1.0,15000.0,True,484,484,0,2,62 155 163 81 29,-1,,0.6329670329670329,False,2101
2406813,2581819349,518865790,226,0,461,3,1.0,17000.0,True,226,226,3,2,129 143 30 38 92,-1,,0.6333699231613611,False,2101
2406814,2581862689,518865790,664,0,462,0,1.0,15000.0,True,664,664,0,2,143 140 38 92,-1,,0.6337719298245614,False,2101
2406815,2581906957,518865790,944,0,463,1,1.0,18000.0,True,944,944,1,2,129 143 30 162 38 81,-1,,0.6341730558598029,False,2101
2406816,2581937929,518865790,554,0,464,3,1.0,15000.0,True,554,554,3,2,69 148 32 38 92,-1,,0.6345733041575492,False,2101
2406817,2582080154,518865790,1169,0,465,3,0.0,18000.0,False,1169,1169,1,2,2 107 38 81,-1,,0.6349726775956284,True,2101
2406818,2582135550,518865790,657,0,466,1,1.0,19000.0,True,657,657,1,2,62 90 100 162 38 92,-1,,0.6342794759825328,False,2101
2406819,2582221692,518865790,643,0,467,1,1.0,15000.0,True,643,643,1,2,143 30 81 92,-1,,0.6346782988004362,False,2101
2406820,2582297550,518865790,517,0,468,0,1.0,19000.0,True,517,517,0,2,143 30 38 102,-1,,0.6350762527233116,False,2101
2406821,2582349021,518865790,646,0,469,3,1.0,15000.0,True,646,646,3,2,69 17 56 81 92,-1,,0.6354733405875952,False,2101
2406822,2582410139,518865790,878,0,470,1,1.0,17000.0,True,878,878,1,2,143 30 69 92 29,-1,,0.6358695652173914,False,2101
2406823,2582449263,518865790,1188,0,471,3,1.0,15000.0,True,1188,1188,3,2,143 30 38 92,-1,,0.6362649294245385,False,2101
2406824,2582543046,518865790,1204,0,472,3,1.0,16000.0,False,1204,1204,3,2,138 41 162 38 92,-1,,0.6366594360086768,True,2101
2406825,2582594764,518865790,1181,0,473,1,1.0,15000.0,True,1181,1181,1,2,17 56 162 81 92,-1,,0.6370530877573131,False,2101
2406826,2582629715,518865790,935,0,474,0,1.0,19000.0,True,935,935,0,2,143 114 38 81,-1,,0.6374458874458875,False,2101
2406827,2588829949,518865790,1388,0,475,3,1.0,16000.0,False,1388,1388,3,2,2 107 38 29,-1,,0.6378378378378379,True,2101
2406828,2588889075,518865790,1283,0,476,0,1.0,14000.0,True,1283,1283,0,2,143 140 81 92,-1,,0.6382289416846653,False,2101
2406829,2588957491,518865790,836,0,477,3,1.0,15000.0,True,836,836,3,2,62 155 119 38 92,-1,,0.6386192017259978,False,2101
2406830,2589014846,518865790,537,0,478,0,1.0,19000.0,True,537,537,0,2,90 100 92 102,-1,,0.6390086206896551,False,2101
2406831,2589081370,518865790,886,0,479,1,0.0,18000.0,True,886,886,3,2,137 142 92 29,-1,,0.6393972012917115,False,2101
2406832,2589116657,518865790,774,0,480,0,1.0,32000.0,True,774,774,0,2,155 163 38 92,-1,,0.6387096774193548,False,2101
2406833,2589387519,518865790,2836,0,481,2,1.0,18000.0,False,2836,2836,2,4,106 144 162 92,-1,,0.6390977443609023,True,2101
2406834,2589387519,518865790,2837,0,481,2,0.0,18000.0,False,2837,2836,1,4,136 144 162 92,-1,,0.6394849785407726,True,2101
2406835,2589387519,518865790,2838,0,481,0,1.0,18000.0,False,2838,2836,0,4,82 144 162 92,-1,,0.6387995712754555,True,2101
2406836,2589685711,518865790,2798,0,482,2,0.0,27667.0,True,2798,2797,0,4,136 12 29,-1,,0.639186295503212,False,2101
2406837,2589685711,518865790,2799,0,482,1,1.0,27667.0,True,2799,2797,1,4,82 12 29,-1,,0.6385026737967915,False,2101
2406838,2589685711,518865790,2797,0,482,2,1.0,27667.0,True,2797,2797,2,4,74 12 29,-1,,0.6388888888888888,False,2101
2406839,2590082867,518865790,10718,0,483,0,0.0,22333.0,True,10718,10716,2,4,82 81 3,-1,,0.6392742796157951,False,2101
2406840,2590082867,518865790,10716,0,483,0,1.0,22333.0,True,10716,10716,0,4,74 81 3,-1,,0.6385927505330491,False,2101
2406841,2590082867,518865790,10717,0,483,0,0.0,22333.0,True,10717,10716,3,4,136 81 3,-1,,0.6389776357827476,False,2101
2406842,2593132514,518865790,2910,0,484,3,1.0,31000.0,True,2910,2910,3,4,106 103 102,-1,,0.6382978723404256,False,2101
2406843,2593132514,518865790,2912,0,484,1,1.0,31000.0,True,2912,2910,1,4,157 103 102,-1,,0.638682252922423,False,2101
2406844,2593132514,518865790,2911,0,484,2,1.0,31000.0,True,2911,2910,2,4,136 103 102,-1,,0.6390658174097664,False,2101
2406845,2593336566,518865790,3388,0,485,3,1.0,28667.0,True,3388,3387,3,4,82 103 81,-1,,0.6394485683987274,False,2101
2406846,2593336566,518865790,3389,0,485,0,1.0,28667.0,True,3389,3387,0,4,136 103 81,-1,,0.6398305084745762,False,2101
2406847,2593336566,518865790,3387,0,485,1,1.0,28667.0,True,3387,3387,1,4,106 103 81,-1,,0.6402116402116402,False,2101
2406848,2593549473,518865790,3007,0,486,2,0.0,23333.0,True,3007,3006,3,4,161 12 38,-1,,0.6405919661733616,False,2101
2406849,2593549473,518865790,3008,0,486,3,0.0,23333.0,True,3008,3006,2,4,82 12 38,-1,,0.6399155227032735,False,2101
2406850,2593549473,518865790,3006,0,486,3,0.0,23333.0,True,3006,3006,0,4,106 12 38,-1,,0.6392405063291139,False,2101
2406851,2593745649,518865790,2735,0,487,1,0.0,30000.0,True,2735,2734,0,4,82 12 81,-1,,0.6385669125395153,False,2101
2406852,2593745649,518865790,2734,0,487,0,1.0,30000.0,True,2734,2734,0,4,74 12 81,-1,,0.6378947368421053,False,2101
2406853,2593745649,518865790,2736,0,487,2,1.0,30000.0,True,2736,2734,2,4,136 12 81,-1,,0.6382754994742377,False,2101
2406854,2593886333,518865790,3176,0,488,2,1.0,24000.0,True,3176,3174,2,4,161 144 38,-1,,0.6386554621848739,False,2101
2406855,2593886333,518865790,3174,0,488,1,0.0,24000.0,True,3174,3174,0,4,136 144 38,-1,,0.6390346274921301,False,2101
2406856,2593886333,518865790,3175,0,488,2,1.0,24000.0,True,3175,3174,2,4,136 144 38,-1,,0.6383647798742138,False,2101
2406857,2594117460,518865790,2678,0,489,1,0.0,37667.0,False,2678,2677,3,4,136 12 38,-1,,0.6387434554973822,True,2101
2406858,2594117460,518865790,2679,0,489,1,0.0,37667.0,False,2679,2677,0,4,136 12 38,-1,,0.6380753138075314,True,2101
2406859,2594117460,518865790,2677,0,489,1,1.0,37667.0,False,2677,2677,1,4,74 12 38,-1,,0.6374085684430512,True,2101
2406860,2594323549,518865790,2931,0,490,2,1.0,28333.0,True,2931,2931,2,4,106 103 162 102,-1,,0.6377870563674322,False,2101
2406861,2594323549,518865790,2933,0,490,1,0.0,28333.0,True,2933,2931,0,4,157 103 162 102,-1,,0.6381647549530761,False,2101
2406862,2594323549,518865790,2932,0,490,1,1.0,28333.0,True,2932,2931,1,4,136 103 162 102,-1,,0.6375,False,2101
2406863,2594467928,518865790,3087,0,491,0,1.0,30667.0,True,3087,3087,0,4,106 144 29,-1,,0.6378772112382934,False,2101
2406864,2594467928,518865790,3089,0,491,0,1.0,30667.0,True,3089,3087,0,4,136 144 29,-1,,0.6382536382536382,False,2101
2406865,2594467928,518865790,3088,0,491,2,0.0,30667.0,True,3088,3087,3,4,82 144 29,-1,,0.6386292834890965,False,2101
2406866,2594609478,518865790,2677,0,492,1,1.0,31000.0,False,2677,2677,1,4,74 12 38,-1,,0.6379668049792531,True,2101
2406867,2594609478,518865790,2679,0,492,0,1.0,31000.0,False,2679,2677,0,4,136 12 38,-1,,0.6383419689119171,True,2101
2406868,2594609478,518865790,2678,0,492,3,1.0,31000.0,False,2678,2677,3,4,136 12 38,-1,,0.6387163561076604,True,2101
2406869,2594707951,518865790,2836,0,493,2,1.0,0.0,True,2836,2836,2,4,106 144 162 92,-1,,0.6390899689762151,False,2101
2406870,2594707951,518865790,2837,0,493,1,1.0,0.0,True,2837,2836,1,4,136 144 162 92,-1,,0.6394628099173554,False,2101
2406871,2594707951,518865790,2838,0,493,0,1.0,0.0,True,2838,2836,0,4,82 144 162 92,-1,,0.6398348813209495,False,2101
2406872,2594844900,518865790,2936,0,494,0,1.0,23667.0,True,2936,2934,0,4,82 12 81,-1,,0.6402061855670103,False,2101
2406873,2594844900,518865790,2935,0,494,0,1.0,23667.0,True,2935,2934,0,4,106 12 81,-1,,0.6405767250257467,False,2101
2406874,2594844900,518865790,2934,0,494,1,0.0,23667.0,True,2934,2934,3,4,106 12 81,-1,,0.6409465020576132,False,2101
2406875,2594961432,518865790,2658,0,495,2,1.0,27333.0,True,2658,2656,2,4,136 67 102,-1,,0.6402877697841727,False,2101
2406876,2594961432,518865790,2656,0,495,1,1.0,27333.0,True,2656,2656,1,4,74 67 102,-1,,0.6406570841889117,False,2101
2406877,2594961432,518865790,2657,0,495,2,0.0,27333.0,True,2657,2656,0,4,136 67 102,-1,,0.6410256410256411,False,2101
2406878,2595031945,518865790,1007,0,496,3,1.0,29000.0,False,1007,1007,3,2,129 143 30 38 92,-1,,0.6403688524590164,True,2101
2406879,2595072961,518865790,869,0,497,0,1.0,14000.0,True,869,869,0,2,62 90 100 162 29 102,-1,,0.6407369498464688,False,2101
2406880,2595122006,518865790,1195,0,498,0,1.0,17000.0,True,1195,1195,0,2,2 107 162 81 92,-1,,0.6411042944785276,False,2101
2406881,2595180250,518865790,736,0,499,3,1.0,16000.0,True,736,736,3,2,69 137 88 162 29 102,-1,,0.6414708886618999,False,2101
2406882,2595237631,518865790,919,0,500,1,1.0,16000.0,True,919,919,1,2,143 105 81 29,-1,,0.6418367346938776,False,2101
2406883,2595268635,518865790,1209,0,501,0,1.0,15000.0,True,1209,1209,0,2,143 140 69 38 102,-1,,0.6422018348623854,False,2101
2406884,2596114825,518865790,2558,0,502,0,0.0,14000.0,False,2558,2557,3,4,82 103 102,-1,,0.6425661914460286,True,2101
2406885,2596114825,518865790,2557,0,502,0,0.0,14000.0,False,2557,2557,3,4,106 103 102,-1,,0.641912512716175,True,2101
2406886,2596114825,518865790,2559,0,502,3,0.0,14000.0,False,2559,2557,2,4,161 103 102,-1,,0.641260162601626,True,2101
2406887,2596598594,518865790,2772,0,503,2,1.0,34000.0,False,2772,2770,2,4,157 171 81,-1,,0.6406091370558376,True,2101
2406888,2596598594,518865790,2771,0,503,2,1.0,34000.0,False,2771,2770,2,4,136 171 81,-1,,0.640973630831643,True,2101
2406889,2596598594,518865790,2770,0,503,0,1.0,34000.0,False,2770,2770,0,4,74 171 81,-1,,0.6413373860182371,True,2101
2406890,2596725469,518865790,2841,0,504,1,1.0,23333.0,True,2841,2839,1,4,82 67 162 102,-1,,0.6417004048582996,False,2101
2406891,2596725469,518865790,2839,0,504,2,1.0,23333.0,True,2839,2839,2,4,74 67 162 102,-1,,0.6420626895854399,False,2101
2406892,2596725469,518865790,2840,0,504,3,0.0,23333.0,True,2840,2839,1,4,136 67 162 102,-1,,0.6424242424242425,False,2101
2406893,2596934367,518865790,3230,0,505,1,1.0,26000.0,True,3230,3228,1,4,113 67 29,-1,,0.6417759838546923,False,2101
2406894,2596934367,518865790,3229,0,505,0,0.0,26000.0,True,3229,3228,2,4,136 67 29,-1,,0.6421370967741935,False,2101
2406895,2596934367,518865790,3228,0,505,3,1.0,26000.0,True,3228,3228,3,4,74 67 29,-1,,0.6414904330312186,False,2101
2406896,2597151721,518865790,2673,0,506,2,0.0,31333.0,True,2673,2671,3,4,136 67 29,-1,,0.641851106639839,False,2101
2406897,2597151721,518865790,2672,0,506,2,1.0,31333.0,True,2672,2671,2,4,136 67 29,-1,,0.6412060301507537,False,2101
2406898,2597151721,518865790,2671,0,506,0,1.0,31333.0,True,2671,2671,0,4,106 67 29,-1,,0.641566265060241,False,2101
2406899,2597265713,518865790,2705,0,507,0,0.0,36667.0,True,2705,2704,2,4,136 169 81,-1,,0.641925777331996,False,2101
2406900,2597265713,518865790,2706,0,507,2,0.0,36667.0,True,2706,2704,3,4,82 169 81,-1,,0.6412825651302605,False,2101
2406901,2597265713,518865790,2704,0,507,3,1.0,36667.0,True,2704,2704,3,4,106 169 81,-1,,0.6406406406406406,False,2101
2406902,2597486060,518865790,3081,0,508,1,1.0,29000.0,False,3081,3081,1,4,74 12 92,-1,,0.641,True,2101
2406903,2597486060,518865790,3082,0,508,3,0.0,29000.0,False,3082,3081,1,4,113 12 92,-1,,0.6413586413586414,True,2101
2406904,2597486060,518865790,3083,0,508,2,1.0,29000.0,False,3083,3081,2,4,82 12 92,-1,,0.6407185628742516,True,2101
2406905,2597627035,518865790,2570,0,509,2,1.0,25667.0,True,2570,2569,2,4,161 103 102,-1,,0.6410767696909272,False,2101
2406906,2597627035,518865790,2571,0,509,0,1.0,25667.0,True,2571,2569,0,4,157 103 102,-1,,0.6414342629482072,False,2101
2406907,2597627035,518865790,2569,0,509,2,0.0,25667.0,True,2569,2569,1,4,106 103 102,-1,,0.6417910447761194,False,2101
2406908,2641246007,518865790,3472,0,510,1,1.0,32000.0,False,3472,3471,1,4,136 144 162 81,-1,,0.6411530815109344,True,2101
2406909,2641246007,518865790,3471,0,510,1,0.0,32000.0,False,3471,3471,0,4,106 144 162 81,-1,,0.6415094339622641,True,2101
2406910,2641246007,518865790,3473,0,510,3,0.0,32000.0,False,3473,3471,2,4,136 144 162 81,-1,,0.6408730158730159,True,2101
2406911,2641457632,518865790,2777,0,511,1,1.0,36333.0,True,2777,2776,1,4,136 67 81,-1,,0.6402378592666006,False,2101
2406912,2641457632,518865790,2776,0,511,1,1.0,36333.0,True,2776,2776,1,4,106 67 81,-1,,0.6405940594059406,False,2101
2406913,2641457632,518865790,2778,0,511,1,1.0,36333.0,True,2778,2776,1,4,136 67 81,-1,,0.6409495548961425,False,2101
2406914,2641622526,518865790,2699,0,512,3,1.0,29333.0,True,2699,2698,3,4,74 12 81,-1,,0.6413043478260869,False,2101
2406915,2641622526,518865790,2700,0,512,0,0.0,29333.0,True,2700,2698,2,4,82 12 81,-1,,0.6416584402764067,False,2101
2406916,2641622526,518865790,2698,0,512,1,1.0,29333.0,True,2698,2698,1,4,106 12 81,-1,,0.6410256410256411,False,2101
2406917,2641757496,518865790,2648,0,513,2,1.0,31333.0,True,2648,2647,2,4,136 103 162 81,-1,,0.6413793103448275,False,2101
2406918,2641757496,518865790,2649,0,513,1,1.0,31333.0,True,2649,2647,1,4,82 103 162 81,-1,,0.6417322834645669,False,2101
2406919,2641757496,518865790,2647,0,513,2,1.0,31333.0,True,2647,2647,2,4,106 103 162 81,-1,,0.6420845624385447,False,2101
2406920,2642525615,518865790,860,0,514,0,1.0,26333.0,False,860,860,0,2,143 141 38 102,-1,,0.6424361493123772,True,2101
2406921,2642566422,518865790,1309,0,515,3,0.0,17000.0,True,1309,1309,1,2,138 41 38 102,-1,,0.6427870461236507,False,2101
2406922,2642614588,518865790,771,0,516,3,1.0,17000.0,False,771,771,3,2,138 41 162 38 102,-1,,0.6421568627450981,True,2101
2406923,2642680703,518865790,717,0,517,3,1.0,17000.0,True,717,717,3,2,90 100 92 102,-1,,0.6425073457394711,False,2101
2406924,2642732749,518865790,685,0,518,3,0.0,17000.0,True,685,685,0,2,62 138 41 162 81 29,-1,,0.6428571428571429,False,2101
2406925,2642971473,518865790,3386,0,519,3,1.0,16000.0,False,3386,3384,3,4,82 67 81,-1,,0.6422287390029325,True,2101
