timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,correct_answer,part,tag,tags1,tags2,target_enc_user_id,count_enc_user_id,user_count_bin,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_index_content_id,previous_answer_content_id,ql_table2_mean,ql_table2_sum,ql_table2_max,ql_table2_min,ql_table2_last,qq_table_mean,qq_table_sum,qq_table_max,qq_table_min,qq_table_last,content_ua_table2_mean,content_ua_table2_sum,content_ua_table2_max,content_ua_table2_min,content_ua_table2_last,content_rating,user_id_rating,rating_diff_content_user_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,target_enc_user_count_bin,target_enc___user_id____user_count_bin__,target_enc___content_id____user_count_bin__,target_enc___part____prior_question_elapsed_time_bin__,target_enc_previous_3_ans,__user_id____part___rating,rating_diff_content___user_id____part__,__user_id____tags1___rating,rating_diff_content___user_id____tags1__,__user_id____tags2___rating,rating_diff_content___user_id____tags2__,te_mean,te_max,te_min,te_std,te_peak
2628479948,312413960,9315,0,1191,3,1.0,23000.0,1,3,5,-1,55,-1,0.74913615,1492,4,0.47767857,-48.511127,-0.21950737,0.69937074,-0.049765408,-0.96864355,5,114601,20996.297,2003.7031,0.65966374,0.039707005,48.473785,0.08119562,-0.39648294,46.442703,0.15796837,-0.3197102,156,0,,,,,,,,,,,0.6619081,66.19081,0.73048055,0.54497343,0.67434883,1561,1572,2,27759.955,-4759.955,0.7000096,0.75578946,0.6363636,0.6085523,0.72988176,1665,-106,1496,-11,1675,-114,0.66534454,0.75578946,0.47767857,0.099876426,0.2781109
3585713572,312413960,9315,0,1450,3,1.0,10000.0,1,3,5,-1,55,-1,0.7468134,1783,4,0.48,-48.26026,-0.21738857,0.6995835,-0.047229946,-0.964202,2,27386,20683.502,-10683.502,0.65935487,0.040228605,53.45459,0.074553125,-0.40544686,62.74854,0.15417331,-0.32582667,290,1,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.6562267,65.62267,0.6933404,0.5557633,0.6725685,1561,1623,-49,27738.514,-17738.514,0.70003116,0.74801064,0.64444447,0.62742406,0.6901069,1639,-80,1513,-28,1647,-86,0.6624044,0.74801064,0.48,0.09260496,0.26801065
330303035,319478560,9315,0,61,1,0.0,15000.0,1,3,5,-1,55,-1,0.6393443,61,1,0.48230088,-48.007076,-0.21527837,0.69931453,0.05997026,-0.85462266,3,51588,25166.666,-10166.666,0.61853045,0.08078408,-1.9771101,-0.05991243,-0.5422133,-4.832585,-0.17898463,-0.6612855,-99,-99,,,,,,0.58365995,4.6692796,0.59156877,0.5749601,0.5749601,0.61321515,37.406124,0.71462446,0.504712,0.610357,1561,1442,132,27658.969,-12658.969,0.646413,0.76666665,0.5,0.6219216,0.64900917,1443,116,1496,-11,1443,118,0.61509365,0.76666665,0.48230088,0.09714313,0.28436577
2579168351,320203850,9315,0,240,2,0.0,40000.0,1,3,5,-1,55,-1,0.5719697,264,2,0.4801762,-48.64642,-0.21717152,0.6987486,0.1267789,-0.7891412,6,34036,32322.244,7677.756,0.64705306,0.051695526,0.0,,,-1.0884804,-0.0053885165,-0.48556474,-99,-99,,,,,,0.5980644,14.95161,0.61406845,0.57751006,0.6126821,0.64195764,64.19576,0.70757717,0.46354076,0.6971404,1561,1634,-60,27602.455,12397.545,0.66197485,0.5644172,0.5416667,0.60446835,0.65747714,1559,0,1512,-27,1586,-25,0.58316433,0.66197485,0.4801762,0.06454034,0.18179864
2579190102,320203850,9315,0,242,3,1.0,18000.0,1,3,5,-1,55,-1,0.56981134,265,2,0.47807017,-49.21839,-0.2187484,0.69817805,0.12836671,-0.78855973,4,21751,32351.326,-14351.326,0.64724815,0.050929904,0.0,,,-1.5686566,-0.0077273725,-0.48579755,0,0,,,,,,,,,,,0.64250296,64.2503,0.71167195,0.46354076,0.71167195,1561,1625,-51,27657.555,-9657.555,0.66197246,0.5609756,0.52,0.61407226,0.6381703,1552,7,1504,-19,1578,-17,0.57758176,0.66197246,0.47807017,0.06542003,0.1839023
7967836766,329769700,9315,0,1378,2,0.0,40000.0,1,3,5,-1,55,-1,0.7736647,1942,4,0.48034933,-48.7882,-0.215877,0.6985106,-0.075154126,-0.9895417,6,45882,29473.635,10526.365,0.6619816,0.036529005,34.445312,0.14002159,-0.34032774,88.372925,0.12240017,-0.35794917,-99,-99,0.57412547,16.64964,0.6097028,0.5033784,0.59090906,0.5955368,1.1910737,0.6013772,0.5896964,0.6013772,0.6742214,67.42214,0.7171189,0.5200981,0.65024775,1561,1699,-125,27614.822,12385.178,0.6995813,0.76813185,0.65217394,0.6048321,0.66103184,1639,-80,1476,9,1666,-105,0.6628236,0.7736647,0.48034933,0.10124493,0.29331538
328332648,331286770,9315,0,117,3,1.0,28000.0,1,3,5,-1,55,-1,0.6666667,117,2,0.47826087,-49.561867,-0.21833421,0.69837093,0.031704247,-0.8850009,6,49495,24663.717,3336.2832,0.6528596,0.045511305,6.8111324,0.32433963,-0.15392125,12.010672,0.12914701,-0.34911388,-99,-99,0.5931419,1.7794257,0.6018856,0.5877886,0.58975154,0.5978443,31.087904,0.6270854,0.57564294,0.591129,0.658347,65.8347,0.697346,0.60556453,0.63724345,1561,1697,-123,27669.383,330.6172,0.66217655,0.8666667,0.53846157,0.6045598,0.7290348,1654,-95,1495,-10,1657,-96,0.6494039,0.8666667,0.47826087,0.1275503,0.3884058
6221378783,331969770,9315,0,1107,3,1.0,8000.0,1,3,5,-1,55,-1,0.7073016,1588,4,0.48051947,-49.228535,-0.21591462,0.69841,-0.008891642,-0.9232162,2,25674,25377.01,-17377.01,0.65701246,0.041397512,4.938242,0.04184951,-0.43866998,39.80368,0.051425945,-0.42909354,-99,-99,0.5678971,3.9752796,0.6041667,0.5033784,0.6041667,0.5965697,2.9828486,0.6103789,0.58869565,0.59042984,0.6553567,65.535675,0.70526135,0.56192124,0.6916004,1561,1633,-59,27670.834,-19670.834,0.699664,0.6975945,0.63829786,0.6270846,0.7289875,1632,-73,1535,-50,1634,-73,0.6542071,0.7289875,0.48051947,0.08516265,0.24846804
43828,332610650,9315,0,2,0,0.0,7000.0,0,3,5,-1,55,-1,1.0,2,0,0.4827586,-48.935837,-0.2136936,0.6997212,-0.30027878,-1.2136936,2,33166,5000.0,2000.0,0.6087495,0.09097171,0.0,,,0.6886221,0.34431106,-0.13844755,-99,-99,,,,,,0.5907208,0.5907208,0.5907208,0.5907208,0.5907208,0.60723585,1.2144717,0.6683658,0.546106,0.6683658,1561,1510,64,27584.934,-20584.934,0.5108999,1.0,0.38043478,0.62719107,0.4604609,1509,50,1500,-15,1509,52,0.63739216,1.0,0.38043478,0.25830105,0.61956525
482764301,334661880,9315,0,87,0,0.0,44000.0,1,3,5,-1,55,-1,0.5421687,87,1,0.4806867,-49.935837,-0.21711233,0.6990392,0.15687054,-0.75928104,6,68304,20695.121,23304.879,0.6490173,0.050021946,3.0198627,0.13726649,-0.3434202,-2.1409209,-0.03345189,-0.5141386,-99,-99,0.5971557,2.3886228,0.60783654,0.58253586,0.60216254,0.59299576,20.161856,0.6270854,0.5749601,0.5788019,0.6455943,53.584328,0.71557885,0.51635957,0.68207085,1561,1556,18,27495.436,16504.564,0.6468611,0.5769231,0.47619048,0.6047896,0.59195167,1503,56,1493,-8,1505,56,0.5599387,0.6468611,0.47619048,0.063889,0.1706706
483144240,334661880,9315,0,91,3,1.0,63000.0,1,3,5,-1,55,-1,0.5411765,90,1,0.47863248,-50.478004,-0.2185195,0.6983588,0.15718228,-0.759696,7,17044,21238.096,41761.906,0.6496476,0.04871118,3.0198627,0.13726649,-0.341366,-2.0045862,-0.030372519,-0.509005,2,0,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.64642084,54.94577,0.71557885,0.51635957,0.675527,1561,1559,15,27566.883,35433.117,0.6468594,0.5740741,0.45454547,0.6028377,0.80118924,1508,51,1494,-9,1510,51,0.58561647,0.80118924,0.45454547,0.116370246,0.34664378
122247,336368190,9315,0,5,3,1.0,22000.0,0,3,5,-1,55,-1,0.8,5,0,0.48085105,-50.01918,-0.21559991,0.698795,-0.10120499,-1.0156,5,19819,23250.0,-1250.0,0.6508729,0.047922134,0.0,,,1.756592,0.35131842,-0.12953264,-99,-99,,,,,,0.5859126,1.1718252,0.5873606,0.58446455,0.58446455,0.6609199,3.3045995,0.6844481,0.6356046,0.6356046,1561,1528,46,27719.611,-5719.6113,0.51093876,0.8,0.37634408,0.608077,0.6490584,1526,33,1500,-15,1526,35,0.6036099,0.8,0.37634408,0.16048421,0.42365593
2258667614,337856100,9315,0,1204,3,1.0,56000.0,1,3,5,-1,55,-1,0.7671987,1851,4,0.48305085,-49.81918,-0.21381623,0.6990874,-0.0681113,-0.9810149,7,71416,30384.418,25615.582,0.66435254,0.034734845,31.676538,0.101202995,-0.38184786,91.82429,0.15804525,-0.3250056,-99,-99,0.5858826,9.374122,0.60783654,0.5462725,0.60167205,0.600349,6.00349,0.6160298,0.5873016,0.60214096,0.67066056,67.066055,0.7129203,0.598511,0.6617362,1561,1701,-127,27695.064,28304.936,0.6988056,0.75179857,0.6458333,0.60265714,0.6610333,1710,-151,1550,-65,1717,-156,0.6586253,0.7671987,0.48305085,0.096792,0.28414783
4641593157,338669540,9315,0,636,3,1.0,9000.0,1,3,5,-1,55,-1,0.7075055,965,3,0.48523206,-49.58638,-0.2119076,0.69912314,-0.00838238,-0.9194131,2,26545,26214.023,-17214.023,0.66478884,0.034334302,9.598591,0.085701704,-0.39953035,40.26872,0.14179127,-0.34344077,-99,-99,0.5889275,10.011767,0.60783654,0.53377193,0.60783654,0.6012067,3.0060337,0.6160298,0.5870736,0.6160298,0.67977864,67.97786,0.7179861,0.61191124,0.68593353,1561,1687,-113,27816.025,-18816.025,0.6784101,0.71947193,0.4883721,0.62800306,0.7290649,1677,-118,1511,-26,1679,-118,0.6337228,0.7290649,0.48523206,0.105745696,0.24383283
500816747,339852630,9315,0,940,3,1.0,14000.0,1,3,5,-1,55,-1,0.61758476,975,3,0.48739496,-49.293884,-0.20976122,0.6987777,0.08119291,-0.82734597,3,26250,18636.176,-4636.176,0.64976156,0.049016118,4.290692,0.030430438,-0.45696452,45.050125,0.060469966,-0.426925,-99,-99,0.573285,8.599275,0.6010601,0.51072556,0.5994133,0.6010336,13.823773,0.6235504,0.57019234,0.60106385,0.65028,65.028,0.7193401,0.47659388,0.63121694,1561,1598,-24,27735.957,-13735.957,0.6784431,0.61453396,0.5,0.6225956,0.6580329,1586,-27,1552,-67,1589,-28,0.5969407,0.6784431,0.48739496,0.07434888,0.19104812
32297920936,345786220,9315,0,6435,3,1.0,31000.0,1,3,5,-1,55,-1,0.6255861,7595,4,0.48953974,-48.91147,-0.207252,0.6984688,0.07288271,-0.83283806,6,55631,21623.139,9376.861,0.6525101,0.045958698,-295.3347,-0.1531819,-0.64272165,91.54419,0.03332515,-0.4562146,-99,-99,0.58112705,15.69043,0.60783654,0.5033784,0.534789,0.6114398,0.6114398,0.6114398,0.6114398,0.6114398,0.6602378,66.02377,0.7081816,0.5399116,0.65614945,1561,1595,-21,27677.754,3322.246,0.6979793,0.611625,0.6530612,0.6054684,0.6580542,1584,-25,1522,-37,1585,-24,0.6201877,0.6979793,0.48953974,0.065769896,0.20843953
4691795878,353331500,9315,0,801,1,0.0,9000.0,1,3,5,-1,55,-1,0.632,803,3,0.49166667,-48.537056,-0.2047977,0.69818956,0.06618953,-0.8367977,2,3271,17214.953,-8214.953,0.654414,0.04377556,-3.47694,-0.009054531,-0.5007212,32.262604,0.08445708,-0.4072096,-99,-99,0.58178747,17.453625,0.61144066,0.51072556,0.5877886,0.60649186,3.6389513,0.6126821,0.60032105,0.6126821,0.65757036,65.75704,0.70571613,0.5876453,0.6424358,1561,1588,-14,27691.771,-18691.771,0.6787001,0.6387665,0.51111114,0.6283245,0.62636083,1616,-57,1480,5,1619,-58,0.60099,0.6787001,0.49166667,0.070531555,0.18703341
5442463081,353331500,9315,0,929,3,1.0,3000.0,1,3,5,-1,55,-1,0.63031,928,3,0.48962656,-49.169056,-0.20659266,0.69790554,0.06759554,-0.8369027,1,38815,17116.092,-14116.092,0.6550774,0.042828143,-7.028266,-0.015901053,-0.5055276,38.45614,0.08583959,-0.40378696,124,0,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.65597516,65.59752,0.72448695,0.5777632,0.6532336,1561,1572,2,27613.234,-24613.234,0.67868394,0.6347826,0.5,0.63674563,0.72863996,1631,-72,1494,-9,1634,-73,0.6141127,0.72863996,0.48962656,0.08851205,0.2390134
15058002531,353331500,9315,0,1213,3,1.0,28000.0,1,3,5,-1,55,-1,0.6361257,1212,4,0.49173555,-48.799366,-0.20418145,0.6976481,0.061522424,-0.8403071,6,97180,16967.686,11032.314,0.6551317,0.04251641,-3.6711323,-0.0060780337,-0.49781358,43.093784,0.07654314,-0.41519243,283,1,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.6482032,64.82032,0.7488805,0.48269922,0.69068176,1561,1545,29,27510.252,489.74805,0.697618,0.6403941,0.66,0.60563797,0.6607586,1552,7,1501,-16,1555,6,0.62746716,0.697618,0.49173555,0.066117965,0.20588246
5927235585,353843050,9315,0,4060,1,0.0,14000.0,1,3,5,-1,55,-1,0.7162986,5364,4,0.49382716,-48.43549,-0.20181455,0.6977255,-0.018573105,-0.9181131,3,53970,22568.432,-8568.432,0.66026896,0.037456512,25.535051,0.037386604,-0.45644057,230.83727,0.09311709,-0.40071008,-99,-99,0.5828636,22.148817,0.61144066,0.51072556,0.58975154,0.60155594,1.2031119,0.6126821,0.59042984,0.6126821,0.6688271,66.88271,0.71577424,0.47204268,0.6013796,1561,1666,-92,27512.291,-13512.291,0.6976371,0.70666665,0.6666667,0.6232977,0.57943463,1658,-99,1600,-115,1671,-110,0.6405469,0.7162986,0.49382716,0.08125125,0.22247142
15644417176,353843050,9315,0,6737,1,0.0,18000.0,1,3,5,-1,55,-1,0.7279293,8143,4,0.4918033,-49.15179,-0.20394933,0.6978503,-0.030079007,-0.9318786,4,57171,21358.06,-3358.0605,0.65802723,0.039823055,50.86936,0.044234227,-0.44756907,453.59598,0.10131695,-0.39048633,-99,-99,0.5828636,22.148817,0.61144066,0.51072556,0.58975154,0.6023797,5.421417,0.6126821,0.5870736,0.6126821,0.6576794,65.76794,0.71343476,0.5399116,0.6013796,1561,1598,-24,27456.225,-9456.225,0.69792336,0.72370285,0.65384614,0.6155278,0.57960075,1583,-24,1496,-11,1585,-24,0.6414762,0.7279293,0.4918033,0.08609929,0.236126
20657,355739840,9315,0,1,2,0.0,10000.0,0,3,5,-1,55,-1,0.0,1,0,0.48979592,-49.87972,-0.20611455,0.6949785,0.6949785,-0.20611455,2,20657,,,0.6617578,0.03322065,0.0,,,-0.70186335,-0.70186335,-1.1916592,-99,-99,,,,,,,,,,,0.60027754,0.60027754,0.60027754,0.60027754,0.60027754,1561,1488,86,27417.148,-17417.148,0.51065755,0.0,0.38297874,0.6291142,0.49726504,1488,71,1500,-15,1488,73,0.3585445,0.6291142,0.0,0.25512156,0.6291142
141211,358014080,9315,0,4,0,0.0,22000.0,0,3,5,-1,55,-1,1.0,4,0,0.4878049,-49.87972,-0.20526633,0.69622856,-0.30377144,-1.2052664,5,59023,22000.0,0.0,0.62543947,0.0707891,0.0,,,1.7128557,0.42821392,-0.059590966,-99,-99,,,,,,0.5995616,1.1991231,0.60248446,0.5966387,0.60248446,0.6351309,2.5405235,0.66613245,0.59208703,0.66613245,1561,1526,48,27345.473,-5345.4727,0.51056856,1.0,0.37894738,0.6085516,0.72867006,1525,34,1500,-15,1525,36,0.6735061,1.0,0.37894738,0.24774218,0.6210526
246645,360859890,9315,0,10,3,1.0,16000.0,0,3,5,-1,55,-1,0.8,10,0,0.48582995,-50.87972,-0.20852344,0.6966522,-0.10334784,-1.0085235,4,27362,22444.445,-6444.4453,0.6712568,0.025395393,0.0,,,2.9999697,0.29999697,-0.18583298,-99,-99,,,,,,0.57863295,1.1572659,0.5870736,0.57019234,0.57019234,0.67903894,6.7903895,0.73073334,0.6226079,0.7193401,1561,1549,25,27323.566,-11323.566,0.51054513,0.8,0.375,0.6151564,0.72896165,1547,12,1500,-15,1547,14,0.616499,0.8,0.375,0.16664197,0.425
83736,362071900,9315,0,3,1,0.0,22000.0,0,3,5,-1,55,-1,0.6666667,3,0,0.48790324,-50.679718,-0.206856,0.6965303,0.029863596,-0.8735227,5,29956,30000.0,-8000.0,0.65613675,0.04039353,0.0,,,0.80636525,0.40318263,-0.08472061,-99,-99,,,,,,,,,,,0.65567553,1.9670266,0.6719791,0.6333685,0.6333685,1561,1507,67,27277.348,-5277.3477,0.51059484,0.6666667,0.3814433,0.60838395,0.649188,1510,49,1500,-15,1510,51,0.5672638,0.6666667,0.3814433,0.10969886,0.2852234
5623498794,363123680,9315,0,512,3,1.0,37000.0,1,3,5,-1,55,-1,0.63896847,714,3,0.48594376,-51.346386,-0.20872514,0.6962972,0.05732876,-0.8476936,6,49702,24618.123,12381.877,0.6455841,0.050713122,-7.6405306,-0.0779646,-0.56390834,9.362771,0.03030023,-0.45564353,-99,-99,0.5690199,5.121179,0.6018856,0.54515743,0.5706427,0.59385276,2.375411,0.6013772,0.58446455,0.6013772,0.64940816,64.94082,0.7053028,0.5689453,0.63995045,1561,1525,49,27255.895,9744.105,0.678427,0.626943,0.5106383,0.60529137,0.64885503,1547,12,1506,-21,1540,21,0.59929526,0.678427,0.48594376,0.07280216,0.19248322
291606,364218230,9315,0,5,2,0.0,91000.0,0,3,5,-1,55,-1,0.8,5,0,0.488,-50.985355,-0.20641844,0.6967154,-0.1032846,-1.0064185,8,49401,36000.0,55000.0,0.65480584,0.041909575,0.3246073,0.3246073,-0.1633927,0.22229585,0.07409862,-0.4139014,-99,-99,,,,,,0.57019234,0.57019234,0.57019234,0.57019234,0.57019234,0.6543629,3.2718146,0.6934876,0.60651016,0.6934876,1561,1509,65,27295.344,63704.656,0.51032007,0.8,0.37755102,0.6156595,0.64884007,1503,56,1500,-15,1503,58,0.60576725,0.8,0.37755102,0.15940921,0.422449
203995,371186770,9315,0,9,3,1.0,27000.0,0,3,5,-1,55,-1,0.8888889,9,0,0.4860558,-51.785355,-0.20881191,0.6974872,-0.19140172,-1.0977008,6,18701,18625.0,8375.0,0.6723367,0.025150478,0.0,,,2.8138995,0.35173744,-0.13431835,-99,-99,,,,,,0.5877679,1.1755358,0.6053435,0.57019234,0.6053435,0.6817577,6.1358194,0.73073334,0.63830847,0.7243104,1561,1553,21,27552.217,-552.2168,0.5099884,0.8888889,0.37373737,0.6047306,0.72819686,1547,12,1500,-15,1547,14,0.64006954,0.8888889,0.37373737,0.20182978,0.5151515
56773,372633820,9315,0,3,2,0.0,23000.0,0,3,5,-1,55,-1,1.0,3,0,0.48809522,-51.674244,-0.20752709,0.6986972,-0.3013028,-1.207527,5,18952,17000.0,6000.0,0.62218684,0.07651037,0.0,,,0.9716663,0.48583314,-0.0022620857,-99,-99,,,,,,,,,,,0.6560879,1.9682636,0.68561,0.62075883,0.6618948,1561,1515,59,27550.0,-4550.0,0.510034,1.0,0.38,0.60822445,0.7282829,1513,46,1500,-15,1513,48,0.67351955,1.0,0.38,0.24755636,0.62
89698,372747710,9315,0,5,3,1.0,11000.0,0,3,5,-1,55,-1,0.8,5,0,0.486166,-52.674244,-0.21069697,0.6991008,-0.10089922,-1.010697,3,20860,22250.0,-11250.0,0.64603966,0.053061128,0.14506173,0.14506173,-0.34110427,0.78593737,0.19648434,-0.28968167,-99,-99,,,,,,,,,,,0.6531222,3.265611,0.7110458,0.5723679,0.6723421,1561,1519,55,27531.8,-16531.8,0.510028,0.8,0.37623763,0.623148,0.6487883,1517,42,1500,-15,1517,44,0.6063383,0.8,0.37623763,0.16008209,0.42376238
586601502,374311710,9315,0,267,3,1.0,21000.0,1,3,5,-1,55,-1,0.69825435,402,3,0.48818898,-52.474243,-0.20906073,0.69909745,0.0008431077,-0.9073151,5,374572477,26874.1,-5874.0996,0.64678955,0.052307904,0.5490128,0.018931475,-0.4692575,18.46289,0.12146638,-0.36672258,-99,-99,,,,,,0.59152055,2.9576027,0.6031746,0.5812772,0.6031746,0.6692202,66.92202,0.7184238,0.6073965,0.6321753,1561,1648,-74,27465.936,-6465.9355,0.6786476,0.7176471,0.5208333,0.60830146,0.58620846,1627,-68,1518,-33,1639,-78,0.6140116,0.7176471,0.48818898,0.088820145,0.2294581
1251837930,374363280,9315,0,819,2,0.0,9000.0,1,3,5,-1,55,-1,0.83035713,1370,4,0.49019608,-52.172497,-0.20703372,0.69961625,-0.13074088,-1.0373908,2,84278,27369.209,-18369.209,0.6663418,0.03327447,33.315937,0.14939882,-0.34079725,58.96365,0.25415367,-0.23604241,-99,-99,0.5679996,4.543997,0.5985376,0.53377193,0.5985376,0.6138375,0.6138375,0.6138375,0.6138375,0.6138375,0.6839325,68.39325,0.75268376,0.6017737,0.6595037,1561,1819,-245,27440.277,-18440.277,0.69545037,0.8598901,0.6415094,0.6287291,0.72827,1793,-234,1530,-45,1780,-219,0.69634324,0.8598901,0.49019608,0.12636091,0.36969402
1456098111,374363280,9315,0,1107,1,0.0,39000.0,1,3,5,-1,55,-1,0.8445982,1910,4,0.48828125,-53.002853,-0.20949745,0.7001871,-0.14441109,-1.0540956,6,93302,30457.014,8542.986,0.6664368,0.033750296,42.61727,0.16328457,-0.32499668,87.81016,0.24324143,-0.24503982,539,0,0.77272725,0.77272725,0.77272725,0.77272725,0.77272725,,,,,,0.6859898,68.59898,0.72589624,0.5688174,0.72374254,1561,1838,-264,27367.39,11632.609,0.6956356,0.8720801,0.6296296,0.60509247,0.6256506,1762,-203,1543,-58,1807,-246,0.68013823,0.8720801,0.48828125,0.13668084,0.38379884
4608884848,375510180,9315,0,62,3,1.0,9000.0,1,3,5,-1,55,-1,0.55737704,62,1,0.48638132,-53.847454,-0.21199785,0.69962704,0.14225,-0.7693749,2,22868,16116.667,-7116.667,0.64051706,0.059109986,0.0,,,1.0559893,0.0173113,-0.46907002,-99,-99,0.59372073,0.59372073,0.59372073,0.59372073,0.59372073,0.5918805,11.245729,0.6201022,0.5749601,0.6201022,0.6395282,39.011223,0.703007,0.47912633,0.703007,1561,1563,11,27413.19,-18413.19,0.64633447,0.6333333,0.47826087,0.62877274,0.6575484,1551,8,1509,-24,1553,8,0.5840012,0.6575484,0.47826087,0.076542236,0.17928755
1476452214,378547010,9315,0,1655,2,0.0,12000.0,1,3,5,-1,55,-1,0.7327167,2139,4,0.4883721,-53.40483,-0.20943071,0.69975626,-0.032960415,-0.9421474,3,10821394,31863.316,-19863.316,0.6551805,0.04457575,22.327724,0.06625438,-0.4221177,63.075516,0.07403229,-0.41433978,-99,-99,0.5782617,23.708729,0.6097028,0.5033784,0.60216254,0.6137032,1.2274064,0.6270854,0.60032105,0.6270854,0.66086274,66.08627,0.7015847,0.5724467,0.65382105,1561,1581,-7,27340.98,-15340.98,0.695928,0.7051163,0.6181818,0.62355334,0.6098934,1576,-17,1545,-60,1579,-18,0.6391088,0.7327167,0.4883721,0.082262635,0.24434459
294788,379551490,9315,0,8,3,1.0,33000.0,0,3,5,-1,55,-1,0.75,8,0,0.4864865,-54.137547,-0.21147479,0.69995177,-0.050048232,-0.9614748,6,27635,25000.0,8000.0,0.6734819,0.026469886,0.23113465,0.11556733,-0.37091917,1.382599,0.23043317,-0.25605333,-99,-99,,,,,,,,,,,0.6727352,5.3818817,0.71751213,0.58845794,0.58845794,1561,1531,43,27281.055,5718.9453,0.50997984,0.75,0.38235295,0.6052501,0.64898,1527,32,1508,-23,1527,34,0.59043556,0.75,0.38235295,0.13853125,0.36764705
40875409526,379699610,9315,0,1316,3,1.0,12000.0,1,3,5,-1,55,-1,0.7440883,1966,4,0.48846152,-53.887547,-0.20967917,0.70012283,-0.04396546,-0.9537675,3,34537,26215.941,-14215.941,0.6614909,0.038631916,18.92783,0.053168062,-0.43529347,68.601074,0.13971706,-0.34874445,-99,-99,0.58036625,16.830622,0.61144066,0.5108286,0.60216254,0.5902176,1.1804352,0.60163337,0.5788019,0.60163337,0.6664402,66.64402,0.70743436,0.58924884,0.671735,1561,1603,-29,27303.307,-15303.307,0.6959935,0.7419355,0.60714287,0.62349963,0.72843397,1655,-96,1520,-35,1657,-96,0.66136503,0.7440883,0.48846152,0.09425282,0.25562677
4422107877,380579190,9315,0,187,3,1.0,38000.0,1,3,5,-1,55,-1,0.6666667,201,2,0.49042144,-53.631634,-0.20787455,0.6999937,0.033327043,-0.8745412,6,204556953,18395.93,19604.07,0.62522346,0.07477027,4.379165,0.091232605,-0.39918885,17.012033,0.13290651,-0.35751492,-99,-99,0.6012397,1.2024794,0.6018856,0.6005937,0.6005937,0.5962567,17.291445,0.6270854,0.5756579,0.61406845,0.651802,65.1802,0.6991805,0.47764394,0.617521,1561,1681,-107,27243.992,10756.008,0.6613016,0.7113402,0.5555556,0.6052362,0.64900684,1654,-95,1504,-19,1657,-96,0.61993265,0.7113402,0.49042144,0.075531065,0.22091874
53890994,382844090,9315,0,117,3,1.0,20000.0,1,3,5,-1,55,-1,0.73717946,159,2,0.4923664,-53.2983,-0.20578495,0.7001367,-0.037042737,-0.94296443,4,36269,13379.032,6620.968,0.64491653,0.055220187,0.0,,,7.803233,0.077259734,-0.41510665,-99,-99,0.54515743,0.54515743,0.54515743,0.54515743,0.54515743,0.5913371,4.1393595,0.61517113,0.5749601,0.60106385,0.658328,65.8328,0.70975626,0.46467268,0.6695311,1561,1616,-42,27285.521,-7285.5215,0.66125476,0.75438595,0.5714286,0.6157359,0.58624226,1579,-20,1496,-11,1589,-28,0.63122755,0.75438595,0.4923664,0.09346785,0.26201954
319041938,383586330,9315,0,218,0,0.0,20000.0,1,3,5,-1,55,-1,0.5637066,266,2,0.49429658,-53.03548,-0.20398262,0.699614,0.13590741,-0.7676892,4,25998,20919.693,-919.69336,0.6386733,0.060940683,-0.694036,-0.0694036,-0.5637002,-11.138332,-0.072799556,-0.5670961,-99,-99,0.5532645,3.319587,0.60216254,0.5108286,0.5612339,0.5885387,4.119771,0.60285944,0.57564294,0.59803116,0.62853986,62.853985,0.69161654,0.44624415,0.65995103,1561,1489,85,27257.5,-7257.5,0.66121596,0.64375,0.5862069,0.61566186,0.4965585,1471,88,1505,-20,1481,80,0.58019954,0.66121596,0.49429658,0.06651209,0.16691938
16477583111,386859200,9315,0,2602,3,1.0,19000.0,1,3,5,-1,55,-1,0.7249545,3941,4,0.49242425,-53.599186,-0.20536087,0.6997108,-0.0252437,-0.9303154,4,34715,25093.588,-6093.588,0.662616,0.03709477,4.070881,0.010573717,-0.48185053,134.9396,0.092869654,-0.3995546,-99,-99,0.58145213,22.09518,0.6097028,0.51072556,0.5985376,0.614356,1.228712,0.6160298,0.6126821,0.6126821,0.6597308,65.97308,0.7135411,0.58520687,0.6438814,1561,1516,58,27229.693,-8229.693,0.69603187,0.71638143,0.61403507,0.615965,0.64924645,1612,-53,1555,-70,1626,-65,0.6441484,0.7249545,0.49242425,0.08081507,0.23253024
