timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,tags1,tags2,count_enc_user_id,target_enc_user_id,user_count_bin,count_enc_content_id,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,shiftdiff_content_id_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_content_id,previous_answer_index_content_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,count_enc_part,target_enc_part,count_enc_prior_question_had_explanation,target_enc_prior_question_had_explanation,count_enc_tags1,target_enc_tags1,count_enc_tags2,target_enc_tags2,"count_enc_['user_id', 'prior_question_had_explanation']","target_enc_['user_id', 'prior_question_had_explanation']","count_enc_['user_id', 'part']","target_enc_['user_id', 'part']","count_enc_['content_id', 'prior_question_had_explanation']","target_enc_['content_id', 'prior_question_had_explanation']",count_enc_user_count_bin,target_enc_user_count_bin,user_rate_sum_user_count_bin_0,user_rate_mean_user_count_bin_0,diff_rate_mean_target_enc_user_count_bin_0,"count_enc_['user_id', 'user_count_bin']","target_enc_['user_id', 'user_count_bin']","count_enc_['content_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","count_enc_['prior_question_had_explanation', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']","count_enc_['part', 'prior_question_elapsed_time_bin']","target_enc_['part', 'prior_question_elapsed_time_bin']"
19311747411,138650,1116,0,758,0.0,16000.0,1,1116,0,2,-1,143,20,1020,0.71428573,4,0,,,,,,,4,27415,-28,23705.129,-7705.129,53.333332,0.37037036,0.33101854,,,0.61653286,,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,,,442,0.6171694,2319,0.6696852,147,0.60544217,17,0.47058824,970,0.71546394,295,0.5929825,0,,19,0.68421054,,,,19,0.68421054,0,,19,0.68421054,248,0.62096775
19311773650,138650,949,0,759,1.0,18000.0,1,949,3,2,-1,143,71,1021,0.71357286,4,0,,,,,,,4,26239,-167,23697.582,-5697.582,53.333332,0.37037036,0.33101854,,,0.615929,,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,,,443,0.6157407,2320,0.6693966,148,0.6013514,15,0.46666667,971,0.7147271,296,0.59090906,0,,20,0.65,,,,20,0.65,0,,20,0.65,249,0.6184739
19311799715,138650,1050,0,760,1.0,17000.0,1,1050,3,2,-1,143,141,1022,0.7138584,4,0,,,,,,,4,26065,101,23692.008,-6692.008,53.333332,0.37037036,0.33101854,,,0.61532634,,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,,,444,0.61662817,2321,0.669539,149,0.60402685,13,0.46153846,972,0.7150206,297,0.5923345,0,,21,0.6666667,,,,21,0.6666667,0,,21,0.6666667,250,0.62
19311824471,138650,1224,0,761,1.0,19000.0,1,1224,3,2,-1,137,142,1023,0.71414346,4,1,1.0,0.29442972,0.29442972,0.7055703,-0.0085731745,-0.41971374,4,24756,174,23685.467,-4685.467,53.333332,0.37037036,0.33101854,-0.66898143,-0.6296296,0.6147249,0.090845406,17.833334,0.45726496,-0.54273504,17.0,0.45945945,-0.5405406,-99,-99,19000.0,0.0,445,0.6175115,2322,0.6696813,28,0.6785714,8,0.5,973,0.71531343,298,0.59375,1,1.0,22,0.6818182,,,,22,0.6818182,0,,22,0.6818182,251,0.62151396
19311852439,138650,736,0,762,1.0,17000.0,1,736,3,2,-1,69,137,1024,0.7144279,4,0,,,,,,,4,27968,-488,23680.89,-6680.8906,53.333332,0.3678161,0.3356322,,,0.61481357,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,446,0.6183908,2323,0.6698235,16,0.625,21,0.6666667,974,0.71560574,299,0.5951557,0,,23,0.6956522,,,,23,0.6956522,0,,23,0.6956522,252,0.6230159
19311880450,138650,1372,0,763,1.0,20000.0,1,1372,3,2,-1,143,71,1025,0.7147117,4,0,,,,,,,4,28011,636,23674.373,-3674.373,53.333332,0.3678161,0.3356322,,,0.61421376,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,447,0.61926603,2324,0.66996557,150,0.6066667,16,0.5,975,0.71589744,300,0.5965517,0,,24,0.7083333,,,,24,0.7083333,0,,24,0.7083333,253,0.62450594
19311908906,138650,1309,0,764,1.0,19000.0,1,1309,1,2,-1,138,41,1026,0.714995,4,0,,,,,,,4,28456,-63,23670.791,-4670.791,53.333332,0.3678161,0.3356322,,,0.6136151,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,448,0.6201373,2325,0.67010754,22,0.54545456,22,0.54545456,976,0.71618855,301,0.5979381,0,,25,0.72,,,,25,0.72,0,,25,0.72,254,0.62598425
19311947917,138650,592,0,765,0.0,19000.0,1,592,3,2,-1,90,100,1027,0.7152778,4,0,,,,,,,4,39011,-717,23666.244,-4666.244,53.333332,0.3678161,0.3356322,,,0.6130176,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,449,0.6210046,2326,0.67024934,30,0.53333336,25,0.6,977,0.716479,302,0.59931505,0,,26,0.7307692,,,,26,0.7307692,0,,26,0.7307692,255,0.627451
19311982096,138650,692,0,766,0.0,29000.0,1,692,1,2,-1,155,163,1028,0.71456885,4,0,,,,,,,6,34179,100,23661.705,5338.295,53.333332,0.3678161,0.3356322,,,0.6124213,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,450,0.61959,2327,0.66996133,39,0.74358976,24,0.625,978,0.7157464,303,0.59726965,0,,27,0.7037037,,,,27,0.7037037,0,,27,0.7037037,36,0.5277778
19312026644,138650,6045,0,767,1.0,25000.0,1,6045,3,5,-1,7,-1,1029,0.7138614,4,0,,,,,,,5,44548,5353,23666.893,1333.1074,53.333332,0.3678161,0.3356322,,,0.6118261,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,910,0.60470325,2328,0.66967356,26,0.84615386,1282,0.6244931,979,0.7150153,294,0.73630136,0,,28,0.6785714,,,,28,0.6785714,0,,28,0.6785714,114,0.7368421
19312066898,138650,3791,0,768,1.0,17000.0,1,3791,0,5,-1,125,-1,1030,0.7141444,4,0,,,,,,,4,40254,-2254,23668.186,-6668.1855,53.333332,0.3678161,0.3356322,,,0.61123216,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,911,0.6051454,2329,0.66981536,15,0.6666667,1283,0.6247974,980,0.7153061,295,0.7372014,0,,29,0.6896552,,,,29,0.6896552,0,,29,0.6896552,156,0.63461536
19312152426,138650,5330,0,769,1.0,28000.0,1,5330,0,5,-1,166,-1,1031,0.7144269,4,0,,,,,,,6,85528,1539,23661.719,4338.2812,53.333332,0.3678161,0.3356322,,,0.6106393,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,912,0.6055866,2330,0.6699571,15,0.6,1284,0.6251012,981,0.7155963,296,0.7380952,0,,30,0.7,,,,30,0.7,0,,30,0.7,275,0.5890909
19312188075,138650,9613,0,770,1.0,58000.0,1,9613,1,5,-1,53,-1,1032,0.7147088,4,0,,,,,,,7,35649,4283,23665.922,34334.08,53.333332,0.3678161,0.3356322,,,0.6100476,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,913,0.60602677,2331,0.67009866,90,0.75555557,1285,0.62540454,982,0.71588594,297,0.73898304,0,,31,0.7096774,,,,31,0.7096774,0,,31,0.7096774,64,0.578125
19312213923,138650,6018,0,771,1.0,11000.0,1,6018,1,5,-1,7,-1,1033,0.71499014,4,0,,,,,,,3,25848,-3595,23699.16,-12699.16,53.333332,0.3678161,0.3356322,,,0.609457,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,914,0.606466,2332,0.67024016,27,0.8518519,1286,0.6257073,983,0.71617496,298,0.7398649,0,,32,0.71875,,,,32,0.71875,0,,32,0.71875,133,0.60902256
19312234044,138650,6429,0,772,1.0,16000.0,1,6429,3,5,-1,170,-1,1034,0.71527094,4,0,,,,,,,4,20121,411,23686.879,-7686.879,53.333332,0.3678161,0.3356322,,,0.6088676,,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,,,915,0.6069042,2333,0.6703815,12,0.5,1287,0.6260097,984,0.7164634,299,0.7407407,0,,33,0.72727275,,,,33,0.72727275,0,,33,0.72727275,157,0.6369427
19312278562,138650,3749,0,773,1.0,12000.0,1,3749,1,5,-1,109,-1,1035,0.7155512,4,1,1.0,0.5890411,0.5890411,0.41095892,-0.30459228,-0.12651008,3,44518,-2680,23679.451,-11679.451,53.333332,0.3678161,0.3356322,-0.6643678,-0.6321839,0.60827935,-0.19732043,17.833334,0.44583333,-0.5541667,17.0,0.45945945,-0.5405406,-99,-99,6000.0,6000.0,916,0.60734147,2334,0.6705227,31,0.7096774,1288,0.62631154,985,0.7167513,300,0.74161077,1,1.0,34,0.7352941,,,,34,0.7352941,0,,34,0.7352941,134,0.6119403
19312309843,138650,9075,0,774,1.0,33000.0,1,9075,0,5,-1,44,-1,1036,0.71583086,4,0,,,,,,,6,31281,5326,23668.178,9331.822,53.333332,0.3652968,0.34018266,,,0.60808885,,17.833334,0.44583333,,17.0,0.4473684,,-99,-99,,,917,0.6077778,2335,0.67066383,19,0.57894737,1289,0.6266129,986,0.7170385,301,0.7424749,0,,35,0.74285716,,,,35,0.74285716,0,,35,0.74285716,276,0.5905797
19312341027,138650,5256,0,775,1.0,21000.0,1,5256,2,5,-1,28,-1,1037,0.71611,4,0,,,,,,,5,31184,-3819,23677.176,-2677.1758,53.333332,0.3652968,0.34018266,,,0.60750246,,17.833334,0.44583333,,17.0,0.4473684,,-99,-99,,,918,0.60821307,2336,0.6708048,15,0.8,1290,0.6269138,987,0.7173252,302,0.74333334,0,,36,0.75,,,,36,0.75,0,,36,0.75,115,0.73913044
19312378120,138650,3643,0,776,0.0,22000.0,1,3643,1,5,-1,108,-1,1038,0.71638864,4,1,0.0,-0.59504133,-0.59504133,0.59504133,-0.12134731,-1.31143,5,37093,-1613,23674.598,-1674.5977,53.333332,0.3652968,0.34018266,0.34018266,0.3652968,0.6069172,-0.011875868,17.833334,0.44583333,0.44583333,17.0,0.4473684,0.4473684,-99,-99,27000.0,-5000.0,919,0.60864747,2337,0.67094564,20,0.5,1291,0.6272142,988,0.7176113,303,0.74418604,1,0.0,37,0.7567568,,,,37,0.7567568,0,,37,0.7567568,116,0.7413793
20370014004,138650,5175,0,777,0.0,27000.0,1,5175,2,5,-1,48,-1,1039,0.71568626,4,3,0.33333334,-0.5382253,-0.17940845,0.51274174,-0.20294452,-0.8950947,6,1057635884,1532,23672.986,3327.0137,53.333332,0.3628118,0.33786848,0.0045351386,0.02947846,0.60690576,-0.094164014,17.833334,0.44583333,0.11249998,17.0,0.43589744,0.1025641,-99,-99,16666.666,10333.334,920,0.6079734,2338,0.6706587,14,0.5,1292,0.6267096,989,0.71688575,304,0.74172187,3,0.33333334,38,0.7368421,,,,38,0.7368421,0,,38,0.7368421,277,0.59205776
20370030796,138650,5424,0,778,1.0,18000.0,1,5424,1,5,-1,133,-1,1040,0.7149853,4,0,,,,,,,4,16792,249,23676.186,-5676.1855,53.0,0.3581081,0.33783785,,,0.6068152,,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,,,921,0.6073009,2339,0.67037195,8,0.625,1293,0.6262058,990,0.7161616,305,0.7392739,0,,39,0.71794873,,,,39,0.71794873,0,,39,0.71794873,158,0.6392405
20370070336,138650,4854,0,779,1.0,6000.0,1,4854,3,5,-1,109,-1,1041,0.7152642,4,0,,,,,,,2,39540,-570,23670.732,-17670.732,53.0,0.3581081,0.33783785,,,0.60623235,,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,,,922,0.6077348,2340,0.6705128,32,0.71875,1294,0.62650603,991,0.716448,306,0.74013156,0,,40,0.725,,,,40,0.725,0,,40,0.725,94,0.60638297
20370099869,138650,9404,0,780,1.0,31000.0,1,9404,1,5,-1,53,-1,1042,0.7155425,4,0,,,,,,,6,29533,4550,23653.773,7346.2266,53.0,0.3581081,0.33783785,,,0.60565054,,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,,,923,0.60816777,2341,0.6706536,91,0.7582418,1295,0.6268058,992,0.7167339,307,0.7409836,0,,41,0.73170733,,,,41,0.73170733,0,,41,0.73170733,278,0.58992803
20370134141,138650,3968,0,781,1.0,21000.0,1,3968,2,5,-1,1,-1,1043,0.7158203,4,0,,,,,,,5,34272,-5436,23660.816,-2660.8164,53.0,0.3581081,0.33783785,,,0.6050698,,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,,,924,0.6085998,2342,0.6707942,63,0.6666667,1296,0.62710506,993,0.71701914,308,0.74183005,0,,42,0.7380952,,,,42,0.7380952,0,,42,0.7380952,117,0.73504275
20370167464,138650,3990,0,782,0.0,27000.0,1,3990,1,5,-1,166,-1,1044,0.71609753,4,1,1.0,0.3479532,0.3479532,0.6520468,-0.064050734,-0.36814433,6,33323,22,23658.268,3341.7324,53.0,0.3581081,0.33783785,-0.6621622,-0.6418919,0.6044903,0.04755652,17.833334,0.44583333,-0.5541667,16.666666,0.41666666,-0.5833334,-99,-99,37000.0,-10000.0,925,0.60903084,2343,0.6709347,16,0.625,1297,0.62740386,994,0.7173038,309,0.742671,1,1.0,43,0.74418604,,,,43,0.74418604,0,,43,0.74418604,279,0.5913978
20370217681,138650,4402,0,783,0.0,24000.0,1,4402,3,5,-1,66,-1,1045,0.7153996,4,0,,,,,,,5,50217,412,23661.467,338.5332,52.0,0.3489933,0.34228188,,,0.60453576,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,926,0.6083608,2344,0.67064846,9,0.5555556,1298,0.6269015,995,0.7165829,310,0.74025977,0,,44,0.72727275,,,,44,0.72727275,0,,44,0.72727275,118,0.7372881
20370258022,138650,8768,0,784,1.0,36000.0,1,8768,2,5,-1,55,-1,1046,0.714703,4,0,,,,,,,6,40341,4366,23661.79,12338.211,52.0,0.3489933,0.34228188,,,0.60395783,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,927,0.6076923,2345,0.6703625,22,0.72727275,1299,0.6264,996,0.71586347,311,0.7378641,0,,45,0.7111111,,,,45,0.7111111,0,,45,0.7111111,280,0.58928573
20370292982,138650,6107,0,785,1.0,27000.0,1,6107,2,5,-1,14,-1,1047,0.71498054,4,0,,,,,,,6,34960,-2661,23673.574,3326.4258,52.0,0.3489933,0.34228188,,,0.603381,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,928,0.60812294,2346,0.67050296,22,0.72727275,1300,0.6266986,997,0.71614844,312,0.7387097,0,,46,0.7173913,,,,46,0.7173913,0,,46,0.7173913,281,0.59074736
20370314591,138650,6071,0,786,1.0,24000.0,1,6071,1,5,-1,7,-1,1048,0.7152575,4,0,,,,,,,5,21609,-36,23676.748,323.25195,52.0,0.3489933,0.34228188,,,0.60280526,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,929,0.60855263,2347,0.6706434,28,0.85714287,1301,0.6269968,998,0.71643287,313,0.7395498,0,,47,0.7234042,,,,47,0.7234042,0,,47,0.7234042,119,0.73109245
20370353558,138650,6062,0,787,1.0,11000.0,1,6062,3,5,-1,48,-1,1049,0.715534,4,0,,,,,,,3,38967,-9,23677.057,-12677.057,52.0,0.3489933,0.34228188,,,0.6022306,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,930,0.6089814,2348,0.67078364,15,0.46666667,1302,0.6272945,999,0.7167167,314,0.74038464,0,,48,0.7291667,,,,48,0.7291667,0,,48,0.7291667,135,0.6148148
20370380671,138650,9878,0,788,1.0,31000.0,1,9878,3,5,-1,1,-1,1050,0.7158099,4,0,,,,,,,6,27113,3816,23664.982,7335.0176,52.0,0.3489933,0.34228188,,,0.60165703,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,931,0.6094092,2349,0.67092377,64,0.671875,1303,0.6275917,1000,0.717,315,0.74121404,0,,49,0.7346939,,,,49,0.7346939,0,,49,0.7346939,282,0.5921986
20370418278,138650,6095,0,789,1.0,20000.0,1,6095,1,5,-1,134,-1,1051,0.71608526,4,0,,,,,,,4,37607,-3783,23671.963,-3671.963,52.0,0.3489933,0.34228188,,,0.6010846,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,932,0.60983604,2350,0.67106384,13,0.61538464,1304,0.62788844,1001,0.7172827,316,0.7420382,0,,50,0.74,,,,50,0.74,0,,50,0.74,159,0.6415094
20370446283,138650,5404,0,790,1.0,29000.0,1,5404,1,5,-1,152,-1,1052,0.7163601,4,0,,,,,,,6,28005,-691,23668.47,5331.5293,52.0,0.3489933,0.34228188,,,0.6005132,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,933,0.61026204,2351,0.67120373,13,0.61538464,1305,0.62818474,1002,0.7175649,317,0.74285716,0,,51,0.74509805,,,,51,0.74509805,0,,51,0.74509805,283,0.59363955
20370475573,138650,4768,0,791,1.0,18000.0,1,4768,2,5,-1,64,-1,1053,0.71663445,4,0,,,,,,,4,29290,-636,23673.535,-5673.535,52.0,0.3489933,0.34228188,,,0.5999429,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,934,0.610687,2352,0.67134356,9,0.44444445,1306,0.6284805,1003,0.71784645,318,0.7436709,0,,52,0.75,,,,52,0.75,0,,52,0.75,160,0.64375
20370521542,138650,9868,0,792,0.0,20000.0,1,9868,1,5,-1,53,-1,1054,0.7169082,4,0,,,,,,,4,45969,5100,23668.152,-3668.1523,52.0,0.3489933,0.34228188,,,0.5993737,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,935,0.6111111,2353,0.6714832,92,0.76086956,1307,0.62877584,1004,0.7181275,319,0.7444795,0,,53,0.754717,,,,53,0.754717,0,,53,0.754717,161,0.6459627
20622782710,138650,5432,0,793,0.0,34000.0,1,5432,3,5,-1,125,-1,1055,0.7162162,4,0,,,,,,,6,252261168,-4436,23664.676,10335.324,52.0,0.3489933,0.34228188,,,0.5988056,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,936,0.61044616,2354,0.67119795,16,0.6875,1308,0.6282764,1005,0.71741295,320,0.7421384,0,,54,0.7407407,,,,54,0.7407407,0,,54,0.7407407,284,0.5950704
20622812289,138650,8811,0,794,1.0,12000.0,1,8811,1,5,-1,45,-1,1056,0.71552557,4,0,,,,,,,3,29579,3379,23674.463,-11674.463,52.0,0.3489933,0.34228188,,,0.5982385,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,937,0.60978264,2355,0.6709129,10,0.6,1309,0.62777776,1006,0.7166998,321,0.7398119,0,,55,0.72727275,,,,55,0.72727275,0,,55,0.72727275,136,0.61764705
20622868904,138650,4128,0,795,1.0,22000.0,1,4128,3,5,-1,79,-1,1057,0.7157996,4,0,,,,,,,5,56615,-4683,23663.418,-1663.418,52.0,0.3489933,0.34228188,,,0.5976726,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,938,0.6102063,2356,0.67105263,34,0.64705884,1310,0.628073,1007,0.7169811,322,0.740625,0,,56,0.73214287,,,,56,0.73214287,0,,56,0.73214287,120,0.73333335
20622914149,138650,4608,0,796,0.0,50000.0,1,4608,3,5,-1,79,-1,1058,0.71607316,4,0,,,,,,,6,45245,480,23661.846,26338.154,52.0,0.3489933,0.34228188,,,0.59710765,,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,,,939,0.6106291,2357,0.67119217,35,0.6571429,1311,0.62836766,1008,0.7172619,323,0.741433,0,,57,0.7368421,,,,57,0.7368421,0,,57,0.7368421,285,0.5929825
20622942644,138650,5254,0,797,1.0,26000.0,1,5254,0,5,-1,28,-1,1059,0.7153846,4,1,1.0,0.57407403,0.57407403,0.42592594,-0.28945866,-0.14131057,6,28495,646,23686.715,2313.2852,52.0,0.3489933,0.34228188,-0.6577181,-0.6510067,0.5965438,-0.17061785,17.833334,0.44583333,-0.5541667,15.666667,0.3821138,-0.6178862,-99,-99,48000.0,-22000.0,940,0.60996747,2358,0.67090756,16,0.8125,1312,0.62787014,1009,0.71655107,324,0.73913044,1,1.0,58,0.7241379,,,,58,0.7241379,0,,58,0.7241379,286,0.59090906
20622965256,138650,8387,0,798,1.0,9000.0,1,8387,0,5,-1,53,-1,1060,0.715658,4,0,,,,,,,2,22612,3133,23688.898,-14688.898,52.0,0.34666666,0.34666666,,,0.59638286,,17.833334,0.44583333,,15.666667,0.37301588,,-99,-99,,,941,0.6103896,2359,0.67104703,93,0.75268817,1313,0.6281645,1010,0.7168317,325,0.7399381,0,,59,0.7288136,,,,59,0.7288136,0,,59,0.7288136,95,0.6105263
20622999667,138650,3906,0,799,0.0,13000.0,1,3906,0,5,-1,96,-1,1061,0.7159309,4,0,,,,,,,3,34411,-4481,23675.055,-10675.055,52.0,0.34666666,0.34666666,,,0.5958207,,17.833334,0.44583333,,15.666667,0.37301588,,-99,-99,,,942,0.6108108,2360,0.67118645,44,0.6363636,1314,0.6284585,1011,0.71711177,326,0.7407407,0,,60,0.73333335,,,,60,0.73333335,0,,60,0.73333335,137,0.620438
20623021550,138650,3967,0,800,1.0,24000.0,1,3967,1,5,-1,91,-1,1062,0.7152445,4,0,,,,,,,5,21883,61,23665.002,334.99805,52.0,0.34666666,0.34666666,,,0.5952597,,17.833334,0.44583333,,15.666667,0.37301588,,-99,-99,,,943,0.6101512,2361,0.67090213,22,0.54545456,1315,0.6279621,1012,0.7164032,327,0.73846155,0,,61,0.72131145,,,,61,0.72131145,0,,61,0.72131145,121,0.7355372
20623042628,138650,4421,0,801,1.0,14000.0,1,4421,2,5,-1,170,-1,1063,0.7155172,4,1,0.0,-0.56790125,-0.56790125,0.56790125,-0.14761597,-1.2834184,3,21078,454,23665.316,-9665.316,52.0,0.34666666,0.34666666,0.34666666,0.34666666,0.59469974,-0.026798487,17.833334,0.44583333,0.44583333,15.666667,0.37301588,0.37301588,-99,-99,14000.0,0.0,944,0.61057174,2362,0.6710415,13,0.53846157,1316,0.6282557,1013,0.7166831,328,0.73926383,1,0.0,62,0.7258065,,,,62,0.7258065,0,,62,0.7258065,138,0.615942
20623062917,138650,8694,0,802,1.0,14000.0,1,8694,0,5,-1,1,-1,1064,0.7157895,4,0,,,,,,,3,20289,4273,23656.232,-9656.232,53.0,0.35099337,0.34437087,,,0.5946745,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,945,0.61099136,2363,0.6711807,65,0.6769231,1317,0.6285489,1014,0.7169625,329,0.74006116,0,,63,0.73015875,,,,63,0.73015875,0,,63,0.73015875,139,0.61870503
26138936852,138650,6430,0,803,1.0,13000.0,1,6430,2,5,-1,170,-1,1065,0.7160612,4,0,,,,,,,3,5515873935,-2264,23647.166,-10647.166,53.0,0.35099337,0.34437087,,,0.59411615,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,946,0.61141014,2364,0.6713198,14,0.5714286,1318,0.6288416,1015,0.7172414,330,0.74085367,0,,64,0.734375,,,,64,0.734375,0,,64,0.734375,140,0.62142855
26138966898,138650,4931,0,804,0.0,16000.0,1,4931,3,5,-1,8,-1,1066,0.7163324,4,0,,,,,,,4,30046,-1499,23637.178,-7637.1777,53.0,0.35099337,0.34437087,,,0.59355885,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,947,0.61182797,2365,0.6714588,41,0.4878049,1319,0.6291339,1016,0.7175197,331,0.74164134,0,,65,0.73846155,,,,65,0.73846155,0,,65,0.73846155,162,0.6419753
26139009596,138650,6670,0,805,1.0,10000.0,1,6670,2,5,-1,66,-1,1067,0.71564883,4,0,,,,,,,2,42698,1739,23630.021,-13630.021,53.0,0.35099337,0.34437087,,,0.59300256,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,948,0.61117077,2366,0.671175,10,0.5,1320,0.62863886,1017,0.71681416,332,0.73939395,0,,66,0.72727275,,,,66,0.72727275,0,,66,0.72727275,96,0.6145833
26139052609,138650,9113,0,806,1.0,22000.0,1,9113,3,5,-1,73,-1,1068,0.7159199,4,0,,,,,,,5,43013,2443,23617.258,-1617.2578,53.0,0.35099337,0.34437087,,,0.5924473,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,949,0.611588,2367,0.6713139,72,0.5555556,1321,0.6289308,1018,0.71709234,333,0.74018127,0,,67,0.73134327,,,,67,0.73134327,0,,67,0.73134327,122,0.73770493
26139080134,138650,4079,0,807,0.0,27000.0,1,4079,3,5,-1,73,-1,1069,0.71619046,4,0,,,,,,,6,27525,-5034,23615.746,3384.254,53.0,0.35099337,0.34437087,,,0.5918931,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,950,0.6120043,2368,0.6714527,73,0.56164384,1322,0.62922233,1019,0.71737,334,0.7409639,0,,68,0.7352941,,,,68,0.7352941,0,,68,0.7352941,287,0.5923345
26139101817,138650,5000,0,808,1.0,14000.0,1,5000,0,5,-1,26,-1,1070,0.71550906,4,0,,,,,,,3,21683,921,23618.908,-9618.908,53.0,0.35099337,0.34437087,,,0.59133995,,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,,,951,0.61134905,2369,0.6711693,11,0.8181818,1323,0.6287284,1020,0.71666664,335,0.7387387,0,,69,0.7246377,,,,69,0.7246377,0,,69,0.7246377,141,0.6241135
26139119860,138650,3609,0,809,1.0,8000.0,1,3609,0,5,-1,85,-1,1071,0.7157795,4,1,1.0,0.37192982,0.37192982,0.6280702,-0.08770931,-0.34384966,2,18043,-1391,23609.928,-15609.928,53.0,0.35099337,0.34437087,-0.65562916,-0.6490066,0.59078777,0.037282407,17.833334,0.44583333,-0.5541667,16.666666,0.3875969,-0.6124031,-99,-99,31000.0,-23000.0,952,0.6117647,2370,0.67130804,17,0.7058824,1324,0.6290196,1021,0.71694416,336,0.73952097,1,1.0,70,0.7285714,,,,70,0.7285714,0,,70,0.7285714,97,0.6185567
26139169124,138650,8833,0,810,0.0,7000.0,1,8833,0,5,-1,73,-1,1072,0.7160494,4,0,,,,,,,2,49264,5224,23595.365,-16595.365,53.0,0.34868422,0.34868422,,,0.5908226,,17.833334,0.44583333,,16.666666,0.37878788,,-99,-99,,,953,0.61217946,2371,0.6714466,74,0.5540541,1325,0.62931037,1022,0.71722114,337,0.7402985,0,,71,0.73239434,,,,71,0.73239434,0,,71,0.73239434,98,0.622449
26139227411,138650,4254,0,811,1.0,35000.0,1,4254,1,5,-1,96,-1,1073,0.71537,4,0,,,,,,,6,58287,-4579,23579.898,11420.102,53.0,0.34868422,0.34868422,,,0.59027195,,17.833334,0.44583333,,16.666666,0.37878788,,-99,-99,,,954,0.61152613,2372,0.67116356,45,0.62222224,1326,0.62881756,1023,0.71652,338,0.7380952,0,,72,0.7222222,,,,72,0.7222222,0,,72,0.7222222,288,0.5902778
26139290871,138650,6260,0,812,0.0,41000.0,1,6260,3,5,-1,134,-1,1074,0.7156398,4,0,,,,,,,6,63460,2006,23590.533,17409.467,53.0,0.34868422,0.34868422,,,0.58972234,,17.833334,0.44583333,,16.666666,0.37878788,,-99,-99,,,955,0.6119403,2373,0.67130214,14,0.64285713,1327,0.62910795,1024,0.7167969,339,0.7388724,0,,73,0.72602737,,,,73,0.72602737,0,,73,0.72602737,289,0.5916955
