timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,tags1,tags2,count_enc_user_id,target_enc_user_id,user_count_bin,count_enc_content_id,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,shiftdiff_content_id_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_content_id,previous_answer_index_content_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,count_enc_part,target_enc_part,count_enc_prior_question_had_explanation,target_enc_prior_question_had_explanation,count_enc_tags1,target_enc_tags1,count_enc_tags2,target_enc_tags2,"count_enc_['user_id', 'prior_question_had_explanation']","target_enc_['user_id', 'prior_question_had_explanation']","count_enc_['user_id', 'part']","target_enc_['user_id', 'part']","count_enc_['content_id', 'prior_question_had_explanation']","target_enc_['content_id', 'prior_question_had_explanation']",count_enc_user_count_bin,target_enc_user_count_bin,user_rate_sum_user_count_bin_0,user_rate_mean_user_count_bin_0,diff_rate_mean_target_enc_user_count_bin_0,"count_enc_['user_id', 'user_count_bin']","target_enc_['user_id', 'user_count_bin']","count_enc_['content_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","count_enc_['prior_question_had_explanation', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']","count_enc_['part', 'prior_question_elapsed_time_bin']","target_enc_['part', 'prior_question_elapsed_time_bin']"
3359767800,138650,589,0,306,0.0,15000.0,1,589,3,2,-1,90,32,483,0.7309322,3,0,,0.0,,0.7309322,0.0,,3,37017,-206,26652.666,-11652.666,25.0,0.44642857,0.23214285,,,0.6910215,0.039910674,7.5,0.44117647,,3.5,0.5,,-99,-99,,,100,0.58064514,476,0.7331933,6,0.8333333,4,0.5,441,0.7346939,93,0.54651165,0,,166,0.80124223,10.0,0.3846154,,166,0.80124223,0,,161,0.80124223,15,0.6666667
3359800615,138650,748,0,307,0.0,16000.0,1,748,1,2,-1,143,141,484,0.72938687,3,0,,0.0,,0.72938687,0.0,,4,32815,159,26628.592,-10628.592,25.0,0.44642857,0.23214285,,,0.69110066,0.03828621,7.5,0.44117647,,3.5,0.5,,-99,-99,,,101,0.5744681,477,0.7316562,26,0.5,0,,442,0.7330317,94,0.54022986,0,,167,0.7962963,10.0,0.3846154,,167,0.7962963,0,,162,0.7962963,51,0.5294118
3359840714,138650,587,0,308,1.0,15000.0,1,587,1,2,-1,143,30,485,0.7278481,3,0,,0.0,,0.7278481,0.0,,3,40099,-161,26606.676,-11606.676,25.0,0.44642857,0.23214285,,,0.69117624,0.036671877,7.5,0.44117647,,3.5,0.5,,-99,-99,,,102,0.56842107,478,0.73012555,27,0.4814815,2,0.5,443,0.73137695,95,0.53409094,0,,168,0.79141104,10.0,0.3846154,,168,0.79141104,0,,163,0.79141104,16,0.625
3359874760,138650,1010,0,309,1.0,18000.0,1,1010,1,2,-1,138,41,486,0.72842103,3,0,,0.0,,0.72842103,0.0,,4,34046,423,26582.795,-8582.795,25.0,0.44642857,0.23214285,,,0.6912527,0.037168324,7.5,0.44117647,,3.5,0.5,,-99,-99,,,103,0.5729167,479,0.7306889,5,0.4,5,0.4,444,0.731982,96,0.53932583,0,,169,0.79268295,10.0,0.3846154,,169,0.79268295,0,,164,0.79268295,52,0.5192308
3359904523,138650,482,0,310,1.0,16000.0,1,482,3,2,-1,143,20,487,0.72899157,3,0,,0.0,,0.72899157,0.0,,4,29763,-528,26565.17,-10565.17,25.0,0.44642857,0.23214285,,,0.6913301,0.037661493,7.5,0.44117647,,3.5,0.5,,-99,-99,,,104,0.57731956,480,0.73125,28,0.5,4,0.5,445,0.7325843,97,0.54444444,0,,170,0.7939394,10.0,0.3846154,,170,0.7939394,0,,165,0.7939394,53,0.5283019
3359940388,138650,738,0,311,0.0,15000.0,1,738,1,2,-1,143,30,488,0.7295597,3,0,,0.0,,0.7295597,0.0,,3,35865,256,26543.52,-11543.52,25.0,0.44642857,0.23214285,,,0.6914083,0.038151443,7.5,0.44117647,,3.5,0.5,,-99,-99,,,105,0.5816327,481,0.7318087,29,0.51724136,3,0.6666667,446,0.73318386,98,0.5494506,0,,171,0.79518074,10.0,0.3846154,,171,0.79518074,0,,166,0.79518074,17,0.64705884
3360039593,138650,365,0,312,0.0,16000.0,1,365,1,2,-1,155,163,489,0.7280335,3,0,,0.0,,0.7280335,0.0,,4,99205,-373,26519.914,-10519.914,25.0,0.44642857,0.23214285,,,0.69148296,0.03655052,7.5,0.44117647,,3.5,0.5,,-99,-99,,,106,0.57575756,482,0.7302905,8,0.75,4,0.5,447,0.7315436,99,0.54347825,0,,172,0.79041916,10.0,0.3846154,,172,0.79041916,0,,167,0.79041916,54,0.537037
3395746600,138650,235,0,313,1.0,4000.0,1,235,3,2,-1,137,88,490,0.72651356,3,0,,0.0,,0.72651356,0.0,,1,35707007,-130,26498.445,-22498.445,25.0,0.44642857,0.23214285,,,0.6915543,0.034959257,7.5,0.44117647,,3.5,0.5,,-99,-99,,,107,0.57,483,0.7287785,5,0.4,4,0.5,448,0.72991073,100,0.53763443,0,,173,0.78571427,10.0,0.3846154,,173,0.78571427,0,,168,0.78571427,0,
3422896179,138650,2898,0,314,1.0,22000.0,1,2898,2,4,-1,106,120,491,0.7270833,3,1,1.0,0.27403843,0.27403843,0.72652245,-0.0005608797,-0.4530449,5,27149579,2663,26452.623,-4452.623,25.0,0.44642857,0.24561404,-0.75438595,-0.55357146,0.6916254,0.03489703,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,1,66,27333.0,-5333.0,39,0.61538464,484,0.7293388,7,1.0,3,0.6666667,449,0.73051226,30,0.8,1,1.0,174,0.78698224,10.0,0.3846154,-0.6153846,174,0.78698224,1,1.0,169,0.78698224,15,0.46666667
3422896179,138650,2900,0,314,1.0,22000.0,1,2898,0,4,-1,82,120,492,0.7276507,3,1,1.0,0.2751196,0.2751196,0.72626555,-0.0013851523,-0.4525311,5,0,2,26443.572,-4443.5723,25.0,0.4385965,0.25862068,-0.7413793,-0.5614035,0.69169563,0.03456992,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,1,65,27333.0,-5333.0,40,0.625,485,0.7298969,13,0.9230769,4,0.75,450,0.7311111,31,0.8064516,1,1.0,175,0.7882353,10.0,0.3846154,-0.6153846,175,0.7882353,1,1.0,170,0.7882353,16,0.5
3422896179,138650,2899,0,314,1.0,22000.0,1,2898,2,4,-1,136,120,493,0.72821575,3,1,0.0,-0.7266187,-0.7266187,0.72741723,-0.0007985234,-1.4548345,5,0,-1,26434.56,-4434.5605,25.0,0.43103448,0.2542373,0.2542373,0.43103448,0.69176793,0.0356493,7.5,0.44117647,0.44117647,3.5,0.5,0.5,0,67,27333.0,-5333.0,41,0.63414633,486,0.73045266,23,0.5652174,5,0.8,451,0.73170733,32,0.8125,1,0.0,176,0.7894737,10.0,0.3846154,0.3846154,176,0.7894737,1,0.0,171,0.7894737,17,0.5294118
3422929656,138650,88,0,315,1.0,24000.0,1,88,1,1,-1,131,101,494,0.7287785,3,1,1.0,0.30319148,0.30319148,0.71279347,-0.015985012,-0.425587,5,33477,-2811,26425.582,-2425.582,26.0,0.44067797,0.26666668,-0.73333335,-0.559322,0.6918104,0.02098304,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,1,305,26000.0,-2000.0,64,0.7096774,487,0.73100615,33,0.8181818,3,1.0,452,0.7323009,50,0.7083333,1,1.0,177,0.7906977,10.0,0.3846154,-0.6153846,177,0.7906977,0,,172,0.7906977,38,0.7105263
3422970210,138650,751,0,316,1.0,21000.0,1,751,3,2,-1,148,32,495,0.7293388,3,1,1.0,0.2822581,0.2822581,0.72354037,-0.005798459,-0.44708073,5,40554,663,26420.684,-5420.6836,26.0,0.43333334,0.27868852,-0.72131145,-0.56666666,0.6918744,0.03166598,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,1,114,16000.0,5000.0,108,0.57425743,488,0.73155737,4,0.5,5,0.4,453,0.73289186,101,0.5425532,1,1.0,178,0.7919075,10.0,0.3846154,-0.6153846,178,0.7919075,1,1.0,173,0.7919075,18,0.6111111
3423007100,138650,365,0,317,1.0,20000.0,1,365,1,2,-1,155,163,496,0.7298969,3,1,0.0,-0.7280335,-0.7280335,0.72896516,-0.0009317398,-1.4579303,4,36890,-386,26409.754,-6409.754,26.0,0.4262295,0.27419356,0.27419356,0.4262295,0.69194907,0.037016094,7.5,0.41666666,0.41666666,3.5,0.5,0.5,0,6,16000.0,4000.0,109,0.57843137,489,0.7321063,9,0.6666667,5,0.4,454,0.73348016,102,0.5473684,1,0.0,179,0.79310346,10.0,0.3846154,0.3846154,179,0.79310346,1,0.0,174,0.79310346,55,0.5272727
3423035143,138650,191,0,318,1.0,17000.0,1,191,2,1,-1,131,40,497,0.73045266,3,1,1.0,0.3,0.3,0.7152263,-0.015226364,-0.43045264,4,28043,-174,26396.857,-9396.857,27.0,0.43548387,0.2857143,-0.71428573,-0.5645161,0.6919958,0.023230493,8.5,0.4473684,-0.5526316,3.5,0.5,-0.5,1,446,23000.0,-6000.0,65,0.71428573,490,0.7326531,34,0.8235294,1,1.0,455,0.73406595,51,0.71428573,1,1.0,180,0.7942857,10.0,0.3846154,-0.6153846,180,0.7942857,0,,175,0.7942857,9,0.7777778
3423062230,138650,967,0,319,1.0,21000.0,1,967,1,2,-1,137,88,498,0.73100615,3,1,0.0,-0.7027027,-0.7027027,0.71685445,-0.014151692,-1.4337089,5,27087,776,26377.988,-5377.9883,27.0,0.42857143,0.28125,0.28125,0.42857143,0.6920456,0.024808824,8.5,0.4473684,0.4473684,3.5,0.5,0.5,0,386,17000.0,4000.0,110,0.5825243,491,0.73319757,6,0.5,5,0.6,456,0.7346491,103,0.5520833,1,0.0,181,0.79545456,10.0,0.3846154,0.3846154,181,0.79545456,0,,176,0.79545456,19,0.6315789
3423113803,138650,5670,0,320,1.0,20000.0,1,5670,3,5,-1,123,-1,499,0.73155737,3,1,1.0,0.31963468,0.31963468,0.70596135,-0.025596023,-0.4119227,4,51573,4703,26367.21,-6367.211,28.0,0.4375,0.2923077,-0.70769227,-0.5625,0.69207346,0.013887882,9.5,0.475,-0.525,3.5,0.5,-0.5,1,278,23000.0,-3000.0,129,0.7265625,492,0.73373985,5,0.2,231,0.69545454,457,0.73522973,96,0.8,1,1.0,182,0.7966102,10.0,0.3846154,-0.6153846,182,0.7966102,0,,177,0.7966102,26,0.6923077
3423134775,138650,8810,0,321,1.0,39000.0,1,8810,2,5,-1,170,-1,500,0.7321063,3,1,1.0,0.25316453,0.25316453,0.7394709,0.007364571,-0.4789418,6,20972,3140,26354.477,12645.523,28.0,0.43076923,0.3030303,-0.6969697,-0.5692308,0.6921681,0.047302783,9.5,0.475,-0.525,3.5,0.4375,-0.5625,1,420,61000.0,-22000.0,130,0.72868216,493,0.73427993,2,0.5,232,0.6968326,458,0.73580784,97,0.8020833,1,1.0,183,0.7977528,10.0,0.3846154,-0.6153846,183,0.7977528,0,,178,0.7977528,34,0.7352941
3423162104,138650,10636,0,322,1.0,9000.0,1,10636,0,1,-1,9,10,501,0.7326531,3,1,1.0,0.30107528,0.30107528,0.7157889,-0.01686418,-0.4315778,2,27329,1826,26379.717,-17379.717,28.0,0.42424244,0.31343284,-0.6865672,-0.57575756,0.69221514,0.023573756,9.5,0.475,-0.525,3.5,0.3888889,-0.6111111,1,314,22000.0,-13000.0,66,0.71875,494,0.7348178,5,0.6,5,0.6,459,0.73638344,52,0.72,1,1.0,184,0.79888266,10.0,0.3846154,-0.6153846,184,0.79888266,0,,179,0.79888266,1,1.0
3423256538,138650,2594,0,323,1.0,19000.0,1,2593,2,4,-1,161,103,502,0.73319757,3,2,0.0,-0.952381,-0.4761905,0.56185955,-0.17133802,-1.209388,4,94434,-8042,26345.096,-7345.0957,28.0,0.41791046,0.30882353,0.30882353,0.41791046,0.691956,-0.13009644,9.5,0.475,0.475,3.5,0.3888889,0.3888889,0,486,21499.5,-2499.5,42,0.64285713,495,0.7353535,3,0.33333334,15,0.46666667,460,0.73695654,33,0.8181818,0,,185,0.8,10.0,0.3846154,0.3846154,185,0.8,0,,180,0.8,3,0.0
3423256538,138650,2595,0,323,0.0,19000.0,1,2593,0,4,-1,82,103,503,0.73373985,3,2,0.5,0.07692304,0.03846152,0.55227226,-0.1814676,-0.69527835,4,0,1,26330.492,-7330.492,29.0,0.42647058,0.3115942,-0.18840581,-0.07352942,0.6916788,-0.13940656,9.5,0.475,-0.025000006,3.5,0.3888889,-0.111111104,1,489,21499.5,-2499.5,43,0.6511628,496,0.7358871,14,0.9285714,16,0.5,461,0.73752713,34,0.8235294,0,,186,0.80110496,10.0,0.3846154,-0.11538461,186,0.80110496,0,,181,0.80110496,4,0.25
3423256538,138650,2593,0,323,0.0,19000.0,1,2593,3,4,-1,136,103,504,0.7322515,3,2,0.5,0.090476185,0.045238093,0.54725844,-0.18499309,-0.68701345,4,0,-2,26315.95,-7315.949,28.5,0.41304347,0.31428573,-0.18571427,-0.08695653,0.6913929,-0.14413446,9.5,0.475,-0.025000006,3.5,0.3888889,-0.111111104,1,489,21499.5,-2499.5,44,0.6363636,497,0.7344064,24,0.5833333,17,0.47058824,462,0.73593074,35,0.8,0,,187,0.7967033,10.0,0.3846154,-0.11538461,187,0.7967033,0,,182,0.7967033,5,0.2
3423286536,138650,9045,0,324,0.0,27333.0,1,9045,3,5,-1,91,-1,505,0.7307692,3,1,0.0,-0.6775701,-0.6775701,0.70416963,-0.026599586,-1.4083393,6,29998,6452,26301.46,1031.5391,28.0,0.4,0.30985916,0.30985916,0.4,0.6914181,0.01275152,9.5,0.475,0.475,3.5,0.3888889,0.3888889,0,289,26000.0,1333.0,131,0.7307692,498,0.73293173,3,0.6666667,233,0.6981982,463,0.73434126,98,0.8041237,1,0.0,188,0.79234976,10.0,0.3846154,0.3846154,188,0.79234976,0,,183,0.79234976,35,0.74285716
3423324955,138650,7888,0,325,1.0,12000.0,1,7888,0,1,-1,131,149,506,0.7292929,3,1,1.0,0.3,0.3,0.71464646,-0.014646471,-0.42929292,3,38419,-1157,26303.5,-14303.5,28.0,0.3943662,0.31944445,-0.6805556,-0.6056338,0.69146395,0.023182511,9.5,0.475,-0.525,3.5,0.35,-0.65,1,465,19000.0,-7000.0,67,0.72307694,499,0.73146296,35,0.82857144,5,1.0,464,0.73275864,53,0.7254902,1,1.0,189,0.7880435,10.0,0.3846154,-0.6153846,189,0.7880435,0,,184,0.7880435,3,0.6666667
3423342517,138650,5692,0,326,1.0,22000.0,1,5692,3,5,-1,151,-1,507,0.7298387,3,1,1.0,0.3270142,0.3270142,0.70141226,-0.028426468,-0.40282452,5,17562,-2196,26275.287,-4275.287,28.0,0.3888889,0.32876712,-0.6712329,-0.6111111,0.69148356,0.009928703,9.5,0.475,-0.525,3.5,0.35,-0.65,1,294,18000.0,4000.0,132,0.7251908,500,0.732,5,0.6,234,0.6950673,465,0.73333335,99,0.79591835,1,1.0,190,0.78918916,10.0,0.3846154,-0.6153846,190,0.78918916,0,,185,0.78918916,13,1.0
3423374544,138650,7898,0,327,0.0,10000.0,1,7898,2,1,-1,131,99,508,0.7303823,3,1,1.0,0.3020833,0.3020833,0.7141495,-0.016232848,-0.428299,2,32027,2206,26266.871,-16266.871,28.0,0.38356164,0.33783785,-0.6621622,-0.6164384,0.6915281,0.022621393,9.5,0.475,-0.525,3.5,0.3181818,-0.6818182,1,315,22000.0,-12000.0,68,0.72727275,501,0.73253495,36,0.8333333,1,1.0,466,0.73390555,54,0.7307692,1,1.0,191,0.7903226,10.0,0.3846154,-0.6153846,191,0.7903226,0,,186,0.7903226,2,1.0
3423496491,138650,7114,0,328,1.0,22000.0,1,7113,0,7,-1,118,37,509,0.7289157,3,1,1.0,0.30612242,0.30612242,0.71139663,-0.017519057,-0.42279327,5,121947,-784,26234.914,-4234.914,27.0,0.36486486,0.34666666,-0.6533333,-0.6351352,0.69156706,0.019829571,9.5,0.475,-0.525,3.5,0.3181818,-0.6818182,1,262,29000.0,-7000.0,54,0.8518519,502,0.7310757,5,1.0,6,1.0,467,0.732334,50,0.9,1,1.0,192,0.7860963,10.0,0.3846154,-0.6153846,192,0.7860963,0,,187,0.7860963,5,1.0
3423496491,138650,7113,0,328,0.0,22000.0,1,7113,3,7,-1,76,37,510,0.7294589,3,1,1.0,0.30737704,0.30737704,0.711041,-0.018417954,-0.4220819,5,0,-1,26226.61,-4226.6094,27.0,0.36,0.35526314,-0.6447369,-0.64,0.69160515,0.019435823,9.5,0.475,-0.525,3.5,0.3181818,-0.6818182,1,264,29000.0,-7000.0,55,0.8545455,503,0.73161036,2,1.0,7,1.0,468,0.732906,51,0.9019608,1,1.0,193,0.78723407,10.0,0.3846154,-0.6153846,193,0.78723407,0,,188,0.78723407,6,1.0
3423496491,138650,7116,0,328,1.0,22000.0,1,7113,1,7,-1,18,37,511,0.728,3,1,1.0,0.30487806,0.30487806,0.71156096,-0.01643902,-0.42312193,5,0,3,26218.338,-4218.338,26.0,0.34210527,0.36363637,-0.6363636,-0.65789473,0.6916441,0.019916892,9.5,0.475,-0.525,3.5,0.3181818,-0.6818182,1,263,29000.0,-7000.0,56,0.83928573,504,0.73015875,1,1.0,8,0.875,469,0.73134327,52,0.88461536,1,1.0,194,0.7830688,10.0,0.3846154,-0.6153846,194,0.7830688,0,,189,0.7830688,7,0.85714287
3423496491,138650,7115,0,328,1.0,22000.0,1,7113,3,7,-1,37,153,512,0.7285429,3,1,0.0,-0.6963563,-0.6963563,0.7124496,-0.016093314,-1.4248992,5,0,-1,26210.1,-4210.0996,26.0,0.33766234,0.35897437,0.35897437,0.33766234,0.69168466,0.020764947,9.5,0.475,0.475,3.5,0.3181818,0.3181818,0,263,29000.0,-7000.0,57,0.84210527,505,0.73069304,2,0.5,2,0.5,470,0.7319149,53,0.8867925,1,0.0,195,0.7842105,10.0,0.3846154,0.3846154,195,0.7842105,0,,190,0.7842105,8,0.875
3431442376,138650,1291,0,329,1.0,23000.0,1,1291,3,2,-1,143,176,513,0.72908366,3,0,,0.0,,0.72908366,0.0,,5,7945885,-5824,26201.893,-3201.8926,27.0,0.34615386,0.35897437,,,0.69175744,0.037326217,9.5,0.475,,3.5,0.3181818,,-99,-99,,,111,0.58653843,506,0.7312253,30,0.5,6,0.5,471,0.7324841,104,0.556701,0,,196,0.7853403,10.0,0.3846154,,196,0.7853403,0,,191,0.7853403,20,0.65
3431477411,138650,396,0,330,0.0,20000.0,1,396,0,2,-1,143,71,514,0.72962224,3,0,,0.0,,0.72962224,0.0,,4,35035,-895,26195.664,-6195.664,27.0,0.34615386,0.35897437,,,0.69183093,0.03779131,9.5,0.475,,3.5,0.3181818,,-99,-99,,,112,0.5904762,507,0.73175544,31,0.516129,1,0.0,472,0.7330508,105,0.56122446,0,,197,0.7864583,10.0,0.3846154,,197,0.7864583,0,,192,0.7864583,56,0.53571427
3431516640,138650,437,0,332,0.0,18000.0,1,437,0,2,-1,62,90,515,0.7281746,3,0,,0.0,,0.7281746,0.0,,4,39229,41,26183.633,-8183.633,27.0,0.34615386,0.35897437,,,0.6919014,0.03627324,9.5,0.475,,3.5,0.3181818,,-99,-99,,,113,0.5849057,508,0.73031497,13,0.53846157,1,0.0,473,0.73150104,106,0.5555556,0,,198,0.78238344,10.0,0.3846154,,198,0.78238344,0,,193,0.78238344,57,0.5263158
3431551126,138650,1367,0,333,0.0,17000.0,1,1367,0,2,-1,143,62,516,0.7267327,3,0,,0.0,,0.7267327,0.0,,4,34486,930,26167.773,-9167.773,27.0,0.34615386,0.35897437,,,0.6919688,0.034763873,9.5,0.475,,3.5,0.3181818,,-99,-99,,,114,0.5794392,509,0.72888017,32,0.5,0,,474,0.7299578,107,0.55,0,,199,0.77835053,10.0,0.3846154,,199,0.77835053,0,,194,0.77835053,58,0.51724136
3431584744,138650,1223,0,334,0.0,18000.0,1,1223,3,2,-1,62,155,517,0.72529644,3,0,,0.0,,0.72529644,0.0,,4,33618,-144,26150.041,-8150.041,27.0,0.34615386,0.35897437,,,0.6920332,0.033263266,9.5,0.475,,3.5,0.3181818,,-99,-99,,,115,0.5740741,510,0.72745097,14,0.5,4,0.75,475,0.72842103,108,0.5445545,0,,200,0.774359,10.0,0.3846154,,200,0.774359,0,,195,0.774359,59,0.5084746
3431613452,138650,526,0,335,0.0,21000.0,1,526,0,2,-1,155,163,518,0.72386587,3,0,,0.0,,0.72386587,0.0,,5,28708,-697,26134.307,-5134.3066,27.0,0.34615386,0.35897437,,,0.6920945,0.03177136,9.5,0.475,,3.5,0.3181818,,-99,-99,,,116,0.56880736,511,0.72602737,10,0.7,6,0.5,476,0.72689074,109,0.5392157,0,,201,0.77040815,10.0,0.3846154,,201,0.77040815,0,,196,0.77040815,21,0.6666667
3431642628,138650,1207,0,336,0.0,18000.0,1,1207,1,2,-1,2,107,519,0.72244096,3,0,,0.0,,0.72244096,0.0,,4,29176,681,26124.414,-8124.414,27.0,0.34615386,0.35897437,,,0.69215286,0.0302881,9.5,0.475,,3.5,0.3181818,,-99,-99,,,117,0.56363636,512,0.7246094,6,0.6666667,6,0.6666667,477,0.7253669,110,0.5339806,0,,202,0.76649743,10.0,0.3846154,,202,0.76649743,0,,197,0.76649743,60,0.5
3431671092,138650,1290,0,337,1.0,20000.0,1,1290,3,2,-1,17,56,520,0.7210216,3,0,,0.0,,0.7210216,0.0,,4,28464,83,26108.791,-6108.791,27.0,0.34615386,0.35897437,,,0.69220823,0.028813362,9.5,0.475,,3.5,0.3181818,,-99,-99,,,118,0.5585586,513,0.72319686,8,0.625,8,0.625,478,0.72384936,111,0.52884614,0,,203,0.7626263,10.0,0.3846154,,203,0.7626263,0,,198,0.7626263,61,0.4918033
3431697031,138650,640,0,338,1.0,19000.0,1,640,1,2,-1,137,88,521,0.72156864,3,0,,0.0,,0.72156864,0.0,,4,25939,-650,26097.064,-7097.0645,27.0,0.34615386,0.35897437,,,0.6922645,0.029304147,9.5,0.475,,3.5,0.3181818,,-99,-99,,,119,0.5625,514,0.7237354,7,0.5714286,6,0.6666667,479,0.7244259,112,0.53333336,0,,204,0.7638191,10.0,0.3846154,,204,0.7638191,0,,199,0.7638191,62,0.5
3590170477,138650,6566,0,339,1.0,17000.0,1,6565,3,6,-1,91,162,522,0.7221135,3,0,,0.0,,0.7221135,0.0,,4,158473446,5926,26083.469,-9083.469,27.0,0.34615386,0.35897437,,,0.69232154,0.029791951,9.5,0.475,,3.5,0.3181818,,-99,-99,,,132,0.6870229,515,0.72427183,4,0.5,45,0.8,480,0.725,128,0.70866144,0,,205,0.765,10.0,0.3846154,,205,0.765,0,,200,0.765,24,0.625
3590170477,138650,6567,0,339,1.0,17000.0,1,6565,0,6,-1,53,162,523,0.72265625,3,0,,0.0,,0.72265625,0.0,,4,0,1,26066.102,-9066.102,27.0,0.34615386,0.35897437,,,0.6923794,0.030276835,9.5,0.475,,3.5,0.3181818,,-99,-99,,,133,0.68939394,516,0.7248062,17,0.88235295,46,0.8043478,481,0.72557175,129,0.7109375,0,,206,0.76616913,10.0,0.3846154,,206,0.76616913,0,,201,0.76616913,25,0.64
3590170477,138650,6565,0,339,1.0,17000.0,1,6565,0,6,-1,96,162,524,0.72319686,3,0,,0.0,,0.72319686,0.0,,4,0,-2,26048.799,-9048.799,27.0,0.34615386,0.35897437,,,0.6924381,0.030758739,9.5,0.475,,3.5,0.3181818,,-99,-99,,,134,0.6917293,517,0.7253385,10,0.9,47,0.80851066,482,0.7261411,130,0.7131783,0,,207,0.7673267,10.0,0.3846154,,207,0.7673267,0,,202,0.7673267,26,0.65384614
3590170477,138650,6568,0,339,1.0,17000.0,1,6565,1,6,-1,27,162,525,0.7237354,3,0,,0.0,,0.7237354,0.0,,4,0,3,26031.564,-9031.564,27.0,0.34615386,0.35897437,,,0.6924976,0.031237781,9.5,0.475,,3.5,0.3181818,,-99,-99,,,135,0.69402987,518,0.7258687,32,0.59375,48,0.8125,483,0.72670805,131,0.7153846,0,,208,0.7684729,10.0,0.3846154,,208,0.7684729,0,,203,0.7684729,27,0.6666667
3590286939,138650,10207,0,340,1.0,24250.0,1,10204,0,6,-1,159,-1,526,0.72427183,3,0,,0.0,,0.72427183,0.0,,5,116462,3639,26014.393,-1764.3926,27.0,0.34615386,0.35897437,,,0.69255793,0.031713903,9.5,0.475,,3.5,0.3181818,,-99,-99,,,136,0.6962963,519,0.7263969,0,,235,0.6964286,484,0.72727275,132,0.71755725,0,,209,0.76960784,10.0,0.3846154,,209,0.76960784,0,,204,0.76960784,19,0.84210527
3590286939,138650,10204,0,340,0.0,24250.0,1,10204,3,6,-1,27,-1,527,0.7248062,3,0,,0.0,,0.7248062,0.0,,5,0,-3,26011.045,-1761.0449,27.0,0.34615386,0.35897437,,,0.69261897,0.032187223,9.5,0.475,,3.5,0.3181818,,-99,-99,,,137,0.6985294,520,0.72692305,33,0.6060606,236,0.69777775,485,0.72783506,133,0.719697,0,,210,0.7707317,10.0,0.3846154,,210,0.7707317,0,,205,0.7707317,20,0.85
3590286939,138650,10206,0,340,1.0,24250.0,1,10204,3,6,-1,4,-1,528,0.7234042,3,0,,0.0,,0.7234042,0.0,,5,0,2,26007.71,-1757.7109,27.0,0.34615386,0.35897437,,,0.6926772,0.030727029,9.5,0.475,,3.5,0.3181818,,-99,-99,,,138,0.69343066,521,0.7255278,0,,237,0.6946903,486,0.72633743,134,0.71428573,0,,211,0.7669903,10.0,0.3846154,,211,0.7669903,0,,206,0.7669903,21,0.8095238
3590286939,138650,10205,0,340,1.0,24250.0,1,10204,2,6,-1,91,-1,529,0.7239382,3,0,,0.0,,0.7239382,0.0,,5,0,-1,26004.387,-1754.3867,27.0,0.34615386,0.35897437,,,0.6927362,0.031202018,9.5,0.475,,3.5,0.3181818,,-99,-99,,,139,0.6956522,522,0.72605366,5,0.6,238,0.69603527,487,0.7268994,135,0.7164179,0,,212,0.76811594,10.0,0.3846154,,212,0.76811594,0,,207,0.76811594,22,0.8181818
3590498356,138650,10073,0,341,0.0,23250.0,1,10070,3,6,-1,27,-1,530,0.72447014,3,0,,0.0,,0.72447014,0.0,,5,211417,-132,26001.078,-2751.0781,27.0,0.34615386,0.35897437,,,0.69279593,0.031674206,9.5,0.475,,3.5,0.3181818,,-99,-99,,,140,0.6978417,523,0.72657746,34,0.5882353,239,0.69736844,488,0.727459,136,0.7185185,0,,213,0.7692308,10.0,0.3846154,,213,0.7692308,0,,208,0.7692308,23,0.82608694
3590498356,138650,10072,0,341,1.0,23250.0,1,10070,0,6,-1,174,-1,531,0.72307694,3,0,,0.0,,0.72307694,0.0,,5,0,-1,25995.896,-2745.8965,27.0,0.34615386,0.35897437,,,0.69285285,0.030224085,9.5,0.475,,3.5,0.3181818,,-99,-99,,,141,0.69285715,524,0.7251908,2,1.0,240,0.6943231,489,0.72597134,137,0.7132353,0,,214,0.76555026,10.0,0.3846154,,214,0.76555026,0,,209,0.76555026,24,0.7916667
