timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tag,target_enc_user_id,shiftdiff_timestamp_by_user_id,shiftdiff_timestamp_by_user_id_cap200k,study_time,count_enc_user_id,previous_5_ans,target_enc_content_id,past5_timestamp_vslast,past20_timestamp_vslast,elapsed_time_content_id,diff_shiftdiff_elapsed_time,mean_shiftdiff_timestamp_by_user_id_cap200k_by_user_id,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_user_id,mean_study_time_by_user_id,diff_mean_study_time_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_index_content_id,previous_answer_content_id,qq_table2_mean,qq_table2_sum,qq_table2_max,qq_table2_min,qq_table2_last,content_rating,user_id_rating,rating_diff_content_user_id,prev_ans_te,mean_shiftdiff_timestamp_by_user_id_cap200k_by_content_id,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_content_id,mean_study_time_by_content_id,diff_mean_study_time_by_content_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']","mean_shiftdiff_timestamp_by_user_id_cap200k_by_['user_id', 'part']","diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_['user_id', 'part']","mean_study_time_by_['user_id', 'part']","diff_mean_study_time_by_['user_id', 'part']",mean_shiftdiff_timestamp_by_user_id_cap200k_by_part,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_part,mean_study_time_by_part,diff_mean_study_time_by_part,target_enc_previous_5_ans,te_mean,te_max,te_min,te_std,te_peak
3334598854,138650,10074,0,285,0.0,38750.0,1,10074,10074,3,6,-1,0.7243736,62023123,200000,161250,447,01111,,62023124.0,68399140.0,33498,166501,107547.07,92452.93,78404.625,82845.375,3.0,0.25,,3.5,0.5,,-99,-99,0.5735181,40.146267,0.65497077,0.5130848,0.5230969,1334,1697,-303,,200000.0,0.0,161250.0,0.0,1595,-261,169894.1,30105.906,139624.08,21625.922,168886.16,31113.844,138200.92,23049.078,0.6666667,0.69552016,0.7243736,0.6666667,0.040804934,0.057706892
3334598854,138650,10077,0,285,1.0,38750.0,1,10077,10074,1,6,-1,0.7227273,62023123,200000,161250,448,80111,,62023124.0,68399140.0,33630,166369,107752.98,92247.02,78589.14,82660.86,3.0,0.25,,3.5,0.5,,-99,-99,0.82468003,57.7276,0.865566,0.7819294,0.7819294,1255,1670,-355,0.8029532,200000.0,0.0,161250.0,0.0,1569,-314,170167.78,29832.219,139820.69,21429.312,169159.1,30840.906,138403.11,22846.89,1.0,0.86136365,1.0,0.7227273,0.1960614,0.2772727
3334598854,138650,10075,0,285,0.0,38750.0,1,10075,10074,3,6,-1,0.723356,62023123,200000,161250,449,88011,,62023124.0,68399140.0,33709,166290,107957.98,92042.02,78772.83,82477.17,3.0,0.25,,3.5,0.5,,-99,-99,0.28945464,20.261826,0.36507937,0.19799499,0.29823118,1616,1674,7,0.37672624,200000.0,0.0,161250.0,0.0,1573,43,170436.55,29563.453,140013.73,21236.266,169427.27,30572.734,138601.78,22648.219,0.875,0.799178,0.875,0.723356,0.107228495,0.15164399
3334598854,138650,10076,0,285,1.0,38750.0,1,10076,10074,2,6,-1,0.72171944,62023123,200000,161250,450,88801,,62023124.0,68399140.0,33507,166492,108162.055,91837.945,78955.7,82294.3,3.0,0.25,,3.5,0.5,,-99,-99,0.7653708,53.57596,0.8430335,0.68428004,0.731297,1325,1658,-274,0.6771827,200000.0,0.0,161250.0,0.0,1559,-234,170700.5,29299.5,140203.34,21046.656,169690.83,30309.172,138797.03,22452.969,0.71428573,0.71800256,0.72171944,0.71428573,0.0052564284,0.0074337125
3334784292,138650,6708,0,286,1.0,41000.0,1,6708,6705,0,6,-1,0.7223476,185438,185438,144438,451,10100,,185438.0,62882496.0,34632,150805,108333.02,77104.98,79100.58,65337.42,3.0,0.25,,3.5,0.5,,-99,-99,0.3644236,24.051958,0.42610836,0.28382838,0.38245866,1671,1664,79,,185438.0,0.0,144438.0,0.0,1566,105,170830.92,14607.078,140240.83,4197.172,169825.42,15612.578,138845.23,5592.7656,0.75,0.7361738,0.75,0.7223476,0.019553186,0.027652383
3334784292,138650,6706,0,286,1.0,41000.0,1,6706,6705,2,6,-1,0.722973,185438,185438,144438,452,81010,,185438.0,62882496.0,34484,150953,108503.234,76934.766,79244.81,65193.188,3.0,0.25,,3.5,0.5,,-99,-99,0.53821355,36.06031,0.6182266,0.43896103,0.60770327,1532,1683,-80,0.6393329,185438.0,0.0,144438.0,0.0,1586,-54,170959.05,14478.953,140277.64,4160.3594,169957.73,15480.266,138892.64,5545.3594,1.0,0.8614865,1.0,0.722973,0.19588768,0.277027
3334784292,138650,6705,0,286,1.0,41000.0,1,6705,6705,0,6,-1,0.7235955,185438,185438,144438,453,88101,,185438.0,62882496.0,34524,150913,108672.695,76765.305,79388.41,65049.594,3.0,0.25,,3.5,0.5,,-99,-99,0.8569205,58.27059,0.9035639,0.77922076,0.88667995,1250,1696,-376,0.90568477,185438.0,0.0,144438.0,0.0,1600,-350,171084.95,14353.047,140313.81,4124.1875,170087.81,15350.1875,138939.23,5498.7656,0.7777778,0.75068665,0.7777778,0.7235955,0.038312666,0.05418229
3334784292,138650,6707,0,286,1.0,41000.0,1,6707,6705,1,6,-1,0.72421527,185438,185438,144438,454,88810,,185438.0,62629384.0,34344,151093,108841.41,76596.59,79531.375,64906.625,3.0,0.25,,3.5,0.5,,-99,-99,0.48866433,33.71784,0.57843137,0.41709843,0.50966936,1553,1699,-75,0.55137336,185438.0,0.0,144438.0,0.0,1604,-51,171208.69,14229.3125,140349.38,4088.625,170215.73,15222.266,138985.06,5452.9375,0.2857143,0.50496477,0.72421527,0.2857143,0.310067,0.43850097
3334990487,138650,10210,0,287,1.0,37500.0,1,10210,10208,2,6,-1,0.72483224,206195,200000,162500,455,11111,,206195.0,62835576.0,33066,166933,109041.31,90958.69,79713.32,82786.68,3.0,0.25,,3.5,0.5,,-99,-99,0.81811416,44.99628,0.86858314,0.7245179,0.82653064,1288,1711,-363,,200000.0,0.0,162500.0,0.0,1617,-329,171454.77,28545.234,140538.69,21961.312,170461.89,29538.11,139179.39,23320.61,0.8,0.7624161,0.8,0.72483224,0.053151645,0.075167775
3334990487,138650,10208,0,287,1.0,37500.0,1,10208,10208,3,6,-1,0.7254464,206195,200000,162500,456,81111,,206195.0,62835576.0,33220,166779,109240.35,90759.65,79894.48,82605.52,3.0,0.25,,3.5,0.5,,-99,-99,0.8661822,48.506203,0.92391306,0.7973684,0.87365174,1217,1715,-437,0.8726937,200000.0,0.0,162500.0,0.0,1622,-405,171696.67,28303.328,140724.81,21775.188,170704.0,29296.0,139370.55,23129.453,0.6666667,0.69605654,0.7254464,0.6666667,0.041563537,0.058779716
3334990487,138650,10211,0,287,1.0,37500.0,1,10211,10208,3,6,-1,0.7260579,206195,200000,162500,457,88111,,206195.0,62835576.0,33297,166702,109438.516,90561.484,80074.836,82425.164,3.0,0.25,,3.5,0.5,,-99,-99,0.83991206,47.035076,0.88598573,0.76651984,0.82903665,1319,1717,-337,0.8137558,200000.0,0.0,162500.0,0.0,1624,-305,171934.52,28065.484,140907.8,21592.203,170942.17,29057.828,139558.6,22941.406,0.82608694,0.7760724,0.82608694,0.7260579,0.07073122,0.10002905
3334990487,138650,10209,0,287,1.0,37500.0,1,10209,10208,3,6,-1,0.7266667,206195,200000,162500,458,88811,,206195.0,62612344.0,33168,166831,109635.82,90364.18,80254.414,82245.586,3.0,0.25,,3.5,0.5,,-99,-99,0.86988854,49.583645,0.912114,0.8105727,0.87953556,1239,1721,-423,0.88478076,200000.0,0.0,162500.0,0.0,1629,-390,172168.4,27831.594,141087.72,21412.281,171176.52,28823.484,139743.61,22756.39,0.75,0.73833334,0.75,0.7266667,0.016499141,0.023333311
3335174547,138650,6856,0,288,1.0,35500.0,1,6856,6853,3,6,-1,0.72727275,184060,184060,148560,459,11111,,184060.0,62796404.0,34595,149464,109797.61,74262.39,80402.9,68157.1,3.0,0.25,,3.5,0.5,,-99,-99,0.810233,55.09584,0.8747795,0.72184134,0.82998174,1362,1724,-302,,184060.0,0.0,148560.0,0.0,1632,-270,172266.67,11793.328,141149.48,7410.5156,171279.58,12780.422,139814.14,8745.859,0.8032787,0.7652757,0.8032787,0.72727275,0.053744312,0.076005936
3335174547,138650,6855,0,288,0.0,35500.0,1,6855,6853,1,6,-1,0.7278761,184060,184060,148560,460,81111,,184060.0,62796404.0,34607,149452,109958.695,74101.305,80550.75,68009.25,3.0,0.25,,3.5,0.5,,-99,-99,0.62375027,42.41502,0.7034483,0.51648355,0.6205106,1518,1729,-149,0.6611703,184060.0,0.0,148560.0,0.0,1638,-120,172363.34,11696.656,141210.22,7349.7812,171381.02,12678.984,139883.55,8676.453,0.6818182,0.70484716,0.7278761,0.6818182,0.03256788,0.04605794
3335174547,138650,6854,0,288,1.0,35500.0,1,6854,6853,2,6,-1,0.7262693,184060,184060,148560,461,88111,,184060.0,62796404.0,34476,149583,110119.09,73940.91,80697.95,67862.05,3.0,0.25,,3.5,0.5,,-99,-99,0.18927386,12.870624,0.22222222,0.15850815,0.1728188,1831,1706,188,0.16798732,184060.0,0.0,148560.0,0.0,1616,215,172458.44,11601.5625,141269.97,7290.0312,171480.84,12579.156,139951.86,8608.141,0.8333333,0.7798013,0.8333333,0.7262693,0.075705685,0.10706401
3335174547,138650,6853,0,288,1.0,35500.0,1,6853,6853,2,6,-1,0.72687227,184060,184060,148560,462,88811,,184060.0,62598816.0,34696,149363,110278.79,73781.21,80844.52,67715.48,3.0,0.25,,3.5,0.5,,-99,-99,0.6702083,46.244373,0.73544973,0.5642123,0.67164177,1495,1730,-172,0.70916337,184060.0,0.0,148560.0,0.0,1641,-146,172552.0,11508.0,141328.77,7231.2344,171579.12,12480.875,140019.12,8540.875,0.7647059,0.74578905,0.7647059,0.72687227,0.026752418,0.03783363
3335476944,138650,6893,0,289,1.0,35250.0,1,6893,6892,2,6,-1,0.72747254,302397,200000,164750,463,11011,,302397.0,62901212.0,33988,166011,110472.16,89527.84,81025.36,83724.64,3.0,0.25,,3.5,0.5,,-99,-99,0.6349381,44.445667,0.7149425,0.5265958,0.65583754,1394,1739,-279,,200000.0,0.0,164750.0,0.0,1651,-257,172771.58,27228.422,141516.14,23233.86,171799.44,28200.562,140210.83,24539.172,0.7368421,0.73215735,0.7368421,0.72747254,0.006625274,0.009369552
3335476944,138650,6894,0,289,1.0,35250.0,1,6894,6892,0,6,-1,0.7280702,302397,200000,164750,464,81101,,302397.0,62901212.0,34116,165883,110664.69,89335.31,81205.41,83544.59,3.0,0.25,,3.5,0.5,,-99,-99,0.62822115,43.975483,0.7189409,0.5141844,0.64107394,1440,1744,-237,0.6832123,200000.0,0.0,164750.0,0.0,1657,-217,172987.69,27012.312,141700.53,23049.469,172016.38,27983.625,140399.6,24350.406,0.85714287,0.79260653,0.85714287,0.7280702,0.09126816,0.12907267
3335476944,138650,6892,0,289,0.0,35250.0,1,6892,6892,0,6,-1,0.72866523,302397,200000,164750,465,88110,,302397.0,62901212.0,34201,165798,110856.4,89143.6,81384.69,83365.31,3.0,0.25,,3.5,0.5,,-99,-99,0.5523515,38.664604,0.66023165,0.45166403,0.5615349,1402,1751,-282,0.62572825,200000.0,0.0,164750.0,0.0,1664,-262,173200.38,26799.625,141882.03,22867.969,172229.98,27770.016,140585.47,24164.531,0.5,0.6143326,0.72866523,0.5,0.16169074,0.22866523
3335476944,138650,6895,0,289,0.0,35250.0,1,6895,6892,1,6,-1,0.72707427,302397,200000,164750,466,88811,,302397.0,878090.0,34236,165763,111047.28,88952.72,81563.2,83186.8,3.0,0.25,,3.5,0.5,,-99,-99,0.43073952,30.151766,0.55397147,0.30851063,0.34073642,1513,1724,-143,0.39831805,200000.0,0.0,164750.0,0.0,1638,-125,173409.75,26590.25,142060.69,22689.312,172440.36,27559.64,140768.53,23981.469,0.7777778,0.752426,0.7777778,0.72707427,0.03585281,0.050703526
3358873789,138650,193,0,290,1.0,38000.0,1,193,193,2,1,-1,0.7254902,23396845,200000,162000,467,00111,,23396844.0,24274936.0,22478,177521,111237.35,88762.65,81735.08,80264.92,3.0,0.25,,3.5,0.5,,-99,-99,0.88454384,41.57356,0.90960455,0.81360203,0.8682043,1197,1702,-470,,200000.0,0.0,162000.0,0.0,1570,-373,47384.066,152615.94,22527.936,139472.06,45007.984,154992.02,21616.633,140383.38,0.625,0.6752451,0.7254902,0.625,0.07105731,0.10049021
3358920714,138650,9,0,291,0.0,23000.0,1,9,9,3,1,-1,0.726087,46925,46925,23925,468,10011,,23443770.0,24321860.0,24114,22810,111100.23,-64175.227,81611.81,-57686.812,3.0,0.25,,3.5,0.5,,-99,-99,0.19469254,13.433785,0.25778547,0.15309446,0.18518518,1673,1704,25,,46925.0,0.0,23925.0,0.0,1573,100,47374.297,-449.29688,22557.66,1367.3398,45039.41,1885.5898,21654.475,2270.5254,0.71428573,0.72018635,0.726087,0.71428573,0.008344739,0.011801243
3358962921,138650,7916,0,292,1.0,25000.0,1,7916,7916,1,1,-1,0.7245119,42207,42207,17207,469,01001,,23485976.0,24364068.0,20701,21505,110953.64,-68746.64,81474.78,-64267.78,3.0,0.25,,3.5,0.5,,-99,-99,0.870413,40.909412,0.8969697,0.8480114,0.8540871,1194,1689,-464,,42207.0,0.0,17207.0,0.0,1561,-367,47266.645,-5059.6445,22446.188,-5239.1875,44993.727,-2786.7266,21582.742,-4375.742,0.75,0.73725593,0.75,0.7245119,0.018022792,0.025488079
3358998183,138650,10509,0,293,1.0,20000.0,1,10509,10509,0,1,-1,0.7251082,35262,35262,15262,470,10100,,23521240.0,24213892.0,23862,11399,110792.94,-75530.94,81334.2,-66072.2,3.0,0.25,,3.5,0.5,,-99,-99,0.83827984,35.207756,0.872,0.80438185,0.80438185,1189,1691,-480,,35262.0,0.0,15262.0,0.0,1565,-376,47021.652,-11759.652,22299.572,-7037.5723,44839.254,-9577.254,21482.412,-6220.412,0.8,0.7625541,0.8,0.7251082,0.052956503,0.074891806
3359042140,138650,45,0,294,1.0,23000.0,1,45,45,1,1,-1,0.7257019,43957,43957,20957,471,11010,,168351.0,24257848.0,21739,22217,110651.336,-66694.336,81206.28,-60249.28,3.0,0.25,,3.5,0.5,,-99,-99,0.7200758,42.48447,0.7601156,0.6700201,0.7373811,1318,1693,-333,,43957.0,0.0,20957.0,0.0,1568,-250,46960.36,-3003.3594,22272.72,-1315.7207,44825.47,-868.46875,21474.203,-517.2031,0.42857143,0.5771367,0.7257019,0.42857143,0.21010299,0.2971305
3359266211,138650,29544,1,295,,,0,65535,-1,-1,2,30,0.7262931,224071,200000,-99,472,11101,,345497.0,24481920.0,18922,181077,110840.234,89159.766,81034.39,-81133.39,3.0,0.25,,3.5,0.5,,-99,-99,,,,,,-1,-1,0,,200000.0,0.0,-99.0,0.0,-1,0,52659.566,147340.44,24293.76,-24392.76,51935.4,148064.6,24186.934,-24285.934,0.75,0.73814654,0.75,0.7262931,0.016763318,0.023706913
3359297182,138650,258,0,296,1.0,26000.0,1,258,258,1,2,-1,0.7262931,30971,30971,4971,473,91110,0.0,334261.0,24512890.0,18058,12912,110671.734,-79700.734,80873.92,-75902.92,3.0,0.25,0.25,3.5,0.5,0.5,264,0,0.6507147,29.932875,0.7033639,0.5945946,0.64504504,1411,1697,-228,0.7282378,32043.0,-1072.0,9043.0,-4072.0,1441,-30,52401.367,-21430.367,24063.727,-19092.727,51705.023,-20734.023,23975.77,-19004.77,1.0,0.57543105,1.0,0.0,0.5167877,1.0
3359329618,138650,1154,0,297,1.0,18000.0,1,1154,1154,1,2,-1,0.72688174,32436,32436,14436,474,19111,0.5,331435.0,24339132.0,15639,16796,110507.03,-78071.03,80734.05,-66298.05,4.0,0.30769232,-0.19230768,3.5,0.5,0.0,199,1,0.8833009,5.299805,0.9012739,0.8722826,0.88758785,1233,1704,-449,,27494.666,4941.334,5161.3335,9274.666,1456,-223,52166.48,-19730.48,23950.459,-9514.459,51495.574,-19059.574,23872.076,-9436.076,0.5,0.57562727,0.72688174,0.5,0.13099024,0.22688174
3359424141,138650,6797,1,299,,,0,65535,-1,-1,2,20,0.72746783,94523,94523,-99,475,11911,,382001.0,24433654.0,30166,64356,110473.445,-15950.445,80564.234,-80663.234,4.5,0.32142857,,3.5,0.5,,-99,-99,,,,,,-1,-1,0,,94523.0,0.0,-99.0,0.0,-1,0,52659.0,41864.0,23670.814,-23769.814,51958.24,42564.76,23614.322,-23713.322,0.0,0.36373392,0.72746783,0.0,0.51439744,0.72746783
3359455334,138650,293,0,300,1.0,14000.0,1,293,293,1,2,-1,0.72746783,31193,31193,17193,476,91191,0.0,189123.0,24464848.0,17220,13972,110307.24,-79114.24,80431.38,-63238.383,4.5,0.32142857,0.32142857,3.5,0.5,0.5,-99,-99,0.80419266,52.272522,0.85026735,0.73039216,0.7672065,1310,1706,-365,,30218.5,974.5,14718.5,2474.5,1463,-153,52412.266,-21219.266,23596.355,-6403.3555,51737.33,-20544.328,23546.01,-6353.01,0.0,0.24248928,0.72746783,0.0,0.42000374,0.72746783
3359501193,138650,739,0,301,1.0,18000.0,1,739,739,0,2,-1,0.72805136,45859,45859,27859,477,19119,0.0,204011.0,24510706.0,18823,27035,110172.414,-64313.414,80321.4,-52462.4,5.5,0.36666667,0.36666667,3.5,0.5,0.5,267,0,0.70141375,13.326861,0.7824859,0.6628571,0.7252475,1428,1710,-242,,39894.0,5965.0,20894.0,6965.0,1472,-44,52337.797,-6478.797,23644.795,4214.205,51675.453,-5816.453,23591.41,4267.59,,0.36402568,0.72805136,0.0,0.5148101,0.72805136
3359602362,138650,960,0,298,1.0,22000.0,1,960,960,1,2,-1,0.72863245,101169,101169,79169,478,11911,,272744.0,24427816.0,17764,83404,110153.62,-8984.617,80318.99,-1149.9922,6.5,0.40625,,3.5,0.5,,-99,-99,0.68759805,46.06907,0.7362924,0.6231391,0.6798528,1407,1716,-261,,101169.0,0.0,79169.0,0.0,1486,-79,52886.46,48282.54,24268.662,54900.336,52191.01,48977.99,24170.344,54998.656,0.0,0.36431623,0.72863245,0.0,0.51522094,0.72863245
3359619624,138650,3153,1,302,,,0,65535,-1,-1,2,62,0.7292111,17262,17262,-99,479,11191,,195483.0,24445076.0,20540,-3278,109960.09,-92698.09,80151.45,-80250.45,6.5,0.40625,,3.5,0.5,,-99,-99,,,,,,-1,-1,0,,17262.0,0.0,-99.0,0.0,-1,0,52490.633,-35228.633,23997.91,-24096.91,51830.918,-34568.918,23920.145,-24019.145,0.0,0.36460555,0.7292111,0.0,0.5156301,0.7292111
3359647885,138650,1315,0,303,1.0,21000.0,1,1315,1315,3,2,-1,0.7292111,28261,28261,7261,480,91119,0.0,192551.0,24473338.0,19382,8878,109790.24,-81529.24,79999.914,-72738.914,6.5,0.40625,0.40625,3.5,0.5,0.5,-99,-99,0.22923227,16.963188,0.2724679,0.18429004,0.2529976,1683,1722,20,0.7432432,33574.5,-5313.5,13574.5,-6313.5,1499,184,52224.375,-23963.375,23813.988,-16552.988,51590.406,-23329.406,23750.152,-16489.152,,0.36460555,0.7292111,0.0,0.5156301,0.7292111
3359698793,138650,1344,0,304,1.0,19000.0,1,1344,1344,3,2,-1,0.72978723,50908,50908,31908,481,19111,,197600.0,24524246.0,18033,32874,109668.08,-58760.08,79900.14,-47992.14,7.5,0.44117647,,3.5,0.5,,-99,-99,0.7870516,47.223095,0.87108654,0.5362694,0.8291621,1382,1739,-334,,50908.0,0.0,31908.0,0.0,1522,-140,52210.066,-1302.0664,23901.967,8006.033,51583.516,-675.5156,23832.555,8075.4453,0.6666667,0.6982269,0.72978723,0.6666667,0.044632964,0.063120544
3359730783,138650,795,0,305,1.0,11000.0,1,795,795,1,2,-1,0.7303609,31990,31990,20990,482,11911,,128421.0,24253840.0,16653,15336,109507.25,-77517.25,79778.17,-58788.17,7.5,0.44117647,,3.5,0.5,,-99,-99,0.58393294,43.21104,0.65242165,0.4521605,0.52290076,1451,1743,-245,,31990.0,0.0,20990.0,0.0,1532,-81,51992.645,-20002.645,23870.656,-2880.6562,51387.58,-19397.578,23804.13,-2814.1309,0.5,0.6151805,0.7303609,0.5,0.16288978,0.23036093
3359767800,138650,589,0,306,0.0,15000.0,1,589,589,3,2,-1,0.7309322,37017,37017,22017,483,11191,,148176.0,24290856.0,18387,18629,109357.48,-72340.48,79658.83,-57641.83,7.5,0.44117647,,3.5,0.5,,-99,-99,0.56215084,41.03701,0.59569895,0.5131579,0.5720524,1529,1749,-164,,37017.0,0.0,22017.0,0.0,1544,-15,51833.33,-14816.328,23850.936,-1833.9355,51245.297,-14228.297,23786.436,-1769.4355,0.0,0.3654661,0.7309322,0.0,0.5168471,0.7309322
3359800615,138650,748,0,307,0.0,16000.0,1,748,748,1,2,-1,0.72938687,32815,32815,16815,484,01119,,152730.0,24323672.0,18449,14365,109199.66,-76384.66,79529.25,-62714.25,7.5,0.44117647,,3.5,0.5,,-99,-99,0.6443534,47.68215,0.7169312,0.5395284,0.672586,1372,1726,-316,,32815.0,0.0,16815.0,0.0,1528,-156,51633.137,-18818.137,23776.873,-6961.873,51064.61,-18249.61,23718.088,-6903.088,1.0,0.8646934,1.0,0.72938687,0.19135238,0.27061313
3359840714,138650,587,0,308,1.0,15000.0,1,587,587,1,2,-1,0.7278481,40099,40099,25099,485,00111,,141921.0,24363770.0,18845,21253,109057.48,-68958.48,79417.26,-54318.258,7.5,0.44117647,,3.5,0.5,,-99,-99,0.22676857,16.554106,0.30193236,0.1629393,0.19466975,1657,1698,20,,40099.0,0.0,25099.0,0.0,1505,152,51512.99,-11413.988,23790.646,1308.3535,50958.145,-10859.145,23731.496,1367.5039,0.6666667,0.6972574,0.7278481,0.6666667,0.0432618,0.061181426
3359874760,138650,1010,0,309,1.0,18000.0,1,1010,1010,1,2,-1,0.72842103,34046,34046,16046,486,10011,,143977.0,1000971.0,17146,16899,108903.45,-74857.45,79287.13,-63241.133,7.5,0.44117647,,3.5,0.5,,-99,-99,0.7562209,53.69168,0.83179724,0.67905825,0.789644,1320,1715,-360,,34046.0,0.0,16046.0,0.0,1528,-208,51332.918,-17286.918,23710.805,-7664.8047,50795.527,-16749.527,23657.596,-7611.5957,0.625,0.6767105,0.72842103,0.625,0.07312971,0.10342103
3359904523,138650,482,0,310,1.0,16000.0,1,482,482,3,2,-1,0.72899157,29763,29763,13763,487,11001,,136723.0,983809.0,16724,13038,108741.27,-78978.27,79152.86,-65389.86,7.5,0.44117647,,3.5,0.5,,-99,-99,0.5753405,38.547813,0.659306,0.5021834,0.5961228,1466,1719,-216,,29763.0,0.0,13763.0,0.0,1535,-69,51112.816,-21349.816,23609.297,-9846.297,50595.22,-20832.219,23563.361,-9800.361,0.8333333,0.78116244,0.8333333,0.72899157,0.07378075,0.104341745
3359940388,138650,738,0,311,0.0,15000.0,1,738,738,1,2,-1,0.7295597,35865,35865,20865,488,11100,,139773.0,977467.0,17471,18393,108592.24,-72727.24,79033.664,-58168.664,7.5,0.44117647,,3.5,0.5,,-99,-99,0.28919667,22.557339,0.37937742,0.21024258,0.35203093,1672,1726,7,,35865.0,0.0,20865.0,0.0,1548,124,50958.797,-15093.797,23581.576,-2716.5762,50456.254,-14591.254,23537.906,-2672.9062,0.7,0.71477985,0.7295597,0.7,0.020901887,0.029559731
3360039593,138650,365,0,312,0.0,16000.0,1,365,365,1,2,-1,0.7280335,99205,99205,83205,489,01110,,198879.0,1041410.0,18335,80869,108573.086,-9368.086,79042.17,4162.828,7.5,0.44117647,,3.5,0.5,,-99,-99,0.5255832,37.31641,0.6111111,0.44382024,0.48581702,1516,1710,-134,,99205.0,0.0,83205.0,0.0,1537,-21,51441.26,47763.74,24177.81,59027.188,50911.85,48293.15,24095.543,59109.457,0.625,0.6765168,0.7280335,0.625,0.072855674,0.10303348
3395746600,138650,235,0,313,1.0,4000.0,1,235,235,3,2,-1,0.72651356,35707007,200000,196000,490,00111,,35871840.0,36704460.0,19265,180734,108759.3,91240.7,79280.375,116719.625,7.5,0.44117647,,3.5,0.5,,-99,-99,0.49836212,30.40009,0.5928339,0.42045453,0.46564886,1521,1688,-141,,200000.0,0.0,196000.0,0.0,1520,1,52912.137,147087.86,25879.02,170120.98,52292.297,147707.7,25687.25,170312.75,0.7,0.7132568,0.72651356,0.7,0.01874793,0.026513577
3422896179,138650,2898,0,314,1.0,22000.0,1,2898,2898,2,4,-1,0.7270833,27149579,200000,178000,491,10011,1.0,62991656.0,63629970.0,23710,176289,108944.74,91055.26,79481.03,98518.97,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,66,1,0.888766,20.441618,0.9142012,0.856305,0.8958904,1105,1698,-535,,148084.5,51915.5,123418.0,54582.0,1594,-489,116519.68,83480.32,86745.91,91254.09,104136.2,95863.8,76436.58,101563.42,0.6666667,0.79791665,1.0,0.6666667,0.17759728,0.3333333
3422896179,138650,2900,0,314,1.0,22000.0,1,2900,2898,0,4,-1,0.7276507,27149579,200000,178000,492,81001,1.0,62955790.0,63598996.0,23750,176249,109129.44,90870.56,79680.87,98319.13,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,65,1,0.7895299,18.948717,0.8454198,0.7278106,0.78531075,1377,1700,-246,0.6642557,148084.5,51915.5,123418.0,54582.0,1596,-219,119128.44,80871.56,89597.59,88402.41,106474.34,93525.66,78913.734,99086.266,1.0,0.9092169,1.0,0.7276507,0.15724094,0.2723493
3422896179,138650,2899,0,314,1.0,22000.0,1,2899,2898,2,4,-1,0.72821575,27149579,200000,178000,493,88100,0.0,62856584.0,63566560.0,23760,176239,109313.38,90686.62,79879.89,98120.11,7.5,0.44117647,0.44117647,3.5,0.5,0.5,67,0,0.7140578,17.137388,0.7482993,0.66445184,0.748191,1457,1706,-176,0.6442481,148084.5,51915.5,123418.0,54582.0,1603,-146,121579.09,78420.91,92276.45,85723.55,108701.14,91298.86,81272.93,96727.07,0.75,0.49273857,0.75,0.0,0.42686313,0.75
3422929656,138650,88,0,315,1.0,24000.0,1,88,88,1,1,-1,0.7287785,33477,33477,9477,494,11110,1.0,27183056.0,63505516.0,22227,11249,109160.18,-75683.18,79737.664,-70260.664,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,-99,-99,0.6131476,29.431086,0.677116,0.5327869,0.58699185,1459,1715,-206,,33494.5,-17.5,8494.5,982.5,1574,-115,46695.98,-13218.98,22021.824,-12544.824,44650.875,-11173.875,21289.63,-11812.631,0.85,0.85959285,1.0,0.7287785,0.13586499,0.27122152
3422970210,138650,751,0,316,1.0,21000.0,1,751,751,3,2,-1,0.7293388,40554,40554,19554,495,11111,1.0,74031.0,63514876.0,18325,22228,109021.86,-68467.86,79616.33,-60062.33,7.5,0.44117647,-0.5588235,3.5,0.5,-0.5,114,1,0.7683326,10.756657,0.7869318,0.74492097,0.7490637,1381,1722,-316,,34798.0,5756.0,16298.0,3256.0,1536,-155,52790.98,-12236.98,25817.01,-6263.01,52184.605,-11630.605,25630.982,-6076.9824,0.8064516,0.8452635,1.0,0.7293388,0.13944224,0.27066118
3423007100,138650,365,0,317,1.0,20000.0,1,365,365,1,2,-1,0.7298969,36890,36890,16890,496,11111,0.0,110921.0,63505908.0,18335,18554,108876.73,-71986.73,79490.12,-62600.117,7.5,0.41666666,0.41666666,3.5,0.5,0.5,6,0,0.62355286,26.812773,0.65837103,0.55649716,0.5945485,1516,1726,-150,,68047.5,-31157.5,50047.5,-33157.5,1546,-30,52636.6,-15746.602,25730.34,-8840.34,52045.562,-15155.5625,25551.518,-8661.518,0.8095238,0.51314026,0.8095238,0.0,0.4461724,0.8095238
