timestamp,user_id,content_id,content_type_id,task_container_id,prior_question_elapsed_time,prior_question_had_explanation,row_id,question_id,bundle_id,correct_answer,part,tags,lecture_id,tag,type_of,tags1,tags2,tags3,tags4,tags5,tags6,count_enc_content_id,target_enc_content_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,count_enc_user_id,target_enc_user_id,mean_timestamp_by_user_id,diff_mean_timestamp_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_level,diff_user_level,nunique_content_id_by_user_id,new_ratio_nunique_content_id_by_user_id,nunique_task_container_id_by_user_id,new_ratio_nunique_task_container_id_by_user_id,shiftdiff_timestamp_by_user_id,count_enc_content_type_id,target_enc_content_type_id,count_enc_prior_question_had_explanation,target_enc_prior_question_had_explanation,count_enc_tags1,target_enc_tags1,count_enc_tags2,target_enc_tags2,count_enc_tags3,target_enc_tags3,count_enc_tags4,target_enc_tags4,count_enc_tags5,target_enc_tags5,count_enc_tags6,target_enc_tags6,"count_enc_[user_id,content_type_id]","target_enc_[user_id,content_type_id]","count_enc_[user_id,prior_question_had_explanation]","target_enc_[user_id,prior_question_had_explanation]",count_enc_part,"count_enc_[user_id,tag]","count_enc_[user_id,part]","count_enc_[content_type_id,part]"
390467525,574218810,6815,0,248,20500.0,1,280,6815.0,6813,0,6,181,,-1,,181,-1,-1,-1,-1,-1,0,,,,0,,390467520.0,5.0,,,,,1,1.0,1,1.0,0,276,0.65217394,243,0.654321,0,,129,0.55813956,140,0.55714285,202,0.5841584,250,0.62,278,0.64028776,0,,0,,28,0,0,28
3885380252,575536450,6661,0,160,13000.0,1,281,6661.0,6661,2,5,15,,-1,,15,-1,-1,-1,-1,-1,0,,,,0,,3885380400.0,-100.0,,,,,1,1.0,1,1.0,0,277,0.6534296,244,0.6557377,2,0.5,130,0.56153846,141,0.56028366,203,0.5862069,251,0.62151396,279,0.64157706,0,,0,,110,0,0,108
10729501515,576289520,8893,0,974,4000.0,1,282,8893.0,8893,2,5,55,,-1,,55,-1,-1,-1,-1,-1,0,,,,0,,10729502000.0,-181.0,,,,,1,1.0,1,1.0,0,278,0.6510791,245,0.6530612,2,0.0,131,0.55725193,142,0.556338,204,0.5833333,252,0.61904764,280,0.63928574,0,,0,,111,0,0,109
1463464338,580374050,6145,0,43,24000.0,1,283,6145.0,6145,0,5,116,,-1,,116,-1,-1,-1,-1,-1,0,,,,0,,1463464300.0,18.0,,,,,1,1.0,1,1.0,0,279,0.64874554,246,0.6504065,1,1.0,132,0.5530303,143,0.55244756,205,0.5804878,253,0.6166008,281,0.6370107,0,,0,,112,0,0,110
6332277604,581541200,10164,0,2545,34250.0,1,284,10164.0,10164,0,6,53,,-1,,53,-1,-1,-1,-1,-1,0,,,,0,,6332278000.0,-156.0,,,,,1,1.0,1,1.0,0,280,0.65,247,0.65182185,11,0.90909094,133,0.556391,144,0.5555556,206,0.5825243,254,0.61811024,282,0.63829786,0,,0,,29,0,0,29
299247314,583041300,6564,0,185,47000.0,1,285,6564.0,6561,0,6,96,,-1,,96,-1,-1,-1,-1,-1,0,,,,0,,299247330.0,-14.0,,,,,1,1.0,1,1.0,0,281,0.65124553,248,0.6532258,6,0.33333334,134,0.5597015,145,0.5586207,207,0.5845411,255,0.61960787,283,0.63957596,0,,0,,30,0,0,30
517406,589551880,4120,0,9,45000.0,0,286,4120.0,4120,0,5,123,,-1,,123,-1,-1,-1,-1,-1,0,,,,0,,517406.0,0.0,,,,,1,1.0,1,1.0,0,282,0.6524823,36,0.5555556,1,1.0,135,0.56296295,146,0.56164384,208,0.58653843,256,0.62109375,284,0.64084506,0,,0,,113,0,0,111
2371199402,592041780,3358,0,1181,74000.0,1,287,3358.0,3357,0,4,82 67 81,,-1,,82,67,81,-1,-1,-1,0,,,,0,,2371199500.0,-86.0,,,,,1,1.0,1,1.0,0,283,0.6501767,249,0.6546185,5,0.8,8,0.75,19,0.7368421,209,0.58373207,257,0.618677,285,0.6385965,0,,0,,23,0,0,22
5138198051,592041780,8921,0,2690,27000.0,1,288,8921.0,8921,0,5,8,,-1,,8,-1,-1,-1,-1,-1,0,,,,1,1.0,3754698800.0,1383499300.0,74000.0,-47000.0,,,2,1.0,2,1.0,2766998649,284,0.65140843,250,0.656,9,0.5555556,136,0.5588235,147,0.5578231,210,0.5857143,258,0.62015504,286,0.63986015,1,1.0,1,1.0,114,1,0,112
4717444020,594034710,254,0,801,18000.0,1,289,254.0,254,3,2,90 100 38 102,,-1,,90,100,38,102,-1,-1,0,,,,0,,4717444000.0,-76.0,,,,,1,1.0,1,1.0,0,285,0.64912283,251,0.6533865,3,1.0,3,1.0,25,0.8,6,0.33333334,259,0.6177606,287,0.63763064,0,,0,,60,0,0,60
8952271934,596413640,4412,0,187,26000.0,1,290,4412.0,4412,0,5,172,,-1,,172,-1,-1,-1,-1,-1,0,,,,0,,8952272000.0,62.0,,,,,1,1.0,1,1.0,0,286,0.6503497,252,0.6547619,1,1.0,137,0.55474454,148,0.5540541,211,0.5829384,260,0.61923075,288,0.6388889,0,,0,,115,0,0,113
5924291467,599922930,438,0,354,16000.0,1,291,438.0,438,3,2,137 142 92 102,,-1,,137,142,92,102,-1,-1,0,,,,0,,5924291600.0,-117.0,,,,,1,1.0,1,1.0,0,287,0.6480836,253,0.65217394,1,1.0,0,,31,0.67741936,7,0.42857143,261,0.61685824,289,0.6366782,0,,0,,61,0,0,61
740639,600502330,6879,0,14,24000.0,0,292,6879.0,6877,2,6,27,,-1,,27,-1,-1,-1,-1,-1,0,,,,0,,740639.0,0.0,,,,,1,1.0,1,1.0,0,288,0.6493056,37,0.5405405,5,0.6,138,0.5507246,149,0.5503356,212,0.5801887,262,0.6183206,290,0.63793105,0,,0,,31,0,0,31
1552695429,603823470,5328,0,131,7000.0,1,293,5328.0,5328,2,5,166,,-1,,166,-1,-1,-1,-1,-1,0,,,,0,,1552695400.0,5.0,,,,,1,1.0,1,1.0,0,289,0.650519,254,0.6535433,2,0.5,139,0.5539568,150,0.55333334,213,0.58215964,263,0.61977184,291,0.63917524,0,,0,,116,0,0,114
2230026725,605592800,6868,0,1250,46250.0,1,294,6868.0,6865,0,6,53 162,,-1,,53,162,-1,-1,-1,-1,2,1.0,27125.0,19125.0,0,,2230026800.0,-27.0,,,1.0,0.0,1,1.0,1,1.0,0,290,0.65172416,255,0.654902,12,0.9166667,14,0.64285713,151,0.5562914,214,0.58411217,264,0.6212121,292,0.64041096,0,,0,,32,0,0,32
426785831,609455320,6569,0,369,26750.0,1,295,6569.0,6569,1,6,8,,-1,,8,-1,-1,-1,-1,-1,0,,,,0,,426785820.0,7.0,,,,,1,1.0,1,1.0,0,291,0.65292096,256,0.65625,10,0.5,140,0.55714285,152,0.55921054,215,0.5860465,265,0.6226415,293,0.6416382,0,,0,,33,0,0,33
3739006,612423820,4567,0,31,22000.0,1,296,4567.0,4567,0,5,75,,-1,,75,-1,-1,-1,-1,-1,0,,,,0,,3739006.0,0.0,,,,,1,1.0,1,1.0,0,292,0.6541096,257,0.6575875,1,0.0,141,0.56028366,153,0.5620915,216,0.587963,266,0.62406015,294,0.64285713,0,,0,,117,0,0,115
177877813,617913360,5668,0,68,4000.0,1,297,5668.0,5668,2,5,123,,-1,,123,-1,-1,-1,-1,-1,1,0.0,19000.0,-15000.0,0,,,,,,,,1,inf,1,inf,0,945,0.63068783,848,0.6509434,6,0.5,466,0.5901288,499,0.59118235,712,0.5955056,873,0.61168385,953,0.6211962,0,,0,,393,0,0,387
4480268471,618779140,6440,0,374,18000.0,1,298,6440.0,6440,0,5,28,,-1,,28,-1,-1,-1,-1,-1,0,,,,0,,4480268300.0,183.0,,,,,1,1.0,1,1.0,0,294,0.6530612,259,0.65637064,2,0.5,143,0.55944055,155,0.5612903,218,0.58715594,268,0.6231343,296,0.6418919,0,,0,,119,0,0,117
78477764,619735360,9389,0,249,26333.0,1,299,9389.0,9389,2,5,1,,-1,,1,-1,-1,-1,-1,-1,1,1.0,18000.0,8333.0,0,,78477760.0,4.0,,,1.0,0.0,1,1.0,1,1.0,0,295,0.65084743,260,0.65384614,7,0.71428573,144,0.5555556,156,0.5576923,219,0.58447486,269,0.62081784,297,0.63973063,0,,0,,120,0,0,118
4065884097,624788330,11125,0,870,19750.0,1,300,11125.0,11123,2,6,27,,-1,,27,-1,-1,-1,-1,-1,0,,,,0,,,,,,,,1,inf,1,inf,0,946,0.63107824,849,0.65135455,25,0.64,467,0.5910064,500,0.592,713,0.5960729,874,0.61212814,954,0.6215933,0,,0,,101,0,0,100
5099046886,625775360,2645,0,471,21000.0,1,301,2645.0,2644,0,4,136 158 38,,-1,,136,158,38,-1,-1,-1,1,1.0,26333.0,-5333.0,0,,,,,,,,1,inf,1,inf,0,947,0.6304118,850,0.6505882,49,0.53061223,1,1.0,68,0.7058824,714,0.5952381,875,0.61142856,955,0.6209424,0,,0,,86,0,0,85
17397991776,626308830,1700,0,4647,17333.0,1,302,1700.0,1700,1,3,74 38 102,,-1,,74,38,102,-1,-1,-1,0,,,,0,,17397991000.0,352.0,,,,,1,1.0,1,1.0,0,298,0.6510067,263,0.6539924,7,0.85714287,7,0.5714286,10,0.6,222,0.5855856,272,0.6213235,300,0.64,0,,0,,21,0,0,20
41210790081,626308830,628,0,7227,17000.0,1,303,628.0,628,1,2,2 107 81 29,,-1,,2,107,81,29,-1,-1,0,,,,1,1.0,29304392000.0,11906398000.0,17333.0,-333.0,,,2,1.0,2,1.0,23812798305,299,0.65217394,264,0.655303,7,0.85714287,6,0.8333333,20,0.75,25,0.88,273,0.62271065,301,0.641196,1,1.0,1,1.0,62,1,0,62
41902868164,626308830,6626,0,7331,31000.0,1,304,6626.0,6625,3,6,53,,-1,,53,-1,-1,-1,-1,-1,0,,,,2,0.5,33503883000.0,8398984700.0,17166.5,13833.5,,,3,1.0,3,1.0,692078083,300,0.65,265,0.6528302,13,0.9230769,146,0.55479455,158,0.556962,223,0.58744395,274,0.620438,302,0.63907284,2,0.5,2,0.5,35,2,0,35
48997811178,626308830,8929,0,8259,11000.0,1,305,8929.0,8929,2,5,73,,-1,,73,-1,-1,-1,-1,-1,0,,,,3,0.6666667,37377364000.0,11620447000.0,21777.666,-10777.666,,,4,1.0,4,1.0,7094943014,301,0.6511628,266,0.65413535,10,0.6,147,0.5578231,159,0.5597484,224,0.58928573,275,0.6218182,303,0.64026403,3,0.6666667,3,0.6666667,121,3,0,119
9440841228,627433550,1105,1,951,,0,306,,-1,-1,5,,1105.0,134,concept,-1,-1,-1,-1,-1,-1,0,,,,0,,9440842000.0,-500.0,,,,,1,1.0,1,1.0,0,4,0.0,38,0.55263156,4,0.0,148,0.5608108,160,0.5625,225,0.5911111,276,0.6231884,304,0.64144737,0,,0,,122,0,0,2
969508415,627746460,7912,0,208,24000.0,1,307,7912.0,7912,1,1,131 40 81,,-1,,131,40,81,-1,-1,-1,0,,,,0,,969508400.0,-1.0,,,,,1,1.0,1,1.0,0,302,0.6523179,267,0.65543073,12,0.8333333,0,,21,0.71428573,226,0.0,277,0.0,305,0.0,0,,0,,29,0,0,29
702325664,627821550,1114,0,362,18000.0,1,308,1114.0,1114,3,2,143 71 29 102,,-1,,143,71,29,102,-1,-1,0,,,,0,,702325600.0,32.0,,,,,1,1.0,1,1.0,0,303,0.65346533,268,0.6567164,21,0.7619048,4,0.25,14,0.64285713,8,0.5,278,0.6223022,306,0.6405229,0,,0,,63,0,0,63
595043672,630048500,6571,0,522,41750.0,1,309,6571.0,6569,0,6,73,,-1,,73,-1,-1,-1,-1,-1,1,0.0,25000.0,16750.0,0,,595043650.0,24.0,,,0.0,0.0,1,1.0,1,1.0,0,304,0.65460527,269,0.65799254,11,0.6363636,149,0.0,161,0.0,227,0.59030837,279,0.6236559,307,0.64169383,0,,0,,36,0,0,36
1113727984,630048500,10960,0,1003,37500.0,1,310,10960.0,10959,2,6,33,,-1,,33,-1,-1,-1,-1,-1,0,,,,1,1.0,854385860.0,259342130.0,41750.0,-4250.0,,,2,1.0,2,1.0,518684312,305,0.6557377,270,0.65925926,1,1.0,150,0.56,162,0.5617284,228,0.59210527,280,0.625,308,0.64285713,1,1.0,1,1.0,37,1,1,37
1317975241,632596440,9056,0,152,19000.0,1,311,9056.0,9056,1,5,156,,-1,,156,-1,-1,-1,-1,-1,0,,,,0,,1317975300.0,-55.0,,,,,1,1.0,1,1.0,0,306,0.65686274,271,0.6605166,0,,151,0.5629139,163,0.5644172,229,0.59388644,281,0.62633455,309,0.6440129,0,,0,,123,0,0,120
3648869473,641712410,5546,0,500,20000.0,1,312,5546.0,5546,2,5,96,,-1,,96,-1,-1,-1,-1,-1,0,,,,0,,3648869400.0,97.0,,,,,1,1.0,1,1.0,0,307,0.65798044,272,0.6617647,7,0.42857143,152,0.56578946,164,0.56707317,230,0.59565216,282,0.62765956,310,0.6451613,0,,0,,124,0,0,121
364661,642953420,7926,0,16,20000.0,0,313,7926.0,7926,1,1,9 10 92,,-1,,9,10,92,-1,-1,-1,0,,,,0,,364661.0,0.0,,,,,1,1.0,1,1.0,0,308,0.65909094,39,0.0,6,0.33333334,6,0.33333334,32,0.6875,231,0.5974026,283,0.6289753,311,0.6463022,0,,0,,30,0,0,30
7179919225,645195940,7758,0,1235,1000.0,1,314,7758.0,7756,2,7,42 18 21,,-1,,42,18,21,-1,-1,-1,0,,,,0,,7179919400.0,-135.0,,,,,1,1.0,1,1.0,0,309,0.66019416,273,0.6630037,0,,0,,3,0.6666667,232,0.5991379,284,0.6302817,312,0.6474359,0,,0,,9,0,0,9
595929832,648558030,4818,0,189,24000.0,1,315,4818.0,4818,1,5,75,,-1,,75,-1,-1,-1,-1,-1,0,,,,0,,595929860.0,-24.0,,,,,1,1.0,1,1.0,0,310,0.65806454,274,0.6605839,2,0.0,153,0.5686275,165,0.56969696,233,0.5965665,285,0.6280702,313,0.6453674,0,,0,,125,0,0,122
22802007940,648718510,1748,0,860,1666.0,1,316,1748.0,1748,0,3,82 81 92,,-1,,82,81,92,-1,-1,-1,0,,,,0,,22802008000.0,-124.0,,,,,1,1.0,1,1.0,0,311,0.6559486,275,0.65818185,6,0.8333333,4,0.75,33,0.6969697,234,0.5940171,286,0.6258741,314,0.6433121,0,,0,,22,0,0,21
37090235198,648718510,808,0,1781,18000.0,1,317,808.0,808,3,2,143 71 38 29,,-1,,143,71,38,29,-1,-1,0,,,,1,1.0,29946122000.0,7144113000.0,1666.0,16334.0,,,2,1.0,2,1.0,14288227258,312,0.65705127,276,0.6594203,22,0.77272725,5,0.4,27,0.8148148,26,0.84615386,287,0.6271777,315,0.64444447,1,1.0,1,1.0,64,1,0,64
7234878358,649792850,4080,0,2349,17000.0,1,318,4080.0,4080,1,5,116,,-1,,116,-1,-1,-1,-1,-1,0,,,,0,,7234878500.0,-106.0,,,,,1,1.0,1,1.0,0,313,0.658147,277,0.66064984,2,1.0,154,0.5649351,166,0.56626505,235,0.59574467,288,0.6284722,316,0.6455696,0,,0,,126,0,0,123
349316599,653898730,1063,0,63,18000.0,1,319,1063.0,1063,3,2,155 119 92 102,,-1,,155,119,92,102,-1,-1,0,,,,0,,349316600.0,-9.0,,,,,1,1.0,1,1.0,0,314,0.656051,278,0.6582734,7,0.85714287,1,1.0,34,0.7058824,9,0.5555556,289,0.6262976,317,0.6435331,0,,0,,65,0,0,65
5983666147,654572530,3530,0,4723,34000.0,1,320,3530.0,3528,1,4,82 12 81,,-1,,82,12,81,-1,-1,-1,0,,,,0,,5983666000.0,-29.0,,,,,1,1.0,1,1.0,0,315,0.6571429,279,0.6594982,7,0.85714287,1,1.0,22,0.72727275,236,0.59322035,290,0.6275862,318,0.6446541,0,,0,,25,0,0,24
3213081038,657086790,1627,0,1307,16000.0,0,321,1627.0,1625,0,3,82 38 81,,-1,,82,38,81,-1,-1,-1,0,,,,0,,3213081000.0,-50.0,,,,,1,1.0,1,1.0,0,316,0.6550633,40,0.55,8,0.75,8,0.625,23,0.6956522,237,0.5907173,291,0.6254296,319,0.6426332,0,,0,,23,0,0,22
4094916052,657541390,6042,0,322,9000.0,1,322,6042.0,6042,0,5,72,,-1,,72,-1,-1,-1,-1,-1,0,,,,0,,4094916000.0,-44.0,,,,,1,1.0,1,1.0,0,317,0.6561514,280,0.6571429,2,0.5,155,0.5612903,167,0.56287426,238,0.59243697,292,0.6267123,320,0.64375,0,,0,,127,0,0,124
7952378284,664435010,3424,0,610,2666.0,1,323,3424.0,3423,2,4,136 126 162 92,,-1,,136,126,162,92,-1,-1,0,,,,0,,7952378400.0,-84.0,,,,,1,1.0,1,1.0,0,318,0.6572327,281,0.658363,20,0.55,1,1.0,15,0.8666667,13,0.9230769,293,0.6279864,321,0.6448598,0,,0,,26,0,0,25
1892427666,664667830,5022,0,36,17000.0,1,324,5022.0,5022,3,5,79,,-1,,79,-1,-1,-1,-1,-1,0,,,,0,,1892427600.0,18.0,,,,,1,1.0,1,1.0,0,319,0.6583072,282,0.65957445,1,0.0,156,0.5641026,168,0.5654762,239,0.59414226,294,0.6292517,322,0.6459627,0,,0,,128,0,0,125
255174803,671002970,2065,0,4,27000.0,0,325,2065.0,2063,2,3,136 162 92 29,,-1,,136,162,92,29,-1,-1,0,,,,0,,255174800.0,3.0,,,,,1,1.0,1,1.0,0,320,0.65625,41,0.5609756,21,0.5714286,15,0.6666667,35,0.71428573,27,0.8518519,295,0.62711865,323,0.64396286,0,,0,,24,0,0,23
20124974607,672973980,6566,0,107,45000.0,1,326,6566.0,6565,3,6,91 162,,-1,,91,162,-1,-1,-1,-1,0,,,,0,,20124975000.0,-497.0,,,,,1,1.0,1,1.0,0,321,0.65732086,283,0.6572438,1,1.0,16,0.6875,169,0.56213015,240,0.59166664,296,0.6283784,324,0.64506173,0,,0,,38,0,0,38
5785224727,674529910,2833,0,262,11333.0,1,327,2833.0,2833,0,4,106 12 102,,-1,,106,12,102,-1,-1,-1,0,,,,0,,5785224700.0,23.0,,,,,1,1.0,1,1.0,0,322,0.6583851,284,0.6584507,2,1.0,2,0.5,11,0.6363636,241,0.593361,297,0.6296296,325,0.64615387,0,,0,,27,0,0,26
510113372,676083980,284,0,121,16000.0,1,328,284.0,284,1,2,155 163 81 29,,-1,,155,163,81,29,-1,-1,0,,,,0,,510113380.0,-4.0,,,,,1,1.0,1,1.0,0,323,0.6594427,285,0.65964913,8,0.875,6,0.8333333,24,0.7083333,28,0.85714287,298,0.6308725,326,0.64723927,0,,0,,66,0,0,66
191455957,678159830,4258,0,437,21000.0,1,329,4258.0,4258,2,5,34,,-1,,34,-1,-1,-1,-1,-1,0,,,,0,,191455950.0,5.0,,,,,1,1.0,1,1.0,0,324,0.6574074,286,0.6573427,0,,157,0.56050956,170,0.5647059,242,0.59504133,299,0.62876254,327,0.6452599,0,,0,,129,0,0,126
57954056,686313720,2674,0,336,18000.0,1,330,2674.0,2674,1,4,106 144 38,,-1,,106,144,38,-1,-1,-1,0,,,,0,,57954056.0,0.0,,,,,1,1.0,1,1.0,0,325,0.6553846,287,0.65505224,3,1.0,2,1.0,28,0.8214286,243,0.5925926,300,0.62666667,328,0.64329267,0,,0,,28,0,0,27
686806122,688783730,4779,0,1459,12000.0,1,331,4779.0,4779,0,5,72,,-1,,72,-1,-1,-1,-1,-1,0,,,,0,,686806140.0,-22.0,,,,,1,1.0,1,1.0,0,326,0.65337425,288,0.6527778,3,0.6666667,158,0.556962,171,0.5614035,244,0.59016395,301,0.62458473,329,0.6413374,0,,0,,130,0,0,127
2332182058,689295320,9892,0,6340,12000.0,1,332,9892.0,9892,2,5,1,,-1,,1,-1,-1,-1,-1,-1,0,,,,0,,2332182000.0,42.0,,,,,1,1.0,1,1.0,0,327,0.65443426,289,0.65397924,8,0.75,159,0.5597484,172,0.56395346,245,0.59183675,302,0.6258278,330,0.6424242,0,,0,,131,0,0,128
3146474407,689295320,6751,0,8200,22250.0,1,333,6751.0,6749,1,6,73,,-1,,73,-1,-1,-1,-1,-1,0,,,,1,1.0,2739328300.0,407146140.0,12000.0,10250.0,,,2,1.0,2,1.0,814292349,328,0.6554878,290,0.6551724,12,0.6666667,160,0.5625,173,0.56647396,246,0.5934959,303,0.6270627,331,0.64350456,1,1.0,1,1.0,39,1,0,39
2943212920,690418280,4227,0,114,12000.0,1,334,4227.0,4227,0,5,91,,-1,,91,-1,-1,-1,-1,-1,0,,,,0,,2943212800.0,120.0,,,,,1,1.0,1,1.0,0,329,0.65653497,291,0.6563574,2,1.0,161,0.5652174,174,0.5689655,247,0.5951417,304,0.62828946,332,0.64457834,0,,0,,132,0,0,129
32402984408,691017490,2655,0,1089,7000.0,0,335,2655.0,2653,1,4,82 144 162 38,,-1,,82,144,162,38,-1,-1,0,,,,0,,32402985000.0,-552.0,,,,,1,1.0,1,1.0,0,330,0.6545454,42,0.5714286,9,0.7777778,3,0.6666667,16,0.875,14,0.9285714,305,0.6262295,333,0.6426426,0,,0,,29,0,0,28
34348070431,704288730,6336,0,1197,7000.0,1,336,6336.0,6336,0,5,53,,-1,,53,-1,-1,-1,-1,-1,0,,,,0,,34348070000.0,-481.0,,,,,1,1.0,1,1.0,0,331,0.652568,292,0.6541096,14,0.9285714,162,0.5617284,175,0.5657143,248,0.5927419,306,0.624183,334,0.6407186,0,,0,,133,0,0,130
6040070144,704477540,2447,0,3118,25666.0,1,337,2447.0,2446,3,3,106 38 29,,-1,,106,38,29,-1,-1,-1,0,,,,0,,6040070000.0,0.0,,,,,1,1.0,1,1.0,0,332,0.65361446,293,0.6552901,4,0.75,9,0.6666667,15,0.6666667,249,0.5943775,307,0.62540716,335,0.64179105,0,,0,,25,0,0,24
6127576097,704477540,6766,0,3410,7500.0,1,338,6766.0,6765,0,6,109,,-1,,109,-1,-1,-1,-1,-1,0,,,,1,1.0,6083823000.0,43752990.0,25666.0,-18166.0,,,2,1.0,2,1.0,87505953,333,0.6546547,294,0.6564626,3,0.0,163,0.5644172,176,0.5681818,250,0.596,308,0.6266234,336,0.64285713,1,1.0,1,1.0,40,1,0,40
10617990268,704477540,609,0,4138,27666.0,1,339,609.0,609,1,2,62 138 41 38 92,,-1,,62,138,41,38,92,-1,0,,,,2,1.0,7595212300.0,3022777900.0,16583.0,11083.0,,,3,1.0,3,1.0,4490414171,334,0.65568864,295,0.6576271,8,0.75,1,1.0,1,1.0,15,0.8666667,4,1.0,337,0.6439169,2,1.0,2,1.0,67,2,0,67
7098990526,709990330,2131,0,761,15000.0,1,340,2131.0,2129,3,3,157 81 92,,-1,,157,81,92,-1,-1,-1,0,,,,0,,7098990600.0,-66.0,,,,,1,1.0,1,1.0,0,335,0.65373135,296,0.6554054,3,0.33333334,5,0.8,36,0.7222222,251,0.5976096,309,0.6278317,338,0.6420118,0,,0,,26,0,0,25
2260627884,710584240,3227,0,1182,23000.0,1,341,3227.0,3225,0,4,113 12 92,,-1,,113,12,92,-1,-1,-1,0,,,,0,,2260628000.0,-84.0,,,,,1,1.0,1,1.0,0,336,0.6547619,297,0.65656567,4,1.0,3,0.6666667,37,0.7297297,252,0.5992063,310,0.62903225,339,0.64306784,0,,0,,30,0,0,29
464284675,712817720,6246,0,1338,81000.0,1,342,6246.0,6246,2,5,159,,-1,,159,-1,-1,-1,-1,-1,0,,,,0,,464284670.0,3.0,,,,,1,1.0,1,1.0,0,337,0.65578634,298,0.6577181,3,0.6666667,164,0.56707317,177,0.5706215,253,0.6007905,311,0.63022506,340,0.64411765,0,,0,,134,0,0,131
1159201198,718786740,2790,0,368,29667.0,1,343,2790.0,2788,3,4,136 12 92,,-1,,136,12,92,-1,-1,-1,0,,,,0,,1159201200.0,46.0,,,,,1,1.0,1,1.0,0,338,0.65384614,299,0.6555184,22,0.59090906,4,0.75,38,0.7368421,254,0.5984252,312,0.6282051,341,0.6422287,0,,0,,31,0,0,30
17854122453,726674960,8322,0,1158,164000.0,1,344,8322.0,8322,0,5,73,,-1,,73,-1,-1,-1,-1,-1,0,,,,0,,17854122000.0,469.0,,,,,1,1.0,1,1.0,0,339,0.65486723,300,0.6566667,13,0.6923077,165,0.56363636,178,0.5674157,255,0.6,313,0.629393,342,0.64327484,0,,0,,135,0,0,132
651471295,728093700,5344,0,87,29000.0,0,345,5344.0,5344,3,5,55,,-1,,55,-1,-1,-1,-1,-1,0,,,,0,,651471300.0,-1.0,,,,,1,1.0,1,1.0,0,340,0.65588236,43,0.55813956,3,0.0,166,0.56626505,179,0.5698324,256,0.6015625,314,0.6305733,343,0.6443149,0,,0,,136,0,0,133
14894811836,729063190,4847,0,219,59000.0,1,346,4847.0,4847,1,5,73,,-1,,73,-1,-1,-1,-1,-1,0,,,,0,,14894812000.0,-324.0,,,,,1,1.0,1,1.0,0,341,0.6539589,301,0.6578073,14,0.71428573,167,0.56287426,180,0.56666666,257,0.59922177,315,0.62857145,344,0.64244187,0,,0,,137,0,0,134
1850513406,730599500,730,0,454,19000.0,1,347,730.0,730,0,2,143 20 29 102,,-1,,143,20,29,102,-1,-1,0,,,,0,,1850513400.0,-2.0,,,,,1,1.0,1,1.0,0,342,0.65497077,302,0.6589404,23,0.7826087,1,1.0,16,0.6875,10,0.6,316,0.62974685,345,0.6434783,0,,0,,68,0,0,68
16965114670,730939220,1397,0,254,19000.0,1,348,1397.0,1397,3,2,143 114 81 92,,-1,,143,114,81,92,-1,-1,0,,,,0,,16965115000.0,-210.0,,,,,1,1.0,1,1.0,0,343,0.65597665,303,0.660066,24,0.7916667,4,1.0,25,0.68,14,0.9285714,317,0.6309148,346,0.64450866,0,,0,,69,0,0,69
532571248,732058750,9639,0,152,18000.0,1,349,9639.0,9639,2,5,1,,-1,,1,-1,-1,-1,-1,-1,0,,,,0,,532571260.0,-16.0,,,,,1,1.0,1,1.0,0,344,0.65697676,304,0.6611842,9,0.7777778,168,0.5654762,181,0.5690608,258,0.6007752,318,0.6320755,347,0.64553314,0,,0,,138,0,0,135
1609858319,732058750,6876,0,375,96750.0,0,350,6876.0,6873,0,6,1 162,,-1,,1,162,-1,-1,-1,-1,1,0.0,26000.0,70750.0,1,1.0,532571260.0,1077287000.0,18000.0,78750.0,1.0,1.0,2,2.0,2,2.0,1077287071,948,0.6308017,107,0.40186915,21,0.5714286,44,0.6818182,501,0.59081835,715,0.5958042,876,0.61187214,956,0.6213389,1,1.0,0,,102,1,0,101
6469472,732458510,6116,0,11,5000.0,0,351,6116.0,6116,3,5,23,,-1,,23,-1,-1,-1,-1,-1,1,1.0,18000.0,-13000.0,0,,6469472.0,0.0,,,1.0,0.0,1,1.0,1,1.0,0,346,0.6589595,45,0.5555556,1,1.0,169,0.56804734,183,0.57377046,260,0.60384613,320,0.634375,349,0.6475645,0,,0,,139,0,0,136
2793148218,733007460,3632,0,1075,24000.0,1,352,3632.0,3632,2,5,95,,-1,,95,-1,-1,-1,-1,-1,0,,,,0,,2793148200.0,58.0,,,,,1,1.0,1,1.0,0,347,0.6570605,305,0.6622951,0,,170,0.5647059,184,0.5706522,261,0.6015326,321,0.6323987,350,0.6457143,0,,0,,140,0,0,137
5498572087,736637910,186,0,890,24000.0,1,353,186.0,186,1,1,131 104 38,,-1,,131,104,38,-1,-1,-1,0,,,,0,,5498572300.0,-201.0,,,,,1,1.0,1,1.0,0,348,0.65804595,306,0.6633987,13,0.84615386,2,0.5,29,0.79310346,262,0.60305345,322,0.6335404,351,0.6467236,0,,0,,31,0,0,31
24282153095,738792530,5694,0,309,4000.0,1,354,5694.0,5694,3,5,78,,-1,,78,-1,-1,-1,-1,-1,0,,,,0,,24282153000.0,135.0,,,,,1,1.0,1,1.0,0,349,0.6590258,307,0.6644951,0,,171,0.56725144,185,0.57297295,263,0.60456276,323,0.6346749,352,0.64772725,0,,0,,141,0,0,138
