timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tag,target_enc_user_id,shiftdiff_timestamp_by_user_id,shiftdiff_timestamp_by_user_id_cap200k,study_time,count_enc_user_id,previous_5_ans,target_enc_content_id,past5_timestamp_vslast,past20_timestamp_vslast,elapsed_time_content_id,diff_shiftdiff_elapsed_time,mean_shiftdiff_timestamp_by_user_id_cap200k_by_user_id,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_user_id,mean_study_time_by_user_id,diff_mean_study_time_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_index_content_id,previous_answer_content_id,qq_table2_mean,qq_table2_sum,qq_table2_max,qq_table2_min,qq_table2_last,content_rating,user_id_rating,rating_diff_content_user_id,prev_ans_te,mean_shiftdiff_timestamp_by_user_id_cap200k_by_content_id,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_content_id,mean_study_time_by_content_id,diff_mean_study_time_by_content_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']","mean_shiftdiff_timestamp_by_user_id_cap200k_by_['user_id', 'part']","diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_['user_id', 'part']","mean_study_time_by_['user_id', 'part']","diff_mean_study_time_by_['user_id', 'part']",mean_shiftdiff_timestamp_by_user_id_cap200k_by_part,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_part,mean_study_time_by_part,diff_mean_study_time_by_part,target_enc_previous_5_ans,te_mean,te_max,te_min,te_std,te_peak
14559809045,138650,4457,0,739,1.0,15000.0,1,4457,4457,3,5,-1,0.7148676,43448,43448,28448,1001,01101,,6570089500.0,6570676700.0,19571,23876,89888.69,-46440.688,63148.24,-34700.24,17.833334,0.45726496,,17.5,0.5147059,,-99,-99,0.45720503,31.089943,0.5813953,0.38841203,0.47990543,1618,1701,-54,,43448.0,0.0,28448.0,0.0,1766,-148,54817.844,-11369.844,30770.205,-2322.205,60372.7,-16924.7,28990.316,-542.3164,0.6315789,0.67322326,0.7148676,0.6315789,0.058893982,0.08328867
14559940887,138650,4433,0,740,1.0,31000.0,1,4433,4433,1,5,-1,0.7151577,131842,131842,100842,1002,10110,1.0,6570197500.0,6570780000.0,33590,98251,89930.516,41911.484,63185.82,37656.18,17.833334,0.45726496,-0.54273504,17.5,0.5147059,-0.4852941,-99,-99,0.531177,35.58886,0.60362697,0.46153846,0.56258595,1538,1715,-152,,77271.5,54570.5,47271.5,53570.5,1775,-237,55094.91,76747.09,31022.262,69819.734,60452.64,71389.36,29070.688,71771.31,0.7631579,0.8261052,1.0,0.7151577,0.15249772,0.2848423
14559992952,138650,6428,0,741,0.0,38000.0,1,6428,6428,2,5,-1,0.7154471,52065,52065,14065,1003,11011,,252976.0,6570800600.0,33021,19043,89892.805,-37827.805,63136.895,-49071.895,17.833334,0.45726496,,17.5,0.5,,-99,-99,0.50405955,22.17862,0.5498008,0.4323725,0.4856176,1699,1724,-6,,52065.0,0.0,14065.0,0.0,1782,-83,55084.05,-3019.0508,30961.484,-16896.484,60443.27,-8378.27,29053.92,-14988.92,0.627907,0.67167705,0.7154471,0.627907,0.061900236,0.08754015
14560034704,138650,9148,0,742,1.0,36000.0,1,9148,9148,3,5,-1,0.7147208,41752,41752,5752,1004,01101,,269107.0,6570818000.0,29511,12240,89844.9,-48092.9,63079.793,-57327.793,17.833334,0.45726496,,17.5,0.5,,-99,-99,0.66079503,1.3215901,0.7005988,0.62099123,0.7005988,1525,1708,-156,,41752.0,0.0,5752.0,0.0,1762,-237,55036.438,-13284.4375,30871.45,-25119.45,60422.41,-18670.41,29027.914,-23275.914,0.64102566,0.67787325,0.7147208,0.64102566,0.05211032,0.07369512
14560097077,138650,5836,0,743,1.0,26000.0,1,5836,5836,3,5,-1,0.71501017,62373,62373,36373,1005,10110,,288032.0,6570853000.0,27685,34687,89817.59,-27444.594,63053.246,-26680.246,17.833334,0.45726496,,17.5,0.5,,-99,-99,0.46686757,27.545187,0.5067935,0.40189874,0.46650717,1643,1717,-56,,62373.0,0.0,36373.0,0.0,1769,-126,55062.543,7310.457,30891.03,5481.9707,60424.586,1948.4141,29036.104,7336.8965,0.7692308,0.7421205,0.7692308,0.71501017,0.038339764,0.054220617
14560113882,138650,5362,0,744,1.0,52000.0,1,5362,5362,2,5,-1,0.7152989,16805,16805,-35195,1006,11011,,172995.0,6570843000.0,19809,-3004,89745.086,-72940.086,62955.68,-98150.68,17.833334,0.45726496,,17.5,0.5,,-99,-99,0.60152984,36.09179,0.64489114,0.5356455,0.61723447,1510,1731,-192,,16805.0,0.0,-35195.0,0.0,1779,-269,54926.88,-38121.88,30656.682,-65851.68,60376.01,-43571.01,28964.576,-64159.58,0.62068963,0.66799426,0.7152989,0.62068963,0.06689885,0.09460926
14560147304,138650,4779,0,745,0.0,7000.0,1,4779,4779,0,5,-1,0.715587,33422,33422,26422,1007,11101,0.5,154352.0,6570849000.0,18502,14919,89689.21,-56267.21,62919.438,-36497.438,17.833334,0.45726496,-0.04273504,17.5,0.5,0.0,-99,-99,0.39354208,24.399609,0.46599266,0.31692308,0.41551724,1651,1739,-69,,32313.666,1108.334,12980.333,13441.667,1785,-134,54850.89,-21428.89,30641.717,-4219.717,60346.027,-26924.027,28961.748,-2539.748,0.6805556,0.63204753,0.715587,0.5,0.115690164,0.21558702
14560180788,138650,9924,0,746,1.0,18000.0,1,9924,9924,3,5,-1,0.7148635,33484,33484,15484,1008,01110,,146084.0,6570845700.0,18796,14687,89633.51,-56149.508,62872.426,-47388.426,17.833334,0.45726496,,17.0,0.4722222,,-99,-99,0.9067908,1.8135816,0.94736844,0.86621314,0.94736844,1176,1719,-520,,33484.0,0.0,15484.0,0.0,1763,-587,54775.656,-21291.656,30588.346,-15104.346,60316.18,-26832.18,28946.771,-13462.771,0.627451,0.67115724,0.7148635,0.627451,0.061809953,0.08741248
16830051499,138650,6475,0,747,0.0,18000.0,1,6475,6475,2,5,-1,0.7151515,2269870711,200000,182000,1009,10111,,2269954300.0,8840687000.0,38940,161059,89742.78,110257.22,62990.375,119009.625,17.833334,0.45726496,,17.0,0.4722222,,-99,-99,0.46782556,30.876486,0.5170068,0.42138365,0.44959128,1596,1721,-109,,200000.0,0.0,182000.0,0.0,1764,-168,55285.215,144714.78,31119.613,150880.39,60471.215,139528.78,29116.643,152883.36,0.6630435,0.6890975,0.7151515,0.6630435,0.03684591,0.05210799
16830128315,138650,9145,0,748,1.0,38000.0,1,9145,9145,0,5,-1,0.71442986,76816,76816,38816,1010,01011,,2270014500.0,8840738000.0,28873,47942,89729.99,-12913.992,62966.46,-24150.46,17.833334,0.45726496,,17.0,0.4722222,,-99,-99,0.6649672,1.3299344,0.73734176,0.5925926,0.73734176,1445,1700,-237,,76816.0,0.0,38816.0,0.0,1741,-296,55360.496,21455.504,31146.525,7669.4746,60489.332,16326.668,29127.396,9688.604,0.5263158,0.62037283,0.71442986,0.5263158,0.13301672,0.18811405
16830148495,138650,5665,0,749,1.0,21000.0,1,5665,5665,3,5,-1,0.71471775,20180,20180,-820,1011,10101,,2270001200.0,8840719000.0,28806,-8626,89661.27,-69481.27,62903.434,-63723.434,17.833334,0.45726496,,17.0,0.4722222,,-99,-99,0.8425448,24.4338,0.8730159,0.8141809,0.8374656,1237,1707,-458,,20180.0,0.0,-820.0,0.0,1746,-509,55237.918,-35057.918,31035.143,-31855.143,60444.695,-40264.695,29094.232,-29914.232,0.7241379,0.7194278,0.7241379,0.71471775,0.0066610565,0.0094201565
16830229508,138650,6469,0,750,0.0,12000.0,1,6469,6469,0,5,-1,0.71500504,81013,81013,69013,1012,11010,,2270048800.0,8840730000.0,34050,46962,89652.734,-8639.734,62909.465,6103.535,17.833334,0.45726496,,17.0,0.4722222,,-99,-99,0.52028775,33.818703,0.6092233,0.45758355,0.47549668,1570,1709,-117,,81013.0,0.0,69013.0,0.0,1747,-177,55327.414,25685.586,31167.01,37845.992,60467.445,20545.555,29138.389,39874.61,0.6571429,0.68607396,0.71500504,0.6571429,0.04091473,0.057862163
16966327871,138650,4992,0,751,1.0,56000.0,1,4992,4992,0,5,-1,0.71428573,136098363,200000,144000,1013,01101,,136276370.0,8976788000.0,32200,167799,89761.555,110238.445,62989.434,81010.56,17.833334,0.45726496,,17.0,0.4722222,,-99,-99,0.6146151,36.876907,0.7442623,0.54301834,0.54301834,1435,1688,-244,,200000.0,0.0,144000.0,0.0,1724,-289,55828.01,144171.98,31557.436,112442.56,60621.625,139378.38,29265.309,114734.69,0.65,0.68214285,0.71428573,0.65,0.045456894,0.064285755
17102402488,138650,8865,0,752,0.0,31000.0,1,8865,8865,0,5,-1,0.71457285,136074617,200000,169000,1014,10110,0.0,272274180.0,9112804000.0,34125,165874,89870.164,110129.836,63093.88,105906.125,17.833334,0.45726496,0.45726496,17.0,0.4722222,0.4722222,-99,-99,0.53390276,1.0678055,0.5632184,0.5045872,0.5632184,1625,1694,-44,,139194.0,60806.0,114694.0,54306.0,1729,-104,56325.156,143674.84,32031.375,136968.62,60775.465,139224.53,29419.541,139580.45,0.775,0.49652424,0.775,0.0,0.4310628,0.775
17102427446,138650,4190,0,753,0.0,21000.0,1,4190,4190,3,5,-1,0.71385545,24958,24958,3958,1015,01011,,272278940.0,9112787000.0,28709,-3751,89806.27,-64848.273,63035.67,-59077.67,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.3716786,24.15911,0.4283489,0.30769232,0.34633812,1627,1676,-16,,24958.0,0.0,3958.0,0.0,1708,-81,56217.363,-31259.363,31934.904,-27976.904,60735.977,-35777.977,29391.469,-25433.469,0.53846157,0.6261585,0.71385545,0.53846157,0.1240222,0.17539388
17102463073,138650,4737,0,754,1.0,14000.0,1,4737,4737,1,5,-1,0.7131394,35627,35627,21627,1016,00101,,272233570.0,9112743000.0,38332,-2705,89753.0,-54126.0,62994.957,-41367.957,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.31643882,17.087698,0.4053452,0.23076923,0.32823366,1731,1659,96,,35627.0,0.0,21627.0,0.0,1689,42,56146.848,-20519.848,31899.604,-10272.604,60708.324,-25081.324,29382.918,-7755.918,0.6296296,0.6713845,0.7131394,0.6296296,0.059050348,0.0835098
17102488502,138650,4811,0,755,1.0,24000.0,1,4811,4811,0,5,-1,0.7134268,25429,25429,1429,1017,10010,,136160620.0,9112745000.0,25511,-82,89689.81,-64260.812,62934.48,-61505.48,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.4221719,23.219456,0.52444446,0.32477063,0.36947218,1612,1679,-58,,25429.0,0.0,1429.0,0.0,1706,-94,56042.01,-30613.012,31795.607,-30366.607,60669.51,-35240.51,29352.164,-27923.164,0.64,0.6767134,0.7134268,0.64,0.05192062,0.07342684
17102514693,138650,8687,0,756,1.0,14000.0,1,8687,8687,1,5,-1,0.7137137,26191,26191,12191,1018,11001,,112205.0,2542774800.0,30926,-4735,89627.5,-63436.5,62884.684,-50693.684,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.46188068,1.8475227,0.5182724,0.39873418,0.46031746,1620,1693,-49,,26191.0,0.0,12191.0,0.0,1718,-98,55940.477,-29749.477,31728.926,-19537.926,60631.625,-34440.625,29333.307,-17142.307,0.7619048,0.73780924,0.7619048,0.7137137,0.034076232,0.04819107
19311719996,138650,1144,0,757,1.0,15000.0,1,1144,1144,1,2,-1,0.714,2209205303,200000,185000,1019,11100,,2209292500.0,4751954400.0,22481,177518,89735.71,110264.29,63004.402,121995.59,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.84721935,35.583214,0.8935185,0.7929293,0.85379064,1173,1706,-501,,200000.0,0.0,185000.0,0.0,1495,-322,47487.113,152512.89,23881.264,161118.73,54311.38,145688.62,31156.613,153843.39,0.6481481,0.681074,0.714,0.6481481,0.046564303,0.06585187
19311747411,138650,1116,0,758,0.0,16000.0,1,1116,1116,0,2,-1,0.71428573,27415,27415,11415,1020,11110,,2209284400.0,4751938600.0,17778,9636,89674.67,-62259.67,62953.875,-51538.875,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.6539054,35.310894,0.748366,0.52894735,0.64108354,1367,1708,-303,,27415.0,0.0,11415.0,0.0,1500,-133,47419.3,-20004.3,23839.148,-12424.148,54250.664,-26835.664,31112.049,-19697.049,0.7816092,0.74794745,0.7816092,0.71428573,0.047604866,0.067323446
19311773650,138650,949,0,759,1.0,18000.0,1,949,949,3,2,-1,0.71357286,26239,26239,8239,1021,01111,,2209285000.0,4751832600.0,16865,9373,89612.6,-63373.6,62900.336,-54661.336,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.74925625,38.961327,0.82043344,0.66570604,0.72389793,1354,1681,-295,,26239.0,0.0,8239.0,0.0,1478,-124,47347.99,-21108.988,23786.623,-15547.623,54187.58,-27948.578,31060.533,-22821.533,0.7058824,0.70972764,0.71357286,0.7058824,0.005437997,0.0076904893
19311799715,138650,1050,0,760,1.0,17000.0,1,1050,1050,3,2,-1,0.7138584,26065,26065,9065,1022,10111,,2209285000.0,4751807000.0,16688,9376,89550.484,-63485.484,62847.71,-53782.71,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.7518937,39.850365,0.8372781,0.6447368,0.7432432,1389,1686,-261,,26065.0,0.0,9065.0,0.0,1488,-99,47276.566,-21211.566,23737.22,-14672.221,54124.38,-28059.379,31011.105,-21946.105,0.65591395,0.6848862,0.7138584,0.65591395,0.040972933,0.057944477
19311824471,138650,1224,0,761,1.0,19000.0,1,1224,1224,3,2,-1,0.71414346,24756,24756,5756,1023,11011,1.0,104475.0,4751789600.0,17385,7370,89487.2,-64731.203,62791.96,-57035.96,17.833334,0.45726496,-0.54273504,17.0,0.45945945,-0.5405406,-99,-99,0.80750513,41.182762,0.8621701,0.719076,0.81073445,1240,1692,-423,,23594.5,1161.5,4594.5,1161.5,1500,-260,47201.246,-22445.246,23677.084,-17921.084,54058.53,-29302.531,30954.48,-25198.48,0.625,0.7797145,1.0,0.625,0.1959105,0.375
19311852439,138650,736,0,762,1.0,17000.0,1,736,736,3,2,-1,0.7144279,27968,27968,10968,1024,11101,,105028.0,4751755300.0,17803,10164,89427.19,-61459.188,62741.4,-51773.4,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.8991595,41.361336,0.9501661,0.8384401,0.88344127,1163,1694,-508,,27968.0,0.0,10968.0,0.0,1506,-343,47137.137,-19169.137,23634.72,-12666.721,54000.164,-26032.164,30909.768,-19941.768,0.6712329,0.6928304,0.7144279,0.6712329,0.030543484,0.04319501
19311880450,138650,1372,0,763,1.0,20000.0,1,1372,1372,3,2,-1,0.7147117,28011,28011,8011,1025,11110,,106800.0,4751766500.0,18392,9618,89367.33,-61356.33,62688.055,-54677.055,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.65766925,44.721508,0.79913604,0.4906542,0.56231886,1430,1696,-217,,28011.0,0.0,8011.0,0.0,1510,-80,47073.594,-19062.594,23582.814,-15571.814,53942.152,-25931.152,30858.654,-22847.654,0.77272725,0.74371946,0.77272725,0.7147117,0.041023172,0.058015525
19311908906,138650,1309,0,764,1.0,19000.0,1,1309,1309,1,2,-1,0.714995,28456,28456,9456,1026,11111,,109191.0,4751761400.0,18269,10186,89308.016,-60852.016,62636.223,-53180.223,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.4169749,24.60152,0.5391566,0.3119748,0.4970588,1440,1703,-230,,28456.0,0.0,9456.0,0.0,1522,-82,47011.945,-18555.945,23536.037,-14080.037,53885.39,-25429.39,30810.986,-21354.986,0.75581396,0.7354045,0.75581396,0.714995,0.028863342,0.04081893
19311947917,138650,592,0,765,0.0,19000.0,1,592,592,3,2,-1,0.7152778,39011,39011,20011,1027,11111,,123446.0,4751767000.0,18787,20223,89259.09,-50248.094,62594.758,-42583.758,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.81698346,46.568058,0.8679868,0.75223213,0.7935323,1275,1710,-411,,39011.0,0.0,20011.0,0.0,1534,-259,46985.543,-7974.543,23524.402,-3513.4023,53852.336,-14841.336,30786.986,-10775.986,0.7567568,0.7360173,0.7567568,0.7152778,0.029330077,0.04147899
19311982096,138650,692,0,766,0.0,29000.0,1,692,692,1,2,-1,0.71456885,34179,34179,5179,1028,01111,,129657.0,2481930500.0,20424,13754,89205.56,-55026.562,62538.96,-57359.96,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.7782502,38.91251,0.83539826,0.69733655,0.78271025,1333,1681,-315,,34179.0,0.0,5179.0,0.0,1508,-175,46943.414,-12764.414,23464.057,-18285.057,53808.715,-19629.715,30730.207,-25551.207,0.7093023,0.7119356,0.71456885,0.7093023,0.0037240114,0.005266547
19312026644,138650,6045,0,767,1.0,25000.0,1,6045,6045,3,5,-1,0.7138614,44548,44548,19548,1029,00111,,146194.0,2481898200.0,29476,15071,89162.2,-44614.203,62497.223,-42949.223,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.5855135,29.275675,0.686747,0.5,0.6183206,1427,1653,-205,,44548.0,0.0,19548.0,0.0,1730,-303,55901.86,-11353.859,31687.635,-12139.635,60613.97,-16065.969,29322.564,-9774.564,0.5625,0.63818073,0.7138614,0.5625,0.10702868,0.1513614
19312066898,138650,3791,0,768,1.0,17000.0,1,3791,3791,0,5,-1,0.7141444,40254,40254,23254,1030,10011,,157992.0,2481918500.0,23745,16508,89114.766,-48860.766,62459.16,-39205.16,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.57326585,34.96922,0.64882225,0.5159575,0.5967413,1493,1661,-144,,40254.0,0.0,23254.0,0.0,1735,-242,55848.992,-15594.992,31659.143,-8405.143,60591.645,-20337.645,29315.912,-6061.912,0.625,0.66957223,0.7141444,0.625,0.06303462,0.08914441
19312152426,138650,5330,0,769,1.0,28000.0,1,5330,5330,0,5,-1,0.7144269,85528,85528,57528,1031,11001,,204509.0,2481922800.0,37219,48308,89111.29,-3583.289,62454.38,-4926.379,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.512748,32.815872,0.5769231,0.45142856,0.5548387,1560,1670,-77,,85528.0,0.0,57528.0,0.0,1741,-181,55948.92,29579.078,31746.242,25781.758,60618.957,24909.043,29346.812,28181.188,0.76744187,0.7409344,0.76744187,0.7144269,0.03748726,0.053014994
19312188075,138650,9613,0,770,1.0,58000.0,1,9613,9613,1,5,-1,0.7147088,35649,35649,-22351,1032,11100,,205979.0,2345860000.0,25603,10045,89059.54,-53410.54,62372.285,-84723.28,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.66829365,1.3365873,0.70919883,0.62738854,0.70919883,1419,1683,-238,,35649.0,0.0,-22351.0,0.0,1749,-330,55880.8,-20231.8,31564.709,-53915.71,60591.637,-24942.637,29290.25,-51641.25,0.6545454,0.6846271,0.7147088,0.6545454,0.042541932,0.06016338
19312213923,138650,6018,0,771,1.0,11000.0,1,6018,6018,1,5,-1,0.71499014,25848,25848,14848,1033,11110,,187279.0,2209811500.0,24778,1069,88998.41,-63150.406,62326.324,-47478.324,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.79238385,28.525818,0.8388158,0.7476281,0.82175225,1235,1689,-433,,25848.0,0.0,14848.0,0.0,1753,-518,55780.36,-29932.36,31508.799,-16660.799,60553.664,-34705.664,29274.465,-14426.465,0.7752809,0.74513555,0.7752809,0.71499014,0.042632002,0.060290754
19312234044,138650,6429,0,772,1.0,16000.0,1,6429,6429,3,5,-1,0.71527094,20121,20121,4121,1034,11111,,167146.0,2209806600.0,25936,-5815,88931.86,-68810.86,62270.086,-58149.086,17.833334,0.44583336,,17.0,0.45945945,,-99,-99,0.551799,32.00434,0.7198795,0.4361834,0.4361834,1487,1692,-173,,20121.0,0.0,4121.0,0.0,1755,-268,55661.492,-35540.492,31417.506,-27296.506,60509.523,-40388.523,29247.006,-25126.006,0.75384617,0.7345586,0.75384617,0.71527094,0.027276808,0.038575232
19312278562,138650,3749,0,773,1.0,12000.0,1,3749,3749,1,5,-1,0.7155512,44518,44518,32518,1035,11111,1.0,126136.0,2209815600.0,22298,22219,88888.984,-44370.984,62241.367,-29723.367,17.833334,0.44583336,-0.5541667,17.0,0.45945945,-0.5405406,-99,-99,0.6523553,37.184254,0.71629214,0.6103405,0.6535581,1513,1700,-167,,51407.5,-6889.5,42407.5,-9889.5,1761,-248,55624.473,-11106.473,31421.162,1096.8379,60492.086,-15974.086,29250.572,3267.4277,0.7547893,0.8234468,1.0,0.7155512,0.1541531,0.2844488
19312309843,138650,9075,0,774,1.0,33000.0,1,9075,9075,0,5,-1,0.71583086,31281,31281,-1719,1036,11111,,121768.0,2209821400.0,23029,8251,88833.44,-57552.438,62179.69,-63898.69,17.833334,0.44583336,,17.0,0.4473684,,-99,-99,0.72538066,31.916748,0.7783641,0.64028776,0.72039473,1444,1709,-245,,31281.0,0.0,-1719.0,0.0,1767,-323,55543.863,-24262.863,31311.428,-33030.43,60460.266,-29179.266,29216.836,-30935.836,0.7557252,0.73577803,0.7557252,0.71583086,0.02820956,0.039894342
19312341027,138650,5256,0,775,1.0,21000.0,1,5256,5256,2,5,-1,0.71611,31184,31184,10184,1037,11111,,127104.0,2209826300.0,22433,8750,88777.9,-57593.9,62129.598,-51945.598,17.833334,0.44583336,,17.0,0.4473684,,-99,-99,0.66633177,37.98091,0.8245033,0.57262105,0.7265416,1425,1715,-274,,31184.0,0.0,10184.0,0.0,1771,-346,55463.47,-24279.469,31241.7,-21057.7,60428.41,-29244.41,29196.127,-19012.127,0.75665396,0.736382,0.75665396,0.71611,0.02866892,0.040543973
19312378120,138650,3643,0,776,0.0,22000.0,1,3643,3643,1,5,-1,0.71638864,37093,37093,15093,1038,11111,0.0,144076.0,658124.0,25703,11389,88728.15,-51635.15,62084.33,-46991.33,17.833334,0.44583336,0.44583336,17.0,0.4473684,0.4473684,-99,-99,0.5200266,27.041384,0.66240877,0.39929327,0.50570774,1542,1721,-165,,46646.5,-9553.5,22146.5,-7053.5,1775,-233,55403.04,-18310.04,31188.578,-16095.578,60403.043,-23310.043,29180.797,-14087.797,0.75757575,0.49132147,0.75757575,0.0,0.42599493,0.75757575
20370014004,138650,5175,0,777,0.0,27000.0,1,5175,5175,2,5,-1,0.71568626,1057635884,200000,173000,1039,01111,0.33333334,1057735400.0,1058266600.0,25273,174726,88835.14,111164.86,62190.977,110809.02,17.833334,0.44583336,0.11250001,17.0,0.43589744,0.1025641,-99,-99,0.56545943,35.058483,0.65430266,0.4953846,0.50092083,1658,1698,-14,,80412.5,119587.5,61162.5,111837.5,1750,-92,55877.13,144122.88,31653.535,141346.47,60554.617,139445.38,29336.953,143663.05,0.7011494,0.5833897,0.71568626,0.33333334,0.21667707,0.38235292
20370030796,138650,5424,0,778,1.0,18000.0,1,5424,5424,1,5,-1,0.7149853,16792,16792,-1208,1040,00111,,1057720960.0,1058257150.0,17978,-1186,88765.94,-71973.94,62130.074,-63338.074,17.833334,0.44583336,,16.666666,0.41666666,,-99,-99,0.6304133,40.34645,0.68325794,0.55617976,0.63527054,1496,1681,-161,,16792.0,0.0,-1208.0,0.0,1730,-234,55749.4,-38957.4,31546.145,-32754.145,60507.152,-43715.152,29303.822,-30511.822,0.5714286,0.64320695,0.7149853,0.5714286,0.10150992,0.14355671
20370070336,138650,4854,0,779,1.0,6000.0,1,4854,4854,3,5,-1,0.7152642,39540,39540,33540,1041,10011,,1057729300.0,1058270600.0,27545,11994,88718.695,-49178.695,62102.637,-28562.637,17.833334,0.44583336,,16.666666,0.41666666,,-99,-99,0.51032954,28.068127,0.5896104,0.4116022,0.5440613,1528,1690,-146,,39540.0,0.0,33540.0,0.0,1736,-208,55696.598,-16156.598,31552.639,1987.3613,60484.434,-20944.434,29308.412,4231.588,0.63414633,0.67470527,0.7152642,0.63414633,0.057358995,0.08111787
20370099869,138650,9404,0,780,1.0,31000.0,1,9404,9404,1,5,-1,0.7155425,29533,29533,-1467,1042,11001,,1057721700.0,1058275400.0,23804,5728,88661.945,-59128.945,62041.688,-63508.688,17.833334,0.44583336,,16.666666,0.41666666,,-99,-99,0.85411644,1.7082329,0.8562691,0.85196376,0.8562691,1298,1700,-383,,29533.0,0.0,-1467.0,0.0,1744,-446,55611.652,-26078.652,31445.432,-32912.43,60450.938,-30917.938,29275.105,-30742.105,0.77272725,0.7441349,0.77272725,0.7155425,0.040435728,0.057184756
20370134141,138650,3968,0,781,1.0,21000.0,1,3968,3968,2,5,-1,0.7158203,34272,34272,13272,1043,11100,,120137.0,1058281700.0,28934,5337,88609.85,-54337.85,61994.973,-48722.973,17.833334,0.44583336,,16.666666,0.41666666,,-99,-99,0.5159991,25.799955,0.59859157,0.42138365,0.566879,1421,1703,-272,,34272.0,0.0,13272.0,0.0,1746,-325,55542.594,-21270.594,31386.617,-18114.617,60422.637,-26150.637,29257.805,-15985.805,0.66071427,0.6882673,0.7158203,0.66071427,0.03896586,0.055106044
20370167464,138650,3990,0,782,0.0,27000.0,1,3990,3990,1,5,-1,0.71609753,33323,33323,6323,1044,11110,1.0,136668.0,1058287040.0,29670,3652,88556.945,-55233.945,61941.7,-55618.7,17.833334,0.44583336,-0.5541667,16.666666,0.41666666,-0.5833334,-99,-99,0.6471326,40.769352,0.7306733,0.57377046,0.6946903,1520,1709,-153,,49639.5,-16316.5,17639.5,-11316.5,1750,-230,55470.918,-22147.918,31305.768,-24982.768,60393.37,-27070.371,29233.037,-22910.037,0.7777778,0.83129185,1.0,0.71609753,0.14932501,0.28390247
20370217681,138650,4402,0,783,0.0,24000.0,1,4402,4402,3,5,-1,0.7153996,50217,50217,26217,1045,01111,,147345.0,1058308800.0,27315,22901,88520.29,-38303.29,61907.547,-35690.547,17.833334,0.44583336,,15.666667,0.3821138,,-99,-99,0.7162438,46.555847,0.7848485,0.6479751,0.6772152,1420,1686,-246,,50217.0,0.0,26217.0,0.0,1725,-305,55454.023,-5237.0234,31289.404,-5072.4043,60382.395,-10165.395,29229.785,-3012.7852,0.6931818,0.70429075,0.7153996,0.6931818,0.015710365,0.02221781
20370258022,138650,8768,0,784,1.0,36000.0,1,8768,8768,2,5,-1,0.714703,40341,40341,4341,1046,00111,,158153.0,1058310100.0,25499,14841,88474.27,-48133.273,61852.562,-57511.562,17.833334,0.44583336,,15.666667,0.3821138,,-99,-99,0.7677305,2.3031914,0.78104573,0.7542373,0.76790833,1462,1660,-176,,40341.0,0.0,4341.0,0.0,1698,-236,55405.582,-15064.582,31203.031,-26862.031,60360.797,-20019.797,29202.965,-24861.965,0.58,0.6473515,0.714703,0.58,0.09524944,0.13470304
20370292982,138650,6107,0,785,1.0,27000.0,1,6107,6107,2,5,-1,0.71498054,34960,34960,7960,1047,10011,,158841.0,1058310900.0,30857,4102,88423.21,-53463.21,61801.137,-53841.137,17.833334,0.44583336,,15.666667,0.3821138,,-99,-99,0.36355323,21.813194,0.45652175,0.28198433,0.3069307,1687,1669,23,,34960.0,0.0,7960.0,0.0,1704,-17,55340.26,-20380.262,31128.773,-23168.773,60333.453,-25373.453,29180.098,-21220.098,0.64285713,0.67891884,0.71498054,0.64285713,0.05099895,0.07212341
