timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,target_enc_user_id,shiftdiff_timestamp_by_user_id,shiftdiff_timestamp_by_user_id_cap200k,study_time,count_enc_user_id,previous_5_ans,target_enc_content_id,past5_timestamp_vslast,past20_timestamp_vslast,past5_content_type_id_mean,past15_content_type_id_mean,elapsed_time_content_id,diff_shiftdiff_elapsed_time,mean_shiftdiff_timestamp_by_user_id_cap200k_by_user_id,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_user_id,mean_study_time_by_user_id,diff_mean_study_time_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_content_id,previous_answer_index_content_id,ql_table2_mean,ql_table2_sum,ql_table2_max,ql_table2_min,ql_table2_last,qq_table2_mean,qq_table2_sum,qq_table2_max,qq_table2_min,qq_table2_last,user_id_rating,content_rating,rating_diff_content_user_id,mean_shiftdiff_timestamp_by_user_id_cap200k_by_content_id,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_content_id,mean_study_time_by_content_id,diff_mean_study_time_by_content_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']","mean_shiftdiff_timestamp_by_user_id_cap200k_by_['user_id', 'part']","diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_['user_id', 'part']","mean_study_time_by_['user_id', 'part']","diff_mean_study_time_by_['user_id', 'part']",mean_shiftdiff_timestamp_by_user_id_cap200k_by_part,diff_mean_shiftdiff_timestamp_by_user_id_cap200k_by_part,mean_study_time_by_part,diff_mean_study_time_by_part,target_enc_previous_5_ans,te_mean,te_max,te_min,te_std,te_peak
19311852439,138650,736,0,762,1.0,17000.0,1,736,3,2,-1,0.7138584,27968,27968,10968.0,1022,88101,,105028.0,4751755300.0,0.0,0.0,17803.4296875,10164.5703125,89427.19,-61459.188,62741.4,-51773.4,17.833334,0.45726496,,17.0,0.45945945,,-99,-99,0.85693765,16.281816,0.88483965,0.8312263,0.8565951,0.8995167,39.578735,0.9501661,0.8384401,0.88611543,1650,1179,-460,27968.0,0.0,10968.0,0.0,1476,-297,47137.137,-19169.137,23634.72,-12666.721,54000.164,-26032.164,30909.768,-19941.768,0.5277778,0.62081814,0.7138584,0.5277778,0.13157888,0.18608063
19311880450,138650,1372,0,763,1.0,20000.0,1,1372,3,2,-1,0.7147117,28011,28011,8011.0,1025,11110,,106800.0,4751766500.0,0.0,0.0,18392.40234375,9618.59765625,89259.09,-61248.094,62594.758,-54583.758,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.60908896,11.57269,0.6936202,0.49295065,0.49295065,0.65766925,44.721508,0.79913604,0.4906542,0.56231886,1655,1397,-220,28011.0,0.0,8011.0,0.0,1487,-90,46985.543,-18974.543,23524.402,-15513.402,53852.336,-25841.336,30786.986,-22775.986,0.7848101,0.7497609,0.7848101,0.7147117,0.04956705,0.0700984
19311908906,138650,1309,0,764,1.0,19000.0,1,1309,1,2,-1,0.7147117,28456,28456,9456.0,1025,81111,,109191.0,4751761400.0,0.0,0.0,18269.09375,10186.90625,89259.09,-60803.094,62594.758,-53138.758,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.3517396,6.683052,0.40814394,0.29932356,0.29932356,0.41559416,24.104462,0.5391566,0.3119748,0.34850165,1655,1501,-128,28456.0,0.0,9456.0,0.0,1487,14,46985.543,-18529.543,23524.402,-14068.402,53852.336,-25396.336,30786.986,-21330.986,0.7105263,0.712619,0.7147117,0.7105263,0.0029595518,0.004185438
19311947917,138650,592,0,765,0.0,19000.0,1,592,3,2,-1,0.7147117,39011,39011,20011.0,1025,88111,,123446.0,4751767000.0,0.0,0.0,18787.291015625,20223.708984375,89259.09,-50248.094,62594.758,-42583.758,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.80247283,15.2469845,0.8370098,0.7566038,0.79002464,0.815608,46.48966,0.8679868,0.75223213,0.7571839,1655,1292,-342,39011.0,0.0,20011.0,0.0,1487,-195,46985.543,-7974.543,23524.402,-3513.4023,53852.336,-14841.336,30786.986,-10775.986,0.7395833,0.7271475,0.7395833,0.7147117,0.017586868,0.024871588
19311982096,138650,692,0,766,0.0,29000.0,1,692,1,2,-1,0.71456885,34179,34179,5179.0,1028,01111,,129657.0,2481930500.0,0.0,0.0,20424.35546875,13754.64453125,89114.766,-54935.766,62459.16,-57280.16,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.75223327,14.292432,0.79422224,0.70535713,0.72901237,0.7782502,38.91251,0.83539826,0.69733655,0.78271025,1650,1341,-282,34179.0,0.0,5179.0,0.0,1489,-148,46943.414,-12764.414,23464.057,-18285.057,53808.715,-19629.715,30730.207,-25551.207,0.71428573,0.7144273,0.71456885,0.71428573,0.00020019754,0.00028312206
19312026644,138650,6045,0,767,1.0,25000.0,1,6045,3,5,-1,0.71456885,44548,44548,19548.0,1028,80111,,146194.0,2481898200.0,0.0,0.0,29476.580078125,15071.419921875,89114.766,-44566.766,62459.16,-42911.16,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.55031043,10.455898,0.6189084,0.48220974,0.48220974,0.5849037,29.83009,0.686747,0.5,0.6183206,1650,1455,-176,44548.0,0.0,19548.0,0.0,1712,-257,55848.992,-11300.992,31659.143,-12111.143,60591.645,-16043.645,29315.912,-9767.912,0.7407407,0.7276548,0.7407407,0.71456885,0.018506302,0.026171863
19312066898,138650,3791,0,768,1.0,17000.0,1,3791,0,5,-1,0.71456885,40254,40254,23254.0,1028,88011,,157992.0,2481918500.0,0.0,0.0,23745.625,16508.375,89114.766,-48860.766,62459.16,-39205.16,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.5425247,10.307969,0.59353507,0.49507874,0.49507874,0.5721549,35.473602,0.64882225,0.5159575,0.5839844,1650,1516,-113,40254.0,0.0,23254.0,0.0,1712,-196,55848.992,-15594.992,31659.143,-8405.143,60591.645,-20337.645,29315.912,-6061.912,0.78125,0.7479094,0.78125,0.71456885,0.04715069,0.06668115
19312152426,138650,5330,0,769,1.0,28000.0,1,5330,0,5,-1,0.7144269,85528,85528,57528.0,1031,11001,,204509.0,2481922800.0,0.0,0.0,37219.015625,48308.984375,88998.41,-3470.4062,62326.324,-4798.324,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.4672449,8.877653,0.49732468,0.4161625,0.49248633,0.512748,32.815872,0.5769231,0.45142856,0.5548387,1647,1563,-58,85528.0,0.0,57528.0,0.0,1718,-155,55780.36,29747.64,31508.799,26019.201,60553.664,24974.336,29274.465,28253.535,0.7567568,0.7355918,0.7567568,0.7144269,0.029931765,0.042329907
19312188075,138650,9613,0,770,1.0,58000.0,1,9613,1,5,-1,0.7144269,35649,35649,-22351.0,1031,81100,,205979.0,2345860000.0,0.0,0.0,25603.88671875,10045.11328125,88998.41,-53349.406,62326.324,-84677.33,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.66468376,12.628991,0.76582277,0.61928105,0.622449,0.66829365,1.3365873,0.70919883,0.62738854,0.70919883,1647,1415,-215,35649.0,0.0,-22351.0,0.0,1718,-303,55780.36,-20131.36,31508.799,-53859.797,60553.664,-24904.664,29274.465,-51625.465,0.6666667,0.69054675,0.7144269,0.6666667,0.033771552,0.04776019
19312213923,138650,6018,0,771,1.0,11000.0,1,6018,1,5,-1,0.7144269,25848,25848,14848.0,1031,88110,,187279.0,2209811500.0,0.0,0.0,24778.775390625,1069.224609375,88998.41,-63150.406,62326.324,-47478.324,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.76639855,14.561573,0.8220588,0.7445219,0.75145066,0.7914831,28.493391,0.8388158,0.7476281,0.77011496,1647,1267,-371,25848.0,0.0,14848.0,0.0,1718,-451,55780.36,-29932.36,31508.799,-16660.799,60553.664,-34705.664,29274.465,-14426.465,0.6857143,0.7000706,0.7144269,0.6857143,0.020302853,0.02871257
19312234044,138650,6429,0,772,1.0,16000.0,1,6429,3,5,-1,0.71527094,20121,20121,4121.0,1034,11111,,167146.0,2209806600.0,0.0,0.0,25936.390625,-5815.390625,88833.44,-68712.44,62179.69,-58058.69,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.46667296,8.866786,0.5419304,0.4071691,0.45243758,0.551799,32.00434,0.7198795,0.4361834,0.4361834,1658,1489,-143,20121.0,0.0,4121.0,0.0,1726,-237,55543.863,-35422.863,31311.428,-27190.428,60460.266,-40339.266,29216.836,-25095.836,0.7634855,0.7393782,0.7634855,0.71527094,0.03409284,0.048214555
19312278562,138650,3749,0,773,1.0,12000.0,1,3749,1,5,-1,0.71527094,44518,44518,32518.0,1034,81111,1.0,126136.0,2209815600.0,0.0,0.0,22298.80859375,22219.19140625,88833.44,-44315.438,62179.69,-29661.691,17.833334,0.44583333,-0.5541667,17.0,0.45945945,-0.5405406,-99,-99,0.64094317,12.17792,0.69018406,0.5886667,0.69018406,0.65233386,36.530697,0.71629214,0.6103405,0.65795726,1658,1502,-136,51407.5,-6889.5,42407.5,-9889.5,1726,-224,55543.863,-11025.863,31311.428,1206.5723,60460.266,-15942.266,29216.836,3301.164,0.7105263,0.80859905,1.0,0.7105263,0.16577505,0.2894737
19312309843,138650,9075,0,774,1.0,33000.0,1,9075,0,5,-1,0.71527094,31281,31281,-1719.0,1034,88111,,121768.0,2209821400.0,0.0,0.0,23029.142578125,8251.857421875,88833.44,-57552.438,62179.69,-63898.69,17.833334,0.44583333,,17.0,0.45945945,,-99,-99,0.6811287,12.941445,0.73544306,0.63523394,0.6785714,0.7242545,31.142942,0.7783641,0.64028776,0.64028776,1658,1423,-221,31281.0,0.0,-1719.0,0.0,1726,-303,55543.863,-24262.863,31311.428,-33030.43,60460.266,-29179.266,29216.836,-30935.836,0.7395833,0.7274271,0.7395833,0.71527094,0.017191447,0.024312377
19312341027,138650,5256,0,775,1.0,21000.0,1,5256,2,5,-1,0.71611,31184,31184,10184.0,1037,11111,,127104.0,2209826300.0,0.0,0.0,22433.798828125,8750.201171875,88835.14,-57651.14,62190.977,-52006.977,17.833334,0.44583333,,17.0,0.4473684,,-99,-99,0.6158222,11.700623,0.66809607,0.5757002,0.61065006,0.66633177,37.98091,0.8245033,0.57262105,0.7265416,1671,1409,-250,31184.0,0.0,10184.0,0.0,1734,-325,55877.13,-24693.129,31653.535,-21469.535,60554.617,-29370.617,29336.953,-19152.953,0.7634855,0.7397977,0.7634855,0.71611,0.03349954,0.0473755
19312378120,138650,3643,0,776,0.0,22000.0,1,3643,1,5,-1,0.71611,37093,37093,15093.0,1037,81111,0.0,144076.0,658124.0,0.0,0.0,25703.875,11389.125,88835.14,-51742.14,62190.977,-47097.977,17.833334,0.44583333,0.44583333,17.0,0.4473684,0.4473684,-99,-99,0.48968244,9.3039665,0.5721983,0.45791996,0.46556672,0.52251214,27.170631,0.66240877,0.39929327,0.53846157,1671,1508,-149,46646.5,-9553.5,22146.5,-7053.5,1734,-226,55877.13,-18784.129,31653.535,-16560.535,60554.617,-23461.617,29336.953,-14243.953,0.7105263,0.4755454,0.71611,0.0,0.4118439,0.71611
20370014004,138650,5175,0,777,0.0,27000.0,1,5175,2,5,-1,0.71611,1057635884,200000,173000.0,1037,88111,0.33333334,1057735400.0,1058266600.0,0.0,0.0,25273.716796875,174726.283203125,88835.14,111164.86,62190.977,110809.02,17.833334,0.44583333,0.11249998,17.0,0.4473684,0.11403507,-99,-99,0.523741,9.951078,0.5592857,0.4981507,0.5458265,0.56710386,34.593334,0.65430266,0.4953846,0.59906393,1671,1618,-28,80412.5,119587.5,61162.5,111837.5,1734,-116,55877.13,144122.88,31653.535,141346.47,60554.617,139445.38,29336.953,143663.05,0.7395833,0.59634227,0.7395833,0.33333334,0.22807455,0.40624997
20370030796,138650,5424,0,778,1.0,18000.0,1,5424,1,5,-1,0.7149853,16792,16792,-1208.0,1040,00111,,1057720960.0,1058257150.0,0.0,0.0,17978.162109375,-1186.162109375,88661.945,-71869.945,62041.688,-63249.688,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,0.5898164,11.2065115,0.6669207,0.54698974,0.60629255,0.6304133,40.34645,0.68325794,0.55617976,0.63527054,1655,1475,-159,16792.0,0.0,-1208.0,0.0,1715,-240,55611.652,-38819.652,31445.432,-32653.432,60450.938,-43658.938,29275.105,-30483.105,0.54545456,0.63021994,0.7149853,0.54545456,0.11987634,0.16953075
20370070336,138650,4854,0,779,1.0,6000.0,1,4854,3,5,-1,0.7149853,39540,39540,33540.0,1040,80011,,1057729300.0,1058270600.0,0.0,0.0,27545.107421875,11994.892578125,88661.945,-49121.945,62041.688,-28501.688,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,0.4857629,9.229495,0.5161802,0.4280822,0.4280822,0.5097049,27.524065,0.5896104,0.4116022,0.5163044,1655,1546,-93,39540.0,0.0,33540.0,0.0,1715,-169,55611.652,-16071.652,31445.432,2094.5684,60450.938,-20910.938,29275.105,4264.8945,0.42857143,0.57177836,0.7149853,0.42857143,0.2025252,0.28641388
20370099869,138650,9404,0,780,1.0,31000.0,1,9404,1,5,-1,0.7149853,29533,29533,-1467.0,1040,88001,,1057721700.0,1058275400.0,0.0,0.0,23804.615234375,5728.384765625,88661.945,-59128.945,62041.688,-63508.688,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,0.8383226,15.928129,0.8552207,0.8111111,0.81666666,0.85411644,1.7082329,0.8562691,0.85196376,0.8562691,1655,1278,-363,29533.0,0.0,-1467.0,0.0,1715,-437,55611.652,-26078.652,31445.432,-32912.43,60450.938,-30917.938,29275.105,-30742.105,0.7647059,0.73984563,0.7647059,0.7149853,0.035157762,0.049720585
20370134141,138650,3968,0,781,1.0,21000.0,1,3968,2,5,-1,0.7158203,34272,34272,13272.0,1043,11100,,120137.0,1058281700.0,0.0,0.0,28934.111328125,5337.888671875,88520.29,-54248.29,61907.547,-48635.547,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,0.49103618,9.329687,0.55658436,0.44964027,0.4610215,0.5159991,25.799955,0.59859157,0.42138365,0.566879,1666,1465,-194,34272.0,0.0,13272.0,0.0,1723,-258,55454.023,-21182.023,31289.404,-18017.404,60382.395,-26110.395,29229.785,-15957.785,0.67346936,0.6946448,0.7158203,0.67346936,0.029946642,0.042350948
20370167464,138650,3990,0,782,0.0,27000.0,1,3990,1,5,-1,0.7158203,33323,33323,6323.0,1043,81110,1.0,136668.0,1058287040.0,0.0,0.0,29670.287109375,3652.712890625,88520.29,-55197.29,61907.547,-55584.547,17.833334,0.44583333,-0.5541667,16.666666,0.41666666,-0.5833334,-99,-99,0.60471034,11.489496,0.636165,0.5538783,0.6037037,0.6463655,40.07466,0.7306733,0.57377046,0.70028013,1666,1492,-149,49639.5,-16316.5,17639.5,-11316.5,1723,-231,55454.023,-22131.023,31289.404,-24966.404,60382.395,-27059.395,29229.785,-22906.785,0.75,0.8219401,1.0,0.7158203,0.1551485,0.2841797
20370217681,138650,4402,0,783,0.0,24000.0,1,4402,3,5,-1,0.7158203,50217,50217,26217.0,1043,88111,,147345.0,1058308800.0,0.0,0.0,27315.10546875,22901.89453125,88520.29,-38303.29,61907.547,-35690.547,17.833334,0.44583333,,16.666666,0.41666666,,-99,-99,0.68946564,13.099848,0.7075541,0.6664811,0.70667726,0.7163995,45.849567,0.7848485,0.6479751,0.7848485,1666,1414,-230,50217.0,0.0,26217.0,0.0,1723,-309,55454.023,-5237.0234,31289.404,-5072.4043,60382.395,-10165.395,29229.785,-3012.7852,0.7395833,0.7277018,0.7395833,0.7158203,0.01680298,0.023763001
20370258022,138650,8768,0,784,1.0,36000.0,1,8768,2,5,-1,0.714703,40341,40341,4341.0,1046,00111,,158153.0,1058310100.0,0.0,0.0,25499.771484375,14841.228515625,88359.516,-48018.516,61739.945,-57398.945,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.7012385,13.323532,0.76458335,0.6198738,0.6714876,0.7677305,2.3031914,0.78104573,0.7542373,0.76790833,1648,1420,-210,40341.0,0.0,4341.0,0.0,1701,-281,55232.836,-14891.836,31022.021,-26681.021,60291.816,-19950.816,29146.15,-24805.15,0.54545456,0.6300788,0.714703,0.54545456,0.11967674,0.16924846
20370292982,138650,6107,0,785,1.0,27000.0,1,6107,2,5,-1,0.714703,34960,34960,7960.0,1046,80011,,158841.0,1058310900.0,0.0,0.0,30857.205078125,4102.794921875,88359.516,-53399.516,61739.945,-53779.945,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.3255531,6.1855087,0.3581081,0.29495615,0.3173258,0.36355323,21.813194,0.45652175,0.28198433,0.3069307,1648,1670,34,34960.0,0.0,7960.0,0.0,1701,-31,55232.836,-20272.836,31022.021,-23062.021,60291.816,-25331.816,29146.15,-21186.15,0.42857143,0.5716372,0.714703,0.42857143,0.20232558,0.2861316
20370314591,138650,6071,0,786,1.0,24000.0,1,6071,1,5,-1,0.714703,21609,21609,-2391.0,1046,88001,,147127.0,1058287940.0,0.0,0.0,21696.611328125,-87.611328125,88359.516,-66750.516,61739.945,-64130.945,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.6318868,12.005849,0.70256025,0.5658579,0.5658579,0.69956344,37.076862,0.8130564,0.61206895,0.6970297,1648,1467,-171,21609.0,0.0,-2391.0,0.0,1701,-234,55232.836,-33623.836,31022.021,-33413.023,60291.816,-38682.816,29146.15,-31537.15,0.7647059,0.7397045,0.7647059,0.714703,0.03535737,0.050002873
20370353558,138650,6062,0,787,1.0,11000.0,1,6062,3,5,-1,0.715534,38967,38967,27967.0,1049,11100,,135877.0,1058286660.0,0.0,0.0,27901.90234375,11065.09765625,88206.1,-49239.1,61603.508,-33636.508,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.5732159,10.891102,0.601234,0.52888584,0.5769231,0.6134832,39.262924,0.73306775,0.5302245,0.6368078,1663,1526,-118,38967.0,0.0,27967.0,0.0,1713,-187,55037.22,-16070.219,30859.943,-2892.9434,60209.082,-21242.082,29097.113,-1130.1133,0.67346936,0.69450164,0.715534,0.67346936,0.029744169,0.042064607
20370380671,138650,9878,0,788,1.0,31000.0,1,9878,3,5,-1,0.715534,27113,27113,-3887.0,1049,81110,,122649.0,1058228200.0,0.0,0.0,24506.0625,2606.9375,88206.1,-61093.1,61603.508,-65490.508,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.8168462,15.520078,0.8466135,0.74923074,0.75974023,0.85899186,2.5769756,0.86928105,0.85359114,0.8541033,1663,1204,-442,27113.0,0.0,-3887.0,0.0,1713,-509,55037.22,-27924.219,30859.943,-34746.945,60209.082,-33096.082,29097.113,-32984.113,0.75,0.732767,0.75,0.715534,0.024371162,0.03446603
20370418278,138650,6095,0,789,1.0,20000.0,1,6095,1,5,-1,0.715534,37607,37607,17607.0,1049,88111,,125296.0,1058230200.0,0.0,0.0,36725.94140625,881.05859375,88206.1,-50599.1,61603.508,-43996.508,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.40856233,7.7626843,0.43126887,0.37847966,0.4189189,0.43452948,24.33365,0.51420456,0.38737446,0.4389234,1663,1590,-52,37607.0,0.0,17607.0,0.0,1713,-123,55037.22,-17430.219,30859.943,-13252.943,60209.082,-22602.082,29097.113,-11490.113,0.7395833,0.7275586,0.7395833,0.715534,0.017005453,0.024049342
20370446283,138650,5404,0,790,1.0,29000.0,1,5404,1,5,-1,0.7163601,28005,28005,-995.0,1052,11111,,131692.0,1058232400.0,0.0,0.0,21089.59375,6915.40625,88053.164,-60048.164,61462.703,-62457.703,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.43622047,8.288189,0.46423393,0.39201877,0.4557613,0.47496006,27.547682,0.55097085,0.33333334,0.4679054,1675,1603,-58,28005.0,0.0,-995.0,0.0,1723,-120,54843.945,-26838.945,30683.957,-31678.957,60126.43,-32121.43,29042.598,-30037.598,0.7634855,0.73992276,0.7634855,0.7163601,0.03332269,0.0471254
20370475573,138650,4768,0,791,1.0,18000.0,1,4768,2,5,-1,0.7163601,29290,29290,11290.0,1052,81111,,122015.0,1058241540.0,0.0,0.0,25580.978515625,3709.021484375,88053.164,-58763.164,61462.703,-50172.703,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.6610384,12.55973,0.6994585,0.60970634,0.67565596,0.72450763,42.021442,0.8089172,0.644,0.73707867,1675,1361,-303,29290.0,0.0,11290.0,0.0,1723,-362,54843.945,-25553.945,30683.957,-19393.957,60126.43,-30836.43,29042.598,-17752.598,0.7105263,0.71344316,0.7163601,0.7105263,0.004125123,0.0058338046
20370521542,138650,9868,0,792,0.0,20000.0,1,9868,1,5,-1,0.7163601,45969,45969,25969.0,1052,88111,,140871.0,1058243000.0,0.0,0.0,29797.4921875,16171.5078125,88053.164,-42084.164,61462.703,-35493.703,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.24170297,4.592356,0.33139536,0.19263698,0.238,0.24691086,0.9876434,0.2612903,0.23026316,0.2612903,1675,1708,53,45969.0,0.0,25969.0,0.0,1723,-15,54843.945,-8874.945,30683.957,-4714.957,60126.43,-14157.43,29042.598,-3073.5977,0.7395833,0.7279717,0.7395833,0.7163601,0.016421298,0.023223221
20622782710,138650,5432,0,793,0.0,34000.0,1,5432,3,5,-1,0.7162162,252261168,200000,166000.0,1055,01111,,252364430.0,1310472800.0,0.0,0.0,16698.30078125,183301.69921875,88073.99,111926.01,61494.656,104505.34,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.5356934,10.178174,0.56512195,0.47918022,0.5542495,0.5730572,36.67566,0.6864865,0.4213483,0.560049,1677,1528,-129,200000.0,0.0,166000.0,0.0,1721,-193,55220.605,144779.39,31074.488,134925.52,60239.12,139760.88,29182.178,136817.83,0.71428573,0.71525097,0.7162162,0.71428573,0.0013650521,0.0019304752
20622812289,138650,8811,0,794,1.0,12000.0,1,8811,1,5,-1,0.7162162,29579,29579,17579.0,1055,80111,,252366000.0,1310471300.0,0.0,0.0,32266.31640625,-2687.31640625,88073.99,-58494.992,61494.656,-43915.656,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.4294849,8.1602125,0.45935208,0.3643744,0.44272077,0.46640486,21.454624,0.5505618,0.37168142,0.42768595,1677,1587,-69,29579.0,0.0,17579.0,0.0,1721,-134,55220.605,-25641.605,31074.488,-13495.488,60239.12,-30660.121,29182.178,-11603.178,0.7407407,0.72847843,0.7407407,0.7162162,0.017341448,0.02452451
20622868904,138650,4128,0,795,1.0,22000.0,1,4128,3,5,-1,0.7162162,56615,56615,34615.0,1055,88011,,252393330.0,1310490800.0,0.0,0.0,25539.046875,31075.953125,88073.99,-31458.992,61494.656,-26879.656,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.50377053,9.57164,0.5610413,0.46039605,0.5035885,0.57183826,33.16662,0.654321,0.49008498,0.5716846,1677,1607,-53,56615.0,0.0,34615.0,0.0,1721,-114,55220.605,1394.3945,31074.488,3540.5117,60239.12,-3624.121,29182.178,5432.8223,0.78125,0.7487331,0.78125,0.7162162,0.045985837,0.06503379
20622914149,138650,4608,0,796,0.0,50000.0,1,4608,3,5,-1,0.71607316,45245,45245,-4755.0,1058,11001,,252392600.0,252900140.0,0.0,0.0,24889.0078125,20355.9921875,87915.77,-42670.773,61331.48,-66086.484,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.31116876,5.912206,0.40019011,0.24957983,0.28713968,0.36329114,20.707596,0.4582393,0.2647059,0.45731708,1680,1656,-4,45245.0,0.0,-4755.0,0.0,1720,-64,55008.0,-9763.0,30823.35,-35578.35,60149.56,-14904.559,29101.291,-33856.29,0.7567568,0.73641497,0.7567568,0.71607316,0.02876767,0.040683627
20622942644,138650,5254,0,797,1.0,26000.0,1,5254,0,5,-1,0.71607316,28495,28495,2495.0,1058,81100,1.0,159934.0,252911840.0,0.0,0.0,24367.322265625,4127.677734375,87915.77,-59420.773,61331.48,-58836.48,17.833334,0.44583333,-0.5541667,15.666667,0.3821138,-0.6178862,-99,-99,0.6095992,11.582384,0.6406634,0.57947344,0.5839695,0.6732767,28.9509,0.7625571,0.60072595,0.64285713,1680,1411,-252,88254.5,-59759.5,51254.5,-48759.5,1720,-309,55008.0,-26513.0,30823.35,-28328.35,60149.56,-31654.559,29101.291,-26606.291,0.6666667,0.7942466,1.0,0.6666667,0.17989188,0.3333333
20622965256,138650,8387,0,798,1.0,9000.0,1,8387,0,5,-1,0.71607316,22612,22612,13612.0,1058,88110,,152967.0,252894910.0,0.0,0.0,17458.8515625,5153.1484375,87915.77,-65303.773,61331.48,-47719.48,17.833334,0.44583333,,15.666667,0.3821138,,-99,-99,0.84695494,16.092144,0.88825756,0.79787236,0.79787236,0.8884249,1.7768497,0.89235127,0.8844985,0.8844985,1680,1119,-549,22612.0,0.0,13612.0,0.0,1720,-601,55008.0,-32396.0,30823.35,-17211.35,60149.56,-37537.56,29101.291,-15489.291,0.6857143,0.70089376,0.71607316,0.6857143,0.02146695,0.030358851
20622999667,138650,3906,0,799,0.0,13000.0,1,3906,0,5,-1,0.7159309,34411,34411,21411.0,1061,11011,,130763.0,252899790.0,0.0,0.0,19321.421875,15089.578125,87740.6,-53329.6,61183.336,-39772.336,17.833334,0.44583333,,15.666667,0.37301588,,-99,-99,0.17873079,3.3958848,0.23994975,0.14919093,0.20350404,0.14730069,7.9542375,0.17863105,0.115015976,0.12643678,1676,1761,106,34411.0,0.0,21411.0,0.0,1714,47,54741.582,-20330.582,30622.443,-9211.443,60040.484,-25629.484,29036.814,-7625.8145,0.64,0.6779654,0.7159309,0.64,0.05369125,0.07593089
20623021550,138650,3967,0,800,1.0,24000.0,1,3967,1,5,-1,0.7159309,21883,21883,-2117.0,1061,81101,,107401.0,252887410.0,0.0,0.0,34282.140625,-12399.140625,87740.6,-65857.6,61183.336,-63300.336,17.833334,0.44583333,,15.666667,0.37301588,,-99,-99,0.32246345,6.126806,0.3994709,0.24900399,0.30043384,0.36891633,22.13498,0.47098213,0.25,0.30245748,1676,1665,10,21883.0,0.0,-2117.0,0.0,1714,-49,54741.582,-32858.582,30622.443,-32739.443,60040.484,-38157.484,29036.814,-31153.814,0.73913044,0.72753066,0.73913044,0.7159309,0.016404565,0.023199558
20623042628,138650,4421,0,801,1.0,14000.0,1,4421,2,5,-1,0.7159309,21078,21078,7078.0,1061,88110,0.0,99984.0,252875170.0,0.0,0.0,20969.37890625,108.62109375,87740.6,-66662.6,61183.336,-54105.336,17.833334,0.44583333,0.44583333,15.666667,0.37301588,0.37301588,-99,-99,0.51958925,9.872195,0.61,0.44765723,0.49265605,0.6135317,30.676584,0.78635013,0.46958637,0.5761278,1676,1430,-224,23319.5,-2241.5,9319.5,-2241.5,1714,-284,54741.582,-33663.582,30622.443,-23544.443,60040.484,-38962.484,29036.814,-21958.814,0.6857143,0.46721506,0.7159309,0.0,0.40490207,0.7159309
20623062917,138650,8694,0,802,1.0,14000.0,1,8694,0,5,-1,0.7157895,20289,20289,6289.0,1064,11011,,97661.0,252845230.0,0.0,0.0,21351.755859375,-1062.755859375,87728.53,-67439.53,61205.63,-54916.63,17.833334,0.44583333,,16.666666,0.3875969,,-99,-99,0.8889589,16.890219,0.9077825,0.85471696,0.87061405,0.9225926,3.6903703,0.9405099,0.9132948,0.9132948,1682,1160,-514,20289.0,0.0,6289.0,0.0,1717,-557,55000.95,-34711.95,30970.238,-24681.238,60114.547,-39825.547,29163.633,-22874.633,0.64,0.6778947,0.7157895,0.64,0.053591277,0.07578951
