,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,1000_time
1393587,12367779182,298845490,7686,0,101,1,0,1600.0,True,7686,7684,0,7,98 84 97 87 122,-1,,0
1393588,12367779182,298845490,7687,0,101,1,0,1600.0,True,7687,7684,3,7,98 84 39 87 122,-1,,0
1393589,12367779182,298845490,7685,0,101,0,0,1600.0,True,7685,7684,1,7,98 84 97 87 122,-1,,0
1393590,12367779182,298845490,7688,0,101,0,1,1600.0,True,7688,7684,0,7,98 84 97 87 122,-1,,0
1393591,12367802587,298845490,7489,0,104,1,0,51600.0,True,7489,7489,3,7,76 16 146 121 122,-1,,0
1393592,12367802587,298845490,7491,0,104,3,0,51600.0,True,7491,7489,1,7,97 16 146 121 122,-1,,0
1393593,12367802587,298845490,7490,0,104,0,0,51600.0,True,7490,7489,2,7,145 16 146 121 122,-1,,0
1393594,12367802587,298845490,7492,0,104,1,0,51600.0,True,7492,7489,3,7,97 16 146 121 122,-1,,0
1393595,12367802587,298845490,7493,0,104,0,1,51600.0,True,7493,7489,0,7,118 16 146 121 122,-1,,0
1393596,12368836563,298845490,7343,0,105,0,0,3400.0,True,7343,7341,2,7,98 97 185 35 122 162,-1,,0
1393597,12368836563,298845490,7341,0,105,1,0,3400.0,True,7341,7341,0,7,98 76 185 35 122 162,-1,,0
1393598,12368836563,298845490,7345,0,105,1,0,3400.0,True,7345,7341,2,7,98 97 185 35 122 162,-1,,0
1393599,12368836563,298845490,7342,0,105,0,0,3400.0,True,7342,7341,1,7,98 39 185 35 122 162,-1,,0
1393600,12368836563,298845490,7344,0,105,1,0,3400.0,True,7344,7341,0,7,98 118 185 35 122 162,-1,,0
1393601,12368859031,298845490,10256,0,106,0,0,2000.0,True,10256,10256,2,6,128,-1,,0
1393602,12368859031,298845490,10258,0,106,3,1,2000.0,True,10258,10256,3,6,27,-1,,0
1393603,12368859031,298845490,10259,0,106,1,0,2000.0,True,10259,10256,2,6,60,-1,,0
1393604,12368859031,298845490,10257,0,106,0,1,2000.0,True,10257,10256,0,6,73,-1,,0
1393605,12368868719,298845490,6702,0,107,1,0,2500.0,True,6702,6701,3,6,27,-1,,0
1393606,12368868719,298845490,6701,0,107,0,0,2500.0,True,6701,6701,1,6,173,-1,,0
1393607,12368868719,298845490,6704,0,107,1,0,2500.0,True,6704,6701,0,6,179,-1,,0
1393608,12368868719,298845490,6703,0,107,3,1,2500.0,True,6703,6701,3,6,53,-1,,0
1393609,12368879553,298845490,10993,0,108,3,1,1250.0,True,10993,10991,3,6,27,-1,,0
1393610,12368879553,298845490,10992,0,108,0,0,1250.0,True,10992,10991,2,6,179,-1,,0
1393611,12368879553,298845490,10994,0,108,1,0,1250.0,True,10994,10991,0,6,45,-1,,0
1393612,12368879553,298845490,10991,0,108,1,0,1250.0,True,10991,10991,2,6,53,-1,,0
1393613,12368892142,298845490,6573,0,109,1,1,1250.0,True,6573,6573,1,6,147 162,-1,,0
1393614,12368892142,298845490,6574,0,109,0,0,1250.0,True,6574,6573,1,6,179 162,-1,,0
1393615,12368892142,298845490,6575,0,109,0,1,1250.0,True,6575,6573,0,6,109 162,-1,,0
1393616,12368892142,298845490,6576,0,109,0,0,1250.0,True,6576,6573,2,6,27 162,-1,,0
1393617,12368909470,298845490,2557,0,110,0,0,1750.0,True,2557,2557,3,4,106 103 102,-1,,0
1393618,12368909470,298845490,2559,0,110,1,0,1750.0,True,2559,2557,2,4,161 103 102,-1,,0
1393619,12368909470,298845490,2558,0,110,1,0,1750.0,True,2558,2557,3,4,82 103 102,-1,,0
1393620,12368920542,298845490,2947,0,111,1,1,1333.0,True,2947,2946,1,4,74 67 92,-1,,0
1393621,12368920542,298845490,2946,0,111,0,0,1333.0,True,2946,2946,3,4,136 67 92,-1,,0
1393622,12368920542,298845490,2948,0,111,1,0,1333.0,True,2948,2946,0,4,136 67 92,-1,,0
1393623,12368933278,298845490,3070,0,112,1,0,1333.0,True,3070,3069,3,4,113 150 162 38,-1,,0
1393624,12368933278,298845490,3071,0,112,3,1,1333.0,True,3071,3069,3,4,82 150 162 38,-1,,0
1393625,12368933278,298845490,3069,0,112,1,0,1333.0,True,3069,3069,0,4,106 150 162 38,-1,,0
1393626,12368945215,298845490,2628,0,113,3,0,1666.0,True,2628,2626,1,4,157 144 92,-1,,0
1393627,12368945215,298845490,2627,0,113,1,0,1666.0,True,2627,2626,0,4,82 144 92,-1,,0
1393628,12368945215,298845490,2626,0,113,3,0,1666.0,True,2626,2626,1,4,74 144 92,-1,,0
1393629,12368955915,298845490,10729,0,114,1,0,1333.0,True,10729,10728,3,4,136 81 3,-1,,0
1393630,12368955915,298845490,10728,0,114,0,0,1333.0,True,10728,10728,3,4,74 81 3,-1,,0
1393631,12368955915,298845490,10730,0,114,1,0,1333.0,True,10730,10728,0,4,136 81 3,-1,,0
1393632,12454383782,298845490,4652,1,115,-1,-1,,False,65535,-1,-1,7,,37,concept,0
1393633,12454396790,298845490,22042,1,116,-1,-1,,False,65535,-1,-1,7,,37,solving question,0
1393634,12454551123,298845490,3231,0,117,1,0,1333.0,True,3231,3231,0,4,74 126 92,-1,,0
1393635,12454551123,298845490,3232,0,117,0,0,1333.0,True,3232,3231,3,4,136 126 92,-1,,0
1393636,12454551123,298845490,3233,0,117,2,0,1333.0,True,3233,3231,0,4,113 126 92,-1,,0
1393637,12454569174,298845490,2697,0,118,0,0,14333.0,True,2697,2695,2,4,136 67 81,-1,,0
1393638,12454569174,298845490,2695,0,118,3,0,14333.0,True,2695,2695,2,4,74 67 81,-1,,0
1393639,12454569174,298845490,2696,0,118,1,0,14333.0,True,2696,2695,0,4,136 67 81,-1,,0
1393640,12454653526,298845490,2805,0,119,1,0,3000.0,True,2805,2803,3,4,82 67 38,-1,,0
1393641,12454653526,298845490,2804,0,119,2,1,3000.0,True,2804,2803,2,4,136 67 38,-1,,0
1393642,12454653526,298845490,2803,0,119,1,0,3000.0,True,2803,2803,0,4,106 67 38,-1,,0
1393643,12454723578,298845490,3021,0,120,2,0,25333.0,True,3021,3021,0,4,106 67 29,-1,,0
1393644,12454723578,298845490,3022,0,120,3,0,25333.0,True,3022,3021,0,4,113 67 29,-1,,0
1393645,12454723578,298845490,3023,0,120,0,0,25333.0,True,3023,3021,2,4,157 67 29,-1,,0
1393646,12454779552,298845490,3342,0,121,2,0,20333.0,True,3342,3342,3,4,74 67 38,-1,,0
1393647,12454779552,298845490,3343,0,121,0,0,20333.0,True,3343,3342,3,4,161 67 38,-1,,0
1393648,12454779552,298845490,3344,0,121,2,0,20333.0,True,3344,3342,3,4,136 67 38,-1,,0
1393649,12454820756,298845490,10768,0,122,1,0,15666.0,True,10768,10767,0,6,179,-1,,0
1393650,12454820756,298845490,10767,0,122,3,0,15666.0,True,10767,10767,2,6,109,-1,,0
1393651,12454820756,298845490,10769,0,122,0,0,15666.0,True,10769,10767,2,6,27,-1,,0
1393652,12454820756,298845490,10770,0,122,0,0,15666.0,True,10770,10767,3,6,1,-1,,0
1393653,12454860781,298845490,10074,0,123,1,0,5750.0,True,10074,10074,3,6,44,-1,,0
1393654,12454860781,298845490,10076,0,123,1,0,5750.0,True,10076,10074,2,6,53,-1,,0
1393655,12454860781,298845490,10075,0,123,1,0,5750.0,True,10075,10074,3,6,44,-1,,0
1393656,12454860781,298845490,10077,0,123,0,0,5750.0,True,10077,10074,1,6,27,-1,,0
1393657,12454871924,298845490,6505,0,124,1,0,8250.0,True,6505,6505,2,6,27,-1,,0
1393658,12454871924,298845490,6507,0,124,1,0,8250.0,True,6507,6505,2,6,147,-1,,0
1393659,12454871924,298845490,6508,0,124,0,0,8250.0,True,6508,6505,1,6,109,-1,,0
1393660,12454871924,298845490,6506,0,124,0,0,8250.0,True,6506,6505,1,6,73,-1,,0
1393661,12454883575,298845490,10816,0,125,0,1,1250.0,True,10816,10815,0,6,147,-1,,0
1393662,12454883575,298845490,10818,0,125,2,1,1250.0,True,10818,10815,2,6,27,-1,,0
1393663,12454883575,298845490,10815,0,125,1,0,1250.0,True,10815,10815,3,6,73,-1,,0
1393664,12454883575,298845490,10817,0,125,1,1,1250.0,True,10817,10815,1,6,177,-1,,0
1393665,12454901743,298845490,6999,0,126,3,0,1500.0,True,6999,6996,0,7,98 97 160 135,-1,,0
1393666,12454901743,298845490,6997,0,126,1,0,1500.0,True,6997,6996,2,7,98 39 160 135,-1,,0
1393667,12454901743,298845490,6996,0,126,1,0,1500.0,True,6996,6996,3,7,98 118 160 135,-1,,0
1393668,12454901743,298845490,7000,0,126,2,1,1500.0,True,7000,6996,2,7,98 97 160 135,-1,,0
1393669,12454901743,298845490,6998,0,126,0,0,1500.0,True,6998,6996,3,7,98 97 160 135,-1,,0
1393670,12454913560,298845490,7783,0,127,2,0,1400.0,True,7783,7780,1,7,84 97 16 22 122,-1,,0
1393671,12454913560,298845490,7780,0,127,1,0,1400.0,True,7780,7780,0,7,84 76 16 22 122,-1,,0
1393672,12454913560,298845490,7781,0,127,0,0,1400.0,True,7781,7780,3,7,84 97 16 22 122,-1,,0
1393673,12454913560,298845490,7784,0,127,1,0,1400.0,True,7784,7780,2,7,84 39 16 22 122,-1,,0
1393674,12454913560,298845490,7782,0,127,1,0,1400.0,True,7782,7780,3,7,84 97 16 22 122,-1,,0
1393675,12454922093,298845490,7031,0,128,1,0,1200.0,True,7031,7031,3,7,37 153 21 162,-1,,0
1393676,12454922093,298845490,7032,0,128,3,0,1200.0,True,7032,7031,2,7,97 37 21 162,-1,,0
1393677,12542794993,298845490,28527,1,129,-1,-1,,False,65535,-1,-1,7,,50,concept,0
1393678,12542820704,298845490,6101,1,130,-1,-1,,False,65535,-1,-1,7,,50,solving question,0
1393679,12542921087,298845490,7631,0,132,1,0,1500.0,True,7631,7631,3,7,97 139 21,-1,,0
1393680,12542921087,298845490,7632,0,132,3,0,1500.0,True,7632,7631,2,7,118 139 21,-1,,0
1393681,12542938072,298845490,7500,0,133,3,0,1500.0,True,7500,7499,2,7,98 145 35 146 122,-1,,0
1393682,12542938072,298845490,7501,0,133,1,0,1500.0,True,7501,7499,3,7,98 97 35 146 122,-1,,0
1393683,12542938072,298845490,7503,0,133,1,0,1500.0,True,7503,7499,2,7,98 118 35 146 122,-1,,0
1393684,12542938072,298845490,7502,0,133,0,0,1500.0,True,7502,7499,1,7,98 97 35 146 122,-1,,0
1393685,12542938072,298845490,7499,0,133,1,0,1500.0,True,7499,7499,0,7,98 39 35 146 122,-1,,0
1393686,12542949755,298845490,11871,0,134,2,0,2200.0,True,11871,11868,0,7,117 0 135 165,-1,,0
1393687,12542949755,298845490,11870,0,134,1,0,2200.0,True,11870,11868,3,7,117 0 135 165,-1,,0
1393688,12542949755,298845490,11868,0,134,1,0,2200.0,True,11868,11868,0,7,118 117 0 135,-1,,0
1393689,12542949755,298845490,11869,0,134,3,0,2200.0,True,11869,11868,2,7,145 117 0 135,-1,,0
1393690,12542949755,298845490,11872,0,134,0,0,2200.0,True,11872,11868,3,7,145 117 0 135,-1,,0
1393691,12543007539,298845490,10069,0,135,2,1,1200.0,True,10069,10066,2,6,27,-1,,0
1393692,12543007539,298845490,10068,0,135,1,0,1200.0,True,10068,10066,0,6,73,-1,,0
1393693,12543007539,298845490,10067,0,135,2,0,1200.0,True,10067,10066,0,6,159,-1,,0
1393694,12543007539,298845490,10066,0,135,1,1,1200.0,True,10066,10066,1,6,53,-1,,0
1393695,12543041732,298845490,6622,0,136,0,0,11250.0,True,6622,6621,2,6,96 162,-1,,0
1393696,12543041732,298845490,6624,0,136,1,1,11250.0,True,6624,6621,1,6,27 162,-1,,0
1393697,12543041732,298845490,6621,0,136,2,1,11250.0,True,6621,6621,2,6,172 162,-1,,0
1393698,12543041732,298845490,6623,0,136,3,1,11250.0,True,6623,6621,3,6,73 162,-1,,0
1393699,12543086311,298845490,6858,0,137,2,0,7250.0,True,6858,6857,3,6,64 162,-1,,0
1393700,12543086311,298845490,6857,0,137,3,1,7250.0,True,6857,6857,3,6,96 162,-1,,0
1393701,12543086311,298845490,6859,0,137,0,0,7250.0,True,6859,6857,3,6,27 162,-1,,0
1393702,12543086311,298845490,6860,0,137,1,1,7250.0,True,6860,6857,1,6,65 162,-1,,0
1393703,12543137737,298845490,10104,0,138,1,0,9750.0,True,10104,10102,3,6,27,-1,,0
1393704,12543137737,298845490,10102,0,138,2,1,9750.0,True,10102,10102,2,6,45,-1,,0
1393705,12543137737,298845490,10105,0,138,1,0,9750.0,True,10105,10102,0,6,80,-1,,0
1393706,12543137737,298845490,10103,0,138,2,1,9750.0,True,10103,10102,2,6,73,-1,,0
1393707,12543156410,298845490,2980,0,131,1,0,11500.0,True,2980,2979,0,4,136 171 81,-1,,0
1393708,12543156410,298845490,2981,0,131,0,1,11500.0,True,2981,2979,0,4,136 171 81,-1,,0
1393709,12543156410,298845490,2979,0,131,0,0,11500.0,True,2979,2979,1,4,106 171 81,-1,,0
1393710,12543172737,298845490,2956,0,139,0,1,1333.0,True,2956,2955,0,4,136 12 92,-1,,0
1393711,12543172737,298845490,2957,0,139,1,0,1333.0,True,2957,2955,2,4,82 12 92,-1,,0
1393712,12543172737,298845490,2955,0,139,1,0,1333.0,True,2955,2955,0,4,74 12 92,-1,,0
1393713,12543183022,298845490,2665,0,140,0,1,3000.0,True,2665,2665,0,4,106 158 102,-1,,0
1393714,12543183022,298845490,2666,0,140,1,0,3000.0,True,2666,2665,3,4,136 158 102,-1,,0
1393715,12543183022,298845490,2667,0,140,3,0,3000.0,True,2667,2665,1,4,82 158 102,-1,,0
1393716,12543194870,298845490,11814,0,141,1,0,1000.0,True,11814,11812,2,4,157 81 59,-1,,1
1393717,12543194870,298845490,11813,0,141,3,0,1000.0,True,11813,11812,1,4,113 81 59,-1,,2
1393718,12543194870,298845490,11812,0,141,1,0,1000.0,True,11812,11812,3,4,136 81 59,-1,,3
1393719,12543205323,298845490,10720,0,142,1,1,1333.0,True,10720,10719,1,4,74 81 3,-1,,3
1393720,12543205323,298845490,10721,0,142,1,0,1333.0,True,10721,10719,3,4,82 81 3,-1,,3
1393721,12543205323,298845490,10719,0,142,3,0,1333.0,True,10719,10719,0,4,106 81 3,-1,,3
1393722,12628241527,298845490,16588,1,143,-1,-1,,False,65535,-1,-1,7,,16,concept,3
1393723,12628291531,298845490,23716,1,144,-1,-1,,False,65535,-1,-1,7,,153,concept,3
1393724,12628375532,298845490,3076,0,145,2,1,1000.0,True,3076,3075,2,4,113 183 92,-1,,4
1393725,12628375532,298845490,3075,0,145,3,0,1000.0,True,3075,3075,0,4,74 183 92,-1,,5
1393726,12628375532,298845490,3077,0,145,0,0,1000.0,True,3077,3075,3,4,157 183 92,-1,,6
1393727,12628439894,298845490,3215,0,146,1,0,22000.0,True,3215,3213,2,4,113 67 81,-1,,6
1393728,12628439894,298845490,3214,0,146,0,0,22000.0,True,3214,3213,3,4,82 67 81,-1,,6
1393729,12628439894,298845490,3213,0,146,0,0,22000.0,True,3213,3213,1,4,74 67 81,-1,,6
1393730,12628501681,298845490,10134,0,147,2,1,15666.0,True,10134,10133,2,4,82 12 29,-1,,6
1393731,12628501681,298845490,10133,0,147,1,0,15666.0,True,10133,10133,2,4,106 12 29,-1,,6
1393732,12628501681,298845490,10135,0,147,1,1,15666.0,True,10135,10133,1,4,136 12 29,-1,,6
1393733,12628562902,298845490,2791,0,148,2,0,16666.0,True,2791,2791,0,4,74 144 38,-1,,6
1393734,12628562902,298845490,2792,0,148,1,0,16666.0,True,2792,2791,2,4,136 144 38,-1,,6
1393735,12628562902,298845490,2793,0,148,3,1,16666.0,True,2793,2791,3,4,82 144 38,-1,,6
1393736,12628609717,298845490,2996,0,149,3,0,17333.0,True,2996,2994,2,4,157 150 102,-1,,6
1393737,12628609717,298845490,2994,0,149,3,0,17333.0,True,2994,2994,0,4,106 150 102,-1,,6
1393738,12628609717,298845490,2995,0,149,1,1,17333.0,True,2995,2994,1,4,136 150 102,-1,,6
1393739,12628644853,298845490,10189,0,150,0,0,12666.0,True,10189,10188,3,6,53,-1,,6
1393740,12628644853,298845490,10191,0,150,1,0,12666.0,True,10191,10188,0,6,49,-1,,6
1393741,12628644853,298845490,10188,0,150,0,0,12666.0,True,10188,10188,1,6,96,-1,,6
1393742,12628644853,298845490,10190,0,150,2,1,12666.0,True,10190,10188,2,6,27,-1,,6
1393743,12628682224,298845490,11018,0,151,1,1,4750.0,True,11018,11015,1,6,8,-1,,6
1393744,12628682224,298845490,11015,0,151,3,0,4750.0,True,11015,11015,2,6,128,-1,,6
1393745,12628682224,298845490,11017,0,151,2,1,4750.0,True,11017,11015,2,6,134,-1,,6
1393746,12628682224,298845490,11016,0,151,0,0,4750.0,True,11016,11015,3,6,27,-1,,6
1393747,12628737382,298845490,10806,0,152,3,0,8000.0,True,10806,10803,1,6,53,-1,,6
1393748,12628737382,298845490,10803,0,152,1,0,8000.0,True,10803,10803,0,6,27,-1,,6
1393749,12628737382,298845490,10805,0,152,3,1,8000.0,True,10805,10803,3,6,1,-1,,6
1393750,12628737382,298845490,10804,0,152,2,1,8000.0,True,10804,10803,2,6,180,-1,,6
1393751,12628777355,298845490,6711,0,153,3,1,12250.0,True,6711,6709,3,6,27,-1,,6
1393752,12628777355,298845490,6710,0,153,1,1,12250.0,True,6710,6709,1,6,1,-1,,6
1393753,12628777355,298845490,6709,0,153,2,0,12250.0,True,6709,6709,0,6,55,-1,,6
1393754,12628777355,298845490,6712,0,153,1,0,12250.0,True,6712,6709,2,6,179,-1,,6
1393755,12628881324,298845490,7787,0,154,2,0,8500.0,True,7787,7785,0,7,84 76 16 22 122,-1,,6
1393756,12628881324,298845490,7786,0,154,0,0,8500.0,True,7786,7785,1,7,84 39 16 22 122,-1,,6
1393757,12628881324,298845490,7785,0,154,1,0,8500.0,True,7785,7785,2,7,84 118 16 22 122,-1,,6
1393758,12628881324,298845490,7789,0,154,2,0,8500.0,True,7789,7785,3,7,84 97 16 22 122,-1,,6
1393759,12628881324,298845490,7788,0,154,0,0,8500.0,True,7788,7785,1,7,84 97 16 22 122,-1,,6
1393760,12628906267,298845490,7173,0,155,3,0,17800.0,True,7173,7173,2,7,98 145 160 35 122 162,-1,,6
1393761,12628906267,298845490,7177,0,155,0,0,17800.0,True,7177,7173,1,7,98 18 160 35 122 162,-1,,6
1393762,12628906267,298845490,7174,0,155,0,0,17800.0,True,7174,7173,1,7,98 97 160 35 122 162,-1,,6
1393763,12628906267,298845490,7175,0,155,1,0,17800.0,True,7175,7173,0,7,98 97 160 35 122 162,-1,,6
1393764,12628906267,298845490,7176,0,155,0,0,17800.0,True,7176,7173,1,7,98 97 160 35 122 162,-1,,6
1393765,12628927795,298845490,8139,0,156,0,0,3600.0,True,8139,8139,2,7,84 97 50 135 162,-1,,6
1393766,12628927795,298845490,8141,0,156,1,0,3600.0,True,8141,8139,2,7,84 50 118 135 162,-1,,6
1393767,12628927795,298845490,8140,0,156,3,0,3600.0,True,8140,8139,2,7,84 50 118 135 162,-1,,6
1393768,12628927795,298845490,8143,0,156,3,0,3600.0,True,8143,8139,0,7,84 97 50 135 162,-1,,6
1393769,12628927795,298845490,8142,0,156,3,0,3600.0,True,8142,8139,2,7,84 97 50 135 162,-1,,6
1393770,12714371137,298845490,7385,1,157,-1,-1,,False,65535,-1,-1,7,,42,concept,6
1393771,12714378964,298845490,32095,1,158,-1,-1,,False,65535,-1,-1,7,,42,solving question,6
1393772,12714652753,298845490,7450,0,159,1,0,3200.0,True,7450,7448,2,7,118 0 21,-1,,6
1393773,12714652753,298845490,7449,0,159,3,0,3200.0,True,7449,7448,2,7,118 0 21,-1,,6
1393774,12714652753,298845490,7448,0,159,1,1,3200.0,True,7448,7448,1,7,118 0 21,-1,,6
1393775,12714652753,298845490,7451,0,159,3,0,3200.0,True,7451,7448,2,7,19 0 21,-1,,6
1393776,12714667446,298845490,8015,0,160,0,0,1250.0,True,8015,8014,1,7,98 97 46 135,-1,,6
1393777,12714667446,298845490,8017,0,160,0,0,1250.0,True,8017,8014,3,7,98 97 46 135,-1,,6
1393778,12714667446,298845490,8018,0,160,1,0,1250.0,True,8018,8014,0,7,98 39 46 135,-1,,6
1393779,12714667446,298845490,8016,0,160,1,0,1250.0,True,8016,8014,3,7,98 118 46 135,-1,,6
1393780,12714667446,298845490,8014,0,160,1,0,1250.0,True,8014,8014,0,7,98 18 46 135,-1,,6
1393781,12714679068,298845490,8145,0,161,0,1,1800.0,True,8145,8144,0,7,84 97 42 135,-1,,6
1393782,12714679068,298845490,8144,0,161,1,0,1800.0,True,8144,8144,3,7,84 118 42 135,-1,,6
1393783,12714679068,298845490,8147,0,161,1,1,1800.0,True,8147,8144,1,7,84 118 42 135,-1,,6
1393784,12714679068,298845490,8148,0,161,1,0,1800.0,True,8148,8144,3,7,84 42 18 135,-1,,6
1393785,12714679068,298845490,8146,0,161,0,1,1800.0,True,8146,8144,0,7,84 39 42 135,-1,,6
1393786,12714693306,298845490,3311,0,162,1,0,1400.0,True,3311,3309,3,4,157 183 162 29,-1,,6
1393787,12714693306,298845490,3310,0,162,0,0,1400.0,True,3310,3309,1,4,136 183 162 29,-1,,6
1393788,12714693306,298845490,3309,0,162,1,0,1400.0,True,3309,3309,0,4,106 183 162 29,-1,,6
1393789,12714706773,298845490,2783,0,163,1,0,1000.0,True,2783,2782,2,4,136 169 81,-1,,7
1393790,12714706773,298845490,2784,0,163,0,1,1000.0,True,2784,2782,0,4,136 169 81,-1,,8
1393791,12714706773,298845490,2782,0,163,2,0,1000.0,True,2782,2782,3,4,82 169 81,-1,,9
1393792,12714720445,298845490,2857,0,164,0,0,2666.0,True,2857,2857,1,4,106 67 92,-1,,9
1393793,12714720445,298845490,2858,0,164,1,0,2666.0,True,2858,2857,3,4,136 67 92,-1,,9
1393794,12714720445,298845490,2859,0,164,0,1,2666.0,True,2859,2857,0,4,157 67 92,-1,,9
1393795,12714729999,298845490,2644,0,165,3,0,2666.0,True,2644,2644,0,4,74 158 38,-1,,9
1393796,12714729999,298845490,2645,0,165,1,0,2666.0,True,2645,2644,0,4,136 158 38,-1,,9
1393797,12714729999,298845490,2646,0,165,0,0,2666.0,True,2646,2644,1,4,82 158 38,-1,,9
1393798,12714744078,298845490,3118,0,166,1,0,1333.0,True,3118,3117,2,4,136 144 81,-1,,9
1393799,12714744078,298845490,3119,0,166,0,1,1333.0,True,3119,3117,0,4,136 144 81,-1,,9
1393800,12714744078,298845490,3117,0,166,0,1,1333.0,True,3117,3117,0,4,74 144 81,-1,,9
1393801,12714769232,298845490,10041,0,167,0,1,3000.0,True,10041,10038,0,6,27,-1,,9
1393802,12714769232,298845490,10040,0,167,0,0,3000.0,True,10040,10038,1,6,53,-1,,9
1393803,12714769232,298845490,10038,0,167,1,0,3000.0,True,10038,10038,2,6,89,-1,,9
1393804,12714769232,298845490,10039,0,167,0,1,3000.0,True,10039,10038,0,6,28,-1,,9
1393805,12714786931,298845490,10063,0,168,3,0,1750.0,True,10063,10062,1,6,27,-1,,9
1393806,12714786931,298845490,10065,0,168,1,0,1750.0,True,10065,10062,3,6,53,-1,,9
1393807,12714786931,298845490,10062,0,168,0,1,1750.0,True,10062,10062,0,6,8,-1,,9
1393808,12714786931,298845490,10064,0,168,1,0,1750.0,True,10064,10062,2,6,156,-1,,9
1393809,12714803064,298845490,10051,0,169,3,0,3000.0,True,10051,10050,1,6,27,-1,,9
1393810,12714803064,298845490,10053,0,169,1,0,3000.0,True,10053,10050,3,6,53,-1,,9
1393811,12714803064,298845490,10052,0,169,0,1,3000.0,True,10052,10050,0,6,159,-1,,9
1393812,12714803064,298845490,10050,0,169,1,1,3000.0,True,10050,10050,1,6,73,-1,,9
1393813,12714814116,298845490,6757,0,170,1,1,2750.0,True,6757,6757,1,6,8 162,-1,,9
1393814,12714814116,298845490,6759,0,170,1,0,2750.0,True,6759,6757,0,6,27 162,-1,,9
1393815,12714814116,298845490,6760,0,170,3,0,2750.0,True,6760,6757,1,6,54 162,-1,,9
1393816,12714814116,298845490,6758,0,170,0,0,2750.0,True,6758,6757,2,6,127 162,-1,,9
1393817,12801369372,298845490,16329,1,171,-1,-1,,False,65535,-1,-1,7,,16,solving question,9
1393818,12801386099,298845490,17614,1,172,-1,-1,,False,65535,-1,-1,7,,42,solving question,9
1393819,12801439392,298845490,2953,0,173,0,1,1500.0,True,2953,2952,0,4,74 67 81,-1,,9
1393820,12801439392,298845490,2954,0,173,2,0,1500.0,True,2954,2952,3,4,136 67 81,-1,,9
1393821,12801439392,298845490,2952,0,173,2,1,1500.0,True,2952,2952,2,4,74 67 81,-1,,9
1393822,12801484969,298845490,3087,0,174,0,1,13666.0,True,3087,3087,0,4,106 144 29,-1,,9
1393823,12801484969,298845490,3089,0,174,0,1,13666.0,True,3089,3087,0,4,136 144 29,-1,,9
1393824,12801484969,298845490,3088,0,174,2,0,13666.0,True,3088,3087,3,4,82 144 29,-1,,9
1393825,12801546140,298845490,3063,0,175,3,0,12666.0,True,3063,3063,1,4,106 67 92,-1,,9
1393826,12801546140,298845490,3064,0,175,0,1,12666.0,True,3064,3063,0,4,113 67 92,-1,,9
1393827,12801546140,298845490,3065,0,175,1,0,12666.0,True,3065,3063,2,4,136 67 92,-1,,9
1393828,12801609443,298845490,11596,0,176,1,0,17666.0,True,11596,11594,0,4,161 67 81,-1,,9
1393829,12801609443,298845490,11595,0,176,1,1,17666.0,True,11595,11594,1,4,136 67 81,-1,,9
1393830,12801609443,298845490,11594,0,176,0,0,17666.0,True,11594,11594,1,4,106 67 81,-1,,9
1393831,12801665330,298845490,2816,0,177,2,1,18000.0,True,2816,2815,2,4,136 103 162 92,-1,,9
1393832,12801665330,298845490,2817,0,177,0,0,18000.0,True,2817,2815,2,4,157 103 162 92,-1,,9
1393833,12801665330,298845490,2815,0,177,3,0,18000.0,True,2815,2815,1,4,74 103 162 92,-1,,9
1393834,12801717083,298845490,10978,0,178,2,1,16333.0,True,10978,10975,2,6,53,-1,,9
1393835,12801717083,298845490,10976,0,178,3,0,16333.0,True,10976,10975,2,6,128,-1,,9
1393836,12801717083,298845490,10975,0,178,3,0,16333.0,True,10975,10975,1,6,27,-1,,9
1393837,12801717083,298845490,10977,0,178,0,1,16333.0,True,10977,10975,0,6,179,-1,,9
1393838,12801785006,298845490,10792,0,179,1,1,8000.0,True,10792,10791,1,6,73,-1,,9
1393839,12801785006,298845490,10793,0,179,0,0,8000.0,True,10793,10791,2,6,33,-1,,9
1393840,12801785006,298845490,10794,0,179,2,0,8000.0,True,10794,10791,3,6,27,-1,,9
1393841,12801785006,298845490,10791,0,179,3,1,8000.0,True,10791,10791,3,6,4,-1,,9
1393842,12801823222,298845490,11064,0,180,2,1,15750.0,True,11064,11063,2,6,53,-1,,9
1393843,12801823222,298845490,11066,0,180,1,1,15750.0,True,11066,11063,1,6,109,-1,,9
1393844,12801823222,298845490,11063,0,180,0,1,15750.0,True,11063,11063,0,6,127,-1,,9
1393845,12801823222,298845490,11065,0,180,0,0,15750.0,True,11065,11063,2,6,27,-1,,9
1393846,12801910907,298845490,6521,0,181,0,0,8250.0,True,6521,6521,1,6,53,-1,,9
1393847,12801910907,298845490,6522,0,181,0,0,8250.0,True,6522,6521,3,6,27,-1,,9
1393848,12801910907,298845490,6523,0,181,1,1,8250.0,True,6523,6521,1,6,115,-1,,9
1393849,12801910907,298845490,6524,0,181,0,1,8250.0,True,6524,6521,0,6,1,-1,,9
1393850,12802000445,298845490,7562,0,182,0,0,20500.0,True,7562,7561,2,7,118 42 21,-1,,9
1393851,12802000445,298845490,7561,0,182,1,1,20500.0,True,7561,7561,1,7,76 42 21,-1,,9
