,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
536489,2988587,61901670,636124920,11626,0,133,1,1.0,20000.0,True,11626,11623,1,6,27,-1,,1661,1625,36,1505,106,16,16,0,15,0.4054288234846081,1.0
536490,2988588,61901670,636124920,11625,0,133,3,1.0,20000.0,True,11625,11623,3,6,109,-1,,1360,1634,-274,1515,-197,16,13,-3,15,0.8548986948623599,1.0
536491,2988589,62009190,636124920,10983,0,134,0,1.0,17000.0,True,10983,10983,0,6,64,-1,,1408,1636,-228,1518,-162,16,14,-3,15,0.8463731293674918,1.0
536492,2988590,62009190,636124920,10986,0,134,1,1.0,17000.0,True,10986,10983,1,6,1,-1,,1480,1639,-159,1523,-97,16,14,-2,15,0.8688220545497032,1.0
536493,2988591,62009190,636124920,10984,0,134,1,0.0,17000.0,True,10984,10983,2,6,27,-1,,1449,1644,-195,1528,-134,16,14,-2,15,0.8302462876230748,0.0
536494,2988592,62009190,636124920,10985,0,134,1,1.0,17000.0,True,10985,10983,1,6,1,-1,,1549,1632,-83,1518,-24,16,15,-1,15,0.6947357674790173,1.0
536495,2988593,62135889,636124920,10305,0,135,3,1.0,20500.0,True,10305,10304,3,6,53,-1,,1292,1638,-346,1525,-287,16,12,-4,15,0.8256361335017378,1.0
536496,2988594,62135889,636124920,10306,0,135,2,1.0,20500.0,True,10306,10304,2,6,45,-1,,1589,1640,-51,1527,1,16,15,-1,15,0.3684900615023791,1.0
536497,2988595,62135889,636124920,10307,0,135,0,1.0,20500.0,True,10307,10304,0,6,173,-1,,1294,1646,-352,1535,-296,16,12,-4,15,0.948812067481084,1.0
536498,2988596,62135889,636124920,10304,0,135,2,1.0,20500.0,True,10304,10304,2,6,27,-1,,1383,1648,-265,1537,-209,16,13,-3,15,0.9056276759838172,1.0
536499,2988597,62259854,636124920,6759,0,136,0,1.0,23750.0,True,6759,6757,0,6,27 162,-1,,1300,1651,-351,1541,-286,16,13,-4,15,0.9305873004987733,1.0
536500,2988598,62259854,636124920,6757,0,136,1,1.0,23750.0,True,6757,6757,1,6,8 162,-1,,1287,1652,-365,1543,-299,16,12,-4,15,0.9222249742128314,1.0
536501,2988599,62259854,636124920,6758,0,136,2,1.0,23750.0,True,6758,6757,2,6,127 162,-1,,1241,1654,-413,1545,-345,16,12,-5,15,0.942657971279618,1.0
536502,2988600,62259854,636124920,6760,0,136,1,1.0,23750.0,True,6760,6757,1,6,54 162,-1,,1504,1655,-151,1547,-96,16,15,-2,15,0.8272473169311462,1.0
536503,2988602,157138084,636124920,11386,0,138,3,0.0,24250.0,True,11386,11386,2,5,177,-1,,1441,1660,-219,1632,-210,16,14,-3,16,0.5123387863210352,0.0
536504,2988603,157201503,636124920,5330,0,139,0,1.0,8000.0,True,5330,5330,0,5,166,-1,,1589,1648,-59,1621,-58,16,15,-1,16,0.3597377911392542,1.0
536505,2988604,233928062,636124920,7640,0,140,0,1.0,36000.0,False,7640,7638,0,7,97 42 21 162,-1,,1468,1654,-186,1500,-94,16,14,-2,15,0.578514655462931,1.0
536506,2988605,233928062,636124920,7639,0,140,0,0.0,36000.0,False,7639,7638,1,7,118 42 21 162,-1,,2015,1658,357,1505,437,16,20,3,15,0.06271672330858306,0.0
536507,2988606,233928062,636124920,7638,0,140,3,1.0,36000.0,False,7638,7638,3,7,76 42 21 162,-1,,1429,1656,-227,1504,-135,16,14,-3,15,0.7879182892873761,1.0
536508,2988607,234257834,636124920,8140,0,141,2,1.0,57666.0,True,8140,8139,2,7,84 50 118 135 162,-1,,1428,1660,-232,1509,-149,16,14,-3,15,0.8149051400748082,1.0
536509,2988608,234257834,636124920,8142,0,141,2,1.0,57666.0,True,8142,8139,2,7,84 97 50 135 162,-1,,1279,1663,-384,1513,-293,16,12,-4,15,0.9274749897333066,1.0
536510,2988609,234257834,636124920,8143,0,141,0,1.0,57666.0,True,8143,8139,0,7,84 97 50 135 162,-1,,1453,1664,-211,1515,-131,16,14,-3,15,0.8009330828307802,1.0
536511,2988610,234257834,636124920,8139,0,141,2,1.0,57666.0,True,8139,8139,2,7,84 97 50 135 162,-1,,1670,1668,2,1520,72,16,16,0,15,0.40317596318262494,1.0
536512,2988611,234257834,636124920,8141,0,141,2,1.0,57666.0,True,8141,8139,2,7,84 50 118 135 162,-1,,1193,1675,-482,1529,-387,16,11,-5,15,0.9778919035625474,1.0
536513,2988612,234639662,636124920,7296,0,142,0,0.0,54400.0,True,7296,7295,2,7,39 184 21,-1,,1428,1676,-248,1531,-161,16,14,-3,15,0.8531733625381087,0.0
536514,2988613,234639662,636124920,7297,0,142,2,1.0,54400.0,True,7297,7295,2,7,145 184 21,-1,,1710,1664,46,1520,124,16,17,0,15,0.4272613445922657,1.0
536515,2988614,234639662,636124920,7298,0,142,3,1.0,54400.0,True,7298,7295,3,7,184 19 21,-1,,1574,1672,-98,1530,-19,16,15,-1,15,0.6306189733114584,1.0
536516,2988615,234639662,636124920,7295,0,142,2,1.0,54400.0,True,7295,7295,2,7,118 184 21,-1,,1585,1678,-93,1537,-15,16,15,-1,15,0.6227130047584991,1.0
536517,2988617,248875137,636124920,7908,0,144,1,1.0,83750.0,True,7908,7908,1,1,131 93 38,-1,,1479,1683,-204,1485,-41,16,14,-3,14,0.8521659439844215,1.0
536518,2988618,248908624,636124920,7915,0,145,1,1.0,20000.0,True,7915,7915,1,1,10 94 38,-1,,1376,1687,-311,1492,-139,16,13,-4,14,0.7141694175536007,1.0
536519,2988619,248958179,636124920,10390,0,146,2,0.0,23000.0,True,10390,10390,0,1,131 13 38,-1,,1663,1689,-26,1497,137,16,16,-1,14,0.3687585827223893,0.0
536520,2988620,249002848,636124920,157,0,147,3,1.0,28000.0,True,157,157,3,1,131 5 38,-1,,1477,1681,-204,1492,-59,16,14,-3,14,0.6093757248319669,1.0
536521,2988621,249039512,636124920,7894,0,148,2,0.0,24000.0,True,7894,7894,0,1,9 10 92,-1,,1584,1685,-101,1498,39,16,15,-2,14,0.5926392057026846,0.0
536522,2988622,249082821,636124920,10457,0,149,3,1.0,22000.0,True,10457,10457,3,1,51 131 102,-1,,1669,1675,-6,1492,150,16,16,-1,14,0.3956617713199482,1.0
536523,2988624,250830093,636124920,365,0,151,1,1.0,20000.0,True,365,365,1,2,155 163 81 29,-1,,1572,1682,-110,1520,1,16,15,-2,15,0.4480326140792315,1.0
536524,2988625,251035863,636124920,1315,0,152,1,0.0,16000.0,True,1315,1315,3,2,2 107 62 29 102,-1,,1704,1688,16,1528,122,16,17,0,15,0.21845868788755055,0.0
536525,2988626,252635710,636124920,1192,0,153,0,1.0,18000.0,True,1192,1192,0,2,143 176 6 38 92,-1,,1412,1680,-268,1523,-133,16,14,-3,15,0.7088928080185671,1.0
536526,2988627,254094082,636124920,738,0,154,3,0.0,16000.0,True,738,738,1,2,143 30 62 38 81,-1,,1673,1683,-10,1527,100,16,16,-1,15,0.25201538601574697,0.0
536527,2988628,254139455,636124920,1087,0,155,3,0.0,14000.0,True,1087,1087,1,2,90 100 38 92,-1,,1524,1675,-151,1522,-30,16,15,-2,15,0.5681198522176641,0.0
536528,2988629,254176824,636124920,904,0,156,1,0.0,19000.0,True,904,904,3,2,143 141 81 92,-1,,1512,1665,-153,1514,-44,16,15,-2,15,0.5390365490204685,0.0
536529,2988630,254213465,636124920,825,0,157,3,1.0,15000.0,True,825,825,3,2,62 90 100 81 29,-1,,1437,1654,-217,1505,-99,16,14,-3,15,0.6139631820072113,1.0
536530,2988631,254254487,636124920,525,0,158,0,1.0,16000.0,True,525,525,0,2,2 107 92 102,-1,,1490,1657,-167,1511,-67,16,14,-2,15,0.5439063489028443,1.0
536531,2988632,254298297,636124920,918,0,159,3,0.0,18000.0,True,918,918,1,2,143 20 38 92,-1,,1413,1662,-249,1517,-130,16,14,-3,15,0.7319704507298648,0.0
536532,2988633,254331662,636124920,910,0,160,1,1.0,18000.0,True,910,910,1,2,143 20 38 81,-1,,1495,1650,-155,1507,-45,16,14,-2,15,0.5996540210126228,1.0
536533,2988634,254358642,636124920,975,0,161,1,1.0,14000.0,True,975,975,1,2,90 100 81 92,-1,,1400,1654,-254,1513,-143,16,14,-3,15,0.8009919625480811,1.0
536534,2988635,254394156,636124920,407,0,162,3,1.0,15000.0,True,407,407,3,2,90 119 92 102,-1,,1413,1657,-244,1518,-121,16,14,-3,15,0.6470807764647593,1.0
