timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tags,tag,type_of
20688861,477605950,10558,0,326,1,0,13000.0,True,10558,0,1,131 40 38,-1,
20783731,477605950,10648,0,327,0,0,2000.0,True,10648,3,1,131 5 38,-1,
24947708,477605950,10524,0,328,1,0,9000.0,True,10524,0,1,10 111 92,-1,
27058330,477605950,10427,0,329,1,0,28000.0,True,10427,0,1,131 104 29,-1,
28140642,477605950,10611,0,330,1,0,28000.0,True,10611,2,1,131 101 38,-1,
28150085,477605950,10537,0,331,1,0,1000.0,True,10537,0,1,10 94 81,-1,
28160539,477605950,10626,0,332,1,0,1000.0,True,10626,2,1,131 130 29,-1,
28175583,477605950,10493,0,333,1,0,1000.0,True,10493,3,1,131 40 29,-1,
28188248,477605950,10650,0,334,1,1,4000.0,True,10650,1,1,131 93 92,-1,
28234811,477605950,10547,0,335,1,0,2000.0,True,10547,0,1,131 149 38,-1,
28251801,477605950,10449,0,336,0,0,29000.0,True,10449,1,1,9 10 92,-1,
28260751,477605950,10564,0,337,1,1,7000.0,True,10564,1,1,131 36 92,-1,
28268972,477605950,10478,0,338,1,1,1000.0,True,10478,1,1,131 101 92,-1,
28277292,477605950,10532,0,339,1,0,1000.0,True,10532,0,1,10 164 38,-1,
28287040,477605950,10391,0,340,1,0,1000.0,True,10391,2,1,10 164 81,-1,
28301583,477605950,10605,0,341,0,1,2000.0,True,10605,0,1,131 68 92,-1,
28332326,477605950,10641,0,342,1,0,4000.0,True,10641,2,1,131 40 92,-1,
28342745,477605950,10442,0,343,0,1,21000.0,True,10442,0,1,10 70 38,-1,
28416296,477605950,10670,0,344,0,0,2000.0,True,10670,2,1,131 93 38,-1,
28488395,477605950,10496,0,345,1,0,1000.0,True,10496,0,1,10 94 92,-1,
28497681,477605950,10593,0,346,1,0,2000.0,True,10593,3,1,131 5 38,-1,
28506953,477605950,10397,0,347,1,0,2000.0,True,10397,0,1,131 5 29,-1,
28515394,477605950,10627,0,348,3,0,2000.0,True,10627,2,1,131 130 38,-1,
28533940,477605950,10485,0,349,0,0,1000.0,True,10485,1,1,10 70 81,-1,
28546124,477605950,10555,0,350,0,1,8000.0,True,10555,0,1,9 10 81,-1,
28555240,477605950,10633,0,351,1,1,1000.0,True,10633,1,1,131 130 92,-1,
28566995,477605950,10643,0,352,1,0,1000.0,True,10643,2,1,131 40 38,-1,
28609282,477605950,10640,0,353,0,0,3000.0,True,10640,3,1,131 99 81,-1,
28626909,477605950,10508,0,354,1,0,27000.0,True,10508,2,1,131 104 92,-1,
28637097,477605950,10573,0,355,1,0,3000.0,True,10573,0,1,131 68 81,-1,
28646870,477605950,10414,0,356,1,0,2000.0,True,10414,2,1,10 178 92,-1,
28655064,477605950,10395,0,357,1,0,2000.0,True,10395,2,1,51 131 81,-1,
28665892,477605950,10441,0,358,1,1,1000.0,True,10441,1,1,131 13 29,-1,
28678922,477605950,10551,0,359,0,0,2000.0,True,10551,2,1,51 131 81,-1,
28691899,477605950,10654,0,360,0,0,2000.0,True,10654,2,1,51 131 92,-1,
28702909,477605950,10417,0,361,1,0,1000.0,True,10417,3,1,131 93 81,-1,
28712422,477605950,10501,0,362,0,0,1000.0,True,10501,3,1,131 5 29,-1,
28721821,477605950,10452,0,363,3,0,1000.0,True,10452,0,1,9 10 81,-1,
28730256,477605950,10491,0,364,0,0,1000.0,True,10491,3,1,131 101 81,-1,
28739775,477605950,10604,0,365,0,0,1000.0,True,10604,3,1,51 131 81,-1,
28749214,477605950,10460,0,366,1,0,1000.0,True,10460,3,1,131 36 29,-1,
28758668,477605950,10445,0,367,0,0,1000.0,True,10445,1,1,131 130 92,-1,
28768722,477605950,10544,0,368,0,0,2000.0,True,10544,1,1,131 93 81,-1,
28781000,477605950,10500,0,369,1,0,1000.0,True,10500,0,1,131 149 92,-1,
28791335,477605950,10622,0,370,0,0,2000.0,True,10622,3,1,51 131 29,-1,
28804466,477605950,10666,0,371,1,0,1000.0,True,10666,2,1,9 10 92,-1,
28815258,477605950,10461,0,372,3,1,3000.0,True,10461,3,1,10 178 38,-1,
28828079,477605950,10431,0,373,1,0,1000.0,True,10431,2,1,131 104 29,-1,
28839414,477605950,10412,0,374,1,0,2000.0,True,10412,0,1,10 178 38,-1,
28849149,477605950,10447,0,375,0,0,3000.0,True,10447,3,1,61 110 38,-1,
28859813,477605950,10494,0,376,0,0,1000.0,True,10494,1,1,10 94 38,-1,
28872329,477605950,10678,0,377,1,0,1000.0,True,10678,0,1,131 187 102,-1,
28882308,477605950,10503,0,378,0,0,4000.0,True,10503,1,1,131 99 81,-1,
28891272,477605950,10582,0,379,0,0,2000.0,True,10582,2,1,9 10 102,-1,
28907484,477605950,10534,0,380,1,0,1000.0,True,10534,2,1,10 94 92,-1,
28931942,477605950,10682,0,381,0,0,2000.0,True,10682,3,1,10 70 38,-1,
28955868,477605950,10488,0,382,3,0,9000.0,True,10488,1,1,10 70 92,-1,
28968483,477605950,10533,0,383,1,0,14000.0,True,10533,3,1,51 131 81,-1,
28980882,477605950,10571,0,384,0,0,2000.0,True,10571,2,1,131 68 29,-1,
28993528,477605950,10514,0,385,3,0,2000.0,True,10514,1,1,61 110 38,-1,
29005184,477605950,10470,0,386,3,0,1000.0,True,10470,0,1,131 99 38,-1,
29016124,477605950,10588,0,387,0,0,1000.0,True,10588,2,1,9 10 29,-1,
29028484,477605950,10389,0,388,0,0,1000.0,True,10389,3,1,131 187 29,-1,
29043892,477605950,10453,0,389,1,0,4000.0,True,10453,3,1,131 36 38,-1,
29055613,477605950,10552,0,390,0,0,5000.0,True,10552,1,1,131 187 92,-1,
29066081,477605950,10672,0,391,3,1,2000.0,True,10672,3,1,131 104 92,-1,
29076220,477605950,10387,0,392,3,1,2000.0,True,10387,3,1,131 99 81,-1,
29085474,477605950,10637,0,393,0,1,2000.0,True,10637,0,1,131 99 92,-1,
29094819,477605950,10487,0,394,0,0,1000.0,True,10487,2,1,131 99 29,-1,
29110340,477605950,10434,0,395,3,0,2000.0,True,10434,2,1,131 130 38,-1,
31429507,477605950,10616,0,396,1,1,1000.0,True,10616,1,1,131 93 81,-1,
31439344,477605950,10448,0,397,0,0,1000.0,True,10448,2,1,131 93 81,-1,
31451223,477605950,10519,0,398,1,1,1000.0,True,10519,1,1,9 10 81,-1,
31459873,477605950,10583,0,399,0,0,3000.0,True,10583,3,1,131 101 38,-1,
31468277,477605950,10463,0,400,0,0,1000.0,True,10463,1,1,9 10 92,-1,
31476644,477605950,10620,0,401,0,0,1000.0,True,10620,1,1,131 36 81,-1,
31485000,477605950,10515,0,402,0,0,1000.0,True,10515,1,1,10 164 81,-1,
31492807,477605950,10647,0,403,0,0,1000.0,True,10647,3,1,10 94 38,-1,
31503728,477605950,10416,0,404,1,0,1000.0,True,10416,3,1,131 149 38,-1,
31512886,477605950,10655,0,405,0,1,3000.0,True,10655,0,1,131 104 29,-1,
31522175,477605950,10577,0,406,0,0,1000.0,True,10577,3,1,131 99 81,-1,
31530876,477605950,10597,0,407,3,1,1000.0,True,10597,3,1,10 178 92,-1,
31539740,477605950,10516,0,408,3,0,1000.0,True,10516,2,1,10 178 92,-1,
31548467,477605950,10536,0,409,1,0,1000.0,True,10536,3,1,131 99 38,-1,
31557165,477605950,10425,0,410,3,1,1000.0,True,10425,3,1,10 164 81,-1,
31565957,477605950,10586,0,411,0,1,1000.0,True,10586,0,1,61 110 38,-1,
31574601,477605950,10556,0,412,0,0,1000.0,True,10556,1,1,9 10 92,-1,
31583445,477605950,10617,0,413,0,0,1000.0,True,10617,2,1,10 70 92,-1,
31592814,477605950,10543,0,414,1,0,2000.0,True,10543,2,1,131 149 38,-1,
31605195,477605950,10454,0,415,1,0,1000.0,True,10454,0,1,131 111 92,-1,
31614065,477605950,10505,0,416,3,0,3000.0,True,10505,2,1,131 5 29,-1,
31622783,477605950,10598,0,417,3,1,1000.0,True,10598,3,1,131 111 29,-1,
31632266,477605950,10661,0,418,1,1,1000.0,True,10661,1,1,131 149 81,-1,
31641765,477605950,10683,0,419,1,1,1000.0,True,10683,1,1,51 131 102,-1,
31654696,477605950,10674,0,420,0,0,1000.0,True,10674,1,1,131 104 38,-1,
31669972,477605950,10649,0,421,0,0,4000.0,True,10649,1,1,131 130 81,-1,
31979866,477605950,10576,0,422,0,0,1000.0,True,10576,2,1,131 68 38,-1,
32282353,477605950,10609,0,423,3,0,4000.0,True,10609,1,1,131 101 92,-1,
32295112,477605950,10671,0,424,3,0,2000.0,True,10671,2,1,10 178 81,-1,
32309635,477605950,10490,0,425,1,0,1000.0,True,10490,2,1,51 131 38,-1,
32324757,477605950,10585,0,426,0,0,5000.0,True,10585,2,1,131 149 102,-1,
32340137,477605950,10528,0,427,0,0,4000.0,True,10528,2,1,131 99 38,-1,
32351627,477605950,10455,0,428,3,0,5000.0,True,10455,2,1,131 111 102,-1,
32438887,477605950,10653,0,429,1,1,2000.0,True,10653,1,1,131 101 81,-1,
32449243,477605950,10580,0,430,1,0,29000.0,True,10580,2,1,131 187 38,-1,
32458524,477605950,10411,0,431,3,0,2000.0,True,10411,1,1,131 101 29,-1,
32490382,477605950,10393,0,432,1,0,1000.0,True,10393,2,1,9 10 29,-1,
32504365,477605950,10504,0,433,3,0,21000.0,True,10504,0,1,131 5 92,-1,
32521072,477605950,10413,0,434,0,0,1000.0,True,10413,3,1,131 187 81,-1,
32541566,477605950,10546,0,435,3,1,6000.0,True,10546,3,1,9 10 29,-1,
32574679,477605950,10502,0,436,0,0,2000.0,True,10502,1,1,9 10 38,-1,
32621369,477605950,10386,0,437,3,1,3000.0,True,10386,3,1,10 70 38,-1,
32651776,477605950,10652,0,438,3,0,8000.0,True,10652,2,1,10 178 38,-1,
32665785,477605950,10486,0,439,3,0,1000.0,True,10486,1,1,131 130 92,-1,
32687934,477605950,10511,0,440,3,1,1000.0,True,10511,3,1,131 5 81,-1,
32819840,477605950,10492,0,441,1,0,1000.0,True,10492,3,1,10 94 92,-1,
32851284,477605950,10664,0,442,3,0,28000.0,True,10664,2,1,131 5 38,-1,
32868728,477605950,10615,0,443,3,0,16000.0,True,10615,1,1,10 164 38,-1,
32918244,477605950,10495,0,444,0,0,2000.0,True,10495,3,1,131 93 81,-1,
32960831,477605950,10468,0,445,2,0,11000.0,True,10468,3,1,131 130 92,-1,
32971015,477605950,10438,0,446,3,0,5000.0,True,10438,0,1,131 101 38,-1,
32981997,477605950,10407,0,447,3,0,1000.0,True,10407,2,1,131 93 29,-1,
33010194,477605950,10437,0,448,0,0,1000.0,True,10437,1,1,131 104 29,-1,
33033370,477605950,10663,0,449,3,0,16000.0,True,10663,1,1,10 70 29,-1,
33051324,477605950,10458,0,450,3,0,7000.0,True,10458,2,1,131 99 81,-1,
33077719,477605950,10440,0,451,3,0,4000.0,True,10440,0,1,51 131 92,-1,
33096109,477605950,10565,0,452,0,0,15000.0,True,10565,2,1,9 10 29,-1,
33112921,477605950,10679,0,453,3,0,7000.0,True,10679,1,1,131 36 102,-1,
33131266,477605950,10548,0,454,3,0,3000.0,True,10548,0,1,10 164 92,-1,
33144499,477605950,10557,0,455,0,1,4000.0,True,10557,0,1,131 5 29,-1,
33165503,477605950,10444,0,456,3,0,2000.0,True,10444,0,1,131 104 81,-1,
33192939,477605950,10462,0,457,1,0,10000.0,True,10462,0,1,10 164 81,-1,
33226597,477605950,10646,0,458,0,1,12000.0,True,10646,0,1,10 94 29,-1,
33261228,477605950,10676,0,459,0,1,2000.0,True,10676,0,1,131 5 92,-1,
33282544,477605950,10423,0,460,3,0,7000.0,True,10423,1,1,131 104 29,-1,
33302593,477605950,10554,0,461,2,0,7000.0,True,10554,1,1,131 93 38,-1,
33330269,477605950,10549,0,462,3,1,7000.0,True,10549,3,1,9 10 29,-1,
33356397,477605950,10422,0,463,3,0,17000.0,True,10422,0,1,131 149 92,-1,
33386997,477605950,10527,0,464,3,1,12000.0,True,10527,3,1,131 5 81,-1,
33408963,477605950,10420,0,465,3,0,7000.0,True,10420,1,1,131 187 38,-1,
33425304,477605950,10675,0,466,0,0,1000.0,True,10675,2,1,9 10 81,-1,
33441620,477605950,10542,0,467,3,1,3000.0,True,10542,3,1,61 110 29,-1,
33455232,477605950,10575,0,468,0,0,1000.0,True,10575,3,1,9 10 29,-1,
33497581,477605950,10451,0,469,3,0,1000.0,True,10451,0,1,131 111 38,-1,
33553560,477605950,10526,0,470,3,0,3000.0,True,10526,1,1,131 149 38,-1,
33581266,477605950,10669,0,471,3,0,13000.0,True,10669,0,1,10 178 29,-1,
33633907,477605950,10525,0,472,3,0,14000.0,True,10525,1,1,131 13 29,-1,
33698018,477605950,10574,0,473,3,0,13000.0,True,10574,0,1,131 68 92,-1,
33718688,477605950,10613,0,474,3,0,24000.0,True,10613,1,1,10 164 92,-1,
33750970,477605950,10426,0,475,0,0,5000.0,True,10426,1,1,131 5 92,-1,
33826634,477605950,10602,0,476,3,1,13000.0,True,10602,3,1,61 110 29,-1,
33878620,477605950,10507,0,477,3,1,22000.0,True,10507,3,1,10 94 81,-1,
33894272,477605950,10621,0,478,3,0,1000.0,True,10621,0,1,51 131 92,-1,
33912979,477605950,10594,0,479,2,1,3000.0,True,10594,2,1,131 68 81,-1,
33922951,477605950,10408,0,480,3,0,8000.0,True,10408,1,1,51 131 38,-1,
33931553,477605950,10482,0,481,3,0,3000.0,True,10482,0,1,131 93 92,-1,
33940744,477605950,10428,0,482,0,1,1000.0,True,10428,0,1,131 5 38,-1,
33951219,477605950,10521,0,483,3,0,1000.0,True,10521,0,1,9 10 29,-1,
33960642,477605950,10559,0,484,2,1,2000.0,True,10559,2,1,51 131 81,-1,
33986352,477605950,10567,0,485,2,0,1000.0,True,10567,1,1,131 5 81,-1,
34012568,477605950,10467,0,486,2,0,8000.0,True,10467,0,1,9 10 92,-1,
34039140,477605950,10599,0,487,3,0,7000.0,True,10599,1,1,131 149 38,-1,
34062879,477605950,10432,0,488,3,0,15000.0,True,10432,2,1,10 70 38,-1,
34091861,477605950,10662,0,489,2,0,8000.0,True,10662,0,1,131 93 92,-1,
34119048,477605950,10498,0,490,1,0,13000.0,True,10498,2,1,131 40 38,-1,
34136360,477605950,10614,0,491,3,0,12000.0,True,10614,0,1,10 70 29,-1,
34157962,477605950,10680,0,492,1,0,4000.0,True,10680,2,1,51 131 92,-1,
34183350,477605950,10388,0,493,0,1,8000.0,True,10388,0,1,10 94 92,-1,
34211448,477605950,10638,0,494,3,0,2000.0,True,10638,1,1,131 99 29,-1,
34232557,477605950,10634,0,495,3,0,9000.0,True,10634,2,1,10 94 29,-1,
34270129,477605950,10472,0,496,3,0,4000.0,True,10472,0,1,9 10 92,-1,
34306779,477605950,10403,0,497,3,0,8000.0,True,10403,1,1,131 99 81,-1,
34322040,477605950,10409,0,498,0,0,11000.0,True,10409,3,1,51 131 81,-1,
34332610,477605950,10569,0,499,0,0,3000.0,True,10569,3,1,9 10 81,-1,
35483246,477605950,10421,0,500,2,0,2000.0,True,10421,1,1,10 70 81,-1,
35512621,477605950,10530,0,501,0,1,29000.0,True,10530,0,1,131 149 92,-1,
35606272,477605950,10446,0,502,0,1,3000.0,True,10446,0,1,131 149 29,-1,
35737096,477605950,10401,0,503,3,0,6000.0,True,10401,0,1,10 178 29,-1,
35831712,477605950,10419,0,504,0,1,19000.0,True,10419,0,1,131 68 29,-1,
36142130,477605950,10484,0,505,3,0,4000.0,True,10484,0,1,10 164 38,-1,
36194913,477605950,10443,0,506,3,0,29000.0,True,10443,2,1,51 131 81,-1,
36320530,477605950,7875,0,507,0,0,6000.0,True,7875,3,1,131 130 162 38,-1,
36419679,477605950,129,0,508,0,0,27000.0,True,129,2,1,9 10 81,-1,
36428727,477605950,51,0,509,0,1,4000.0,True,51,0,1,131 187 81,-1,
36437344,477605950,72,0,510,0,1,2000.0,True,72,0,1,131 93 162 92,-1,
36444987,477605950,7979,0,511,0,1,1000.0,True,7979,0,1,51 131 162 38,-1,
36453552,477605950,68,0,512,0,0,1000.0,True,68,2,1,51 131 102,-1,
36462827,477605950,7947,0,513,1,0,1000.0,True,7947,2,1,131 111 92,-1,
36472435,477605950,7891,0,514,0,0,2000.0,True,7891,3,1,10 70 102,-1,
36485007,477605950,194,0,515,0,0,1000.0,True,194,3,1,61 110 102,-1,
36560208,477605950,7863,0,516,1,0,3000.0,True,7863,0,1,131 68 92,-1,
36570081,477605950,7869,0,517,0,0,28000.0,True,7869,2,1,131 13 162 92,-1,
36579283,477605950,7927,0,518,0,0,1000.0,True,7927,3,1,10 178 29,-1,
36588573,477605950,7971,0,519,0,0,2000.0,True,7971,2,1,131 93 92,-1,
36600414,477605950,7954,0,520,3,1,1000.0,True,7954,3,1,61 110 81,-1,
36611394,477605950,7973,0,521,0,0,4000.0,True,7973,3,1,131 130 162 92,-1,
36621844,477605950,70,0,522,3,0,1000.0,True,70,0,1,51 131 162 38,-1,
36632304,477605950,7881,0,523,1,0,1000.0,True,7881,0,1,131 130 38,-1,
36641345,477605950,192,0,524,3,0,2000.0,True,192,1,1,131 104 38,-1,
36652846,477605950,7884,0,525,1,0,1000.0,True,7884,3,1,131 187 38,-1,
36663382,477605950,7949,0,526,1,0,1000.0,True,7949,3,1,131 149 162 38,-1,
36672121,477605950,11,0,527,0,0,1000.0,True,11,3,1,51 131 81,-1,
36682219,477605950,182,0,528,0,0,1000.0,True,182,2,1,131 36 162 92,-1,
36691419,477605950,7948,0,529,3,0,1000.0,True,7948,0,1,131 187 29,-1,
36701457,477605950,67,0,530,0,1,1000.0,True,67,0,1,131 187 102,-1,
36710978,477605950,115,0,531,1,1,1000.0,True,115,1,1,131 130 162 81,-1,
36720354,477605950,23,0,532,1,1,2000.0,True,23,1,1,9 10 29,-1,
36730870,477605950,7945,0,533,1,0,1000.0,True,7945,3,1,131 40 162 38,-1,
36756197,477605950,79,0,534,1,0,1000.0,True,79,2,1,131 36 162 81,-1,
36765706,477605950,7923,0,535,0,0,16000.0,True,7923,1,1,51 131 162 29,-1,
36774835,477605950,7864,0,536,3,0,1000.0,True,7864,0,1,131 149 29,-1,
36783297,477605950,193,0,537,0,0,1000.0,True,193,2,1,10 70 102,-1,
36792228,477605950,7883,0,538,0,0,1000.0,True,7883,1,1,10 178 102,-1,
36800619,477605950,7915,0,539,3,0,1000.0,True,7915,1,1,10 94 38,-1,
36808551,477605950,7962,0,540,0,0,1000.0,True,7962,3,1,51 131 92,-1,
36819507,477605950,84,0,541,3,0,1000.0,True,84,2,1,131 36 92,-1,
36830892,477605950,22,0,542,0,0,2000.0,True,22,2,1,131 5 92,-1,
36841602,477605950,40,0,543,3,0,1000.0,True,40,2,1,131 104 38,-1,
36850890,477605950,7862,0,544,3,0,2000.0,True,7862,1,1,131 149 162 81,-1,
36859589,477605950,184,0,545,3,0,1000.0,True,184,1,1,10 94 92,-1,
36868492,477605950,7924,0,546,0,0,1000.0,True,7924,2,1,131 40 38,-1,
36880437,477605950,127,0,547,0,1,1000.0,True,127,0,1,131 13 38,-1,
36891555,477605950,7922,0,548,0,0,2000.0,True,7922,1,1,131 149 92,-1,
36901486,477605950,7935,0,549,3,1,1000.0,True,7935,3,1,10 94 92,-1,
36912129,477605950,96,0,550,1,0,1000.0,True,96,2,1,9 10 92,-1,
36923387,477605950,188,0,551,0,1,1000.0,True,188,0,1,131 5 102,-1,
36933584,477605950,111,0,552,0,1,1000.0,True,111,0,1,131 101 162 81,-1,
36942571,477605950,7886,0,553,3,0,2000.0,True,7886,0,1,9 10 92,-1,
36955082,477605950,7936,0,554,0,0,1000.0,True,7936,3,1,10 164 162 29,-1,
36965083,477605950,95,0,555,3,1,3000.0,True,95,3,1,9 10 81,-1,
36973892,477605950,181,0,556,3,0,1000.0,True,181,0,1,131 104 81,-1,
36983565,477605950,45,0,557,1,1,1000.0,True,45,1,1,10 164 162 81,-1,
36992584,477605950,152,0,558,0,0,2000.0,True,152,1,1,131 5 162 81,-1,
37001103,477605950,168,0,559,0,0,1000.0,True,168,3,1,131 187 162 81,-1,
37011039,477605950,104,0,560,0,0,1000.0,True,104,2,1,131 93 162 81,-1,
37019805,477605950,7873,0,561,1,1,3000.0,True,7873,1,1,131 104 92,-1,
37029978,477605950,7966,0,562,3,0,1000.0,True,7966,2,1,131 93 162 81,-1,
37040797,477605950,7866,0,563,1,0,1000.0,True,7866,3,1,131 111 162 81,-1,
37050593,477605950,195,0,564,0,1,1000.0,True,195,0,1,10 164 38,-1,
37059242,477605950,126,0,565,3,0,2000.0,True,126,0,1,9 10 102,-1,
37071236,477605950,102,0,566,0,0,2000.0,True,102,3,1,131 104 29,-1,
39133963,477605950,173,0,567,0,0,1000.0,True,173,1,1,10 70 92,-1,
39144702,477605950,7930,0,568,1,0,30000.0,True,7930,0,1,131 111 38,-1,
39237633,477605950,161,0,569,0,1,2000.0,True,161,0,1,131 40 92,-1,
39265915,477605950,38,0,570,0,1,27000.0,True,38,0,1,10 70 162 92,-1,
39300706,477605950,7957,0,571,0,0,3000.0,True,7957,2,1,131 36 38,-1,
39332131,477605950,7902,0,572,0,0,2000.0,True,7902,3,1,131 101 29,-1,
39535204,477605950,158,0,573,2,0,5000.0,True,158,1,1,131 149 102,-1,
39729798,477605950,42,0,574,0,0,25000.0,True,42,1,1,131 130 92,-1,
40012743,477605950,7912,0,575,1,1,1000.0,True,7912,1,1,131 40 81,-1,
40265691,477605950,7853,0,576,0,0,11000.0,True,7853,1,1,131 5 162 92,-1,
40632737,477605950,109,0,577,0,0,4000.0,True,109,3,1,131 111 81,-1,
40996190,477605950,61,0,578,3,1,3000.0,True,61,3,1,10 164 102,-1,
41014710,477605950,128,0,579,3,0,1000.0,True,128,0,1,131 149 92,-1,
41034307,477605950,178,0,580,3,1,6000.0,True,178,3,1,131 93 162 92,-1,
41067374,477605950,7855,0,581,0,1,12000.0,True,7855,0,1,9 10 38,-1,
41079935,477605950,7956,0,582,1,0,25000.0,True,7956,0,1,131 149 92,-1,
41364463,477605950,13,0,583,0,0,4000.0,True,13,1,1,131 5 29,-1,
41432060,477605950,7932,0,584,2,1,26000.0,True,7932,2,1,131 93 162 29,-1,
41476416,477605950,20,0,585,3,0,2000.0,True,20,2,1,131 149 162 38,-1,
41548911,477605950,117,0,586,0,0,6000.0,True,117,2,1,131 101 162 81,-1,
41824313,477605950,66,0,587,2,0,1000.0,True,66,3,1,131 104 38,-1,
41884579,477605950,7861,0,588,0,0,28000.0,True,7861,1,1,131 5 162 38,-1,
42080570,477605950,7931,0,589,2,0,14000.0,True,7931,1,1,131 36 92,-1,
42200918,477605950,87,0,590,3,0,27000.0,True,87,1,1,131 111 102,-1,
42234286,477605950,50,0,591,0,0,2000.0,True,50,3,1,131 101 38,-1,
42243979,477605950,160,0,592,0,0,10000.0,True,160,2,1,131 93 38,-1,
42268530,477605950,7860,0,593,0,1,1000.0,True,7860,0,1,131 104 81,-1,
42382417,477605950,7906,0,594,3,1,7000.0,True,7906,3,1,131 5 81,-1,
42468751,477605950,7889,0,595,3,0,20000.0,True,7889,2,1,131 36 38,-1,
42480133,477605950,7916,0,596,0,0,2000.0,True,7916,1,1,131 101 162 81,-1,
42488502,477605950,7925,0,597,0,0,1000.0,True,7925,3,1,9 10 81,-1,
42497680,477605950,7952,0,598,0,0,1000.0,True,7952,1,1,131 111 162 29,-1,
42507108,477605950,7955,0,599,3,1,1000.0,True,7955,3,1,9 10 92,-1,
42517503,477605950,162,0,600,3,0,1000.0,True,162,1,1,9 10 102,-1,
42527638,477605950,7941,0,601,3,0,2000.0,True,7941,0,1,131 111 81,-1,
42538445,477605950,7852,0,602,0,0,1000.0,True,7852,3,1,131 5 162 81,-1,
42548788,477605950,81,0,603,0,0,2000.0,True,81,1,1,131 5 102,-1,
42559418,477605950,35,0,604,0,1,1000.0,True,35,0,1,131 5 81,-1,
42572592,477605950,167,0,605,0,0,3000.0,True,167,2,1,131 130 162 38,-1,
42582100,477605950,7885,0,606,3,1,5000.0,True,7885,3,1,131 111 92,-1,
42596571,477605950,44,0,607,0,0,2000.0,True,44,2,1,9 10 38,-1,
42607683,477605950,60,0,608,3,1,6000.0,True,60,3,1,9 10 38,-1,
42620436,477605950,150,0,609,0,0,2000.0,True,150,2,1,9 10 38,-1,
43759708,477605950,41,0,610,0,1,1000.0,True,41,0,1,131 93 162 81,-1,
43771933,477605950,7887,0,611,0,0,4000.0,True,7887,3,1,10 70 38,-1,
43785543,477605950,151,0,612,3,1,2000.0,True,151,3,1,131 93 162 92,-1,
43796210,477605950,71,0,613,3,0,1000.0,True,71,1,1,131 101 162 81,-1,
43812528,477605950,7921,0,614,3,0,2000.0,True,7921,0,1,131 93 162 81,-1,
43822013,477605950,90,0,615,2,1,8000.0,True,90,2,1,131 93 162 38,-1,
44102736,477605950,7858,0,616,0,0,1000.0,True,7858,2,1,131 93 29,-1,
44155374,477605950,471,0,617,3,0,30000.0,True,471,0,2,155 119 38 81,-1,
44165272,477605950,1310,0,618,3,1,9000.0,True,1310,3,2,2 107 92 102,-1,
44174961,477605950,747,0,619,3,0,2000.0,True,747,1,2,138 41 38 81,-1,
56520055,477605950,10687,0,620,3,0,2000.0,True,10687,1,2,62 137 142 81 92,-1,
68779485,477605950,466,0,621,3,0,30000.0,True,466,1,2,69 17 56 92 29,-1,
68789928,477605950,1233,0,622,3,0,3000.0,True,1233,1,2,143 105 92 29,-1,
68799276,477605950,1265,0,623,3,0,2000.0,True,1265,0,2,90 88 81 29,-1,
68808735,477605950,10684,0,624,3,0,2000.0,True,10684,0,2,62 137 142 92 29,-1,
68820250,477605950,259,0,625,3,0,2000.0,True,259,1,2,62 138 41 81 29,-1,
68831015,477605950,1329,0,626,3,1,3000.0,True,1329,3,2,143 114 38 102,-1,
68840921,477605950,223,0,627,3,1,2000.0,True,223,3,2,2 100 92 102,-1,
68851533,477605950,294,0,628,3,1,2000.0,True,294,3,2,155 119 38 81,-1,
68898677,477605950,437,0,629,1,0,1000.0,True,437,0,2,62 90 100 92 102,-1,
68914240,477605950,614,0,630,0,0,4000.0,True,614,1,2,62 90 100 81 92,-1,
68957461,477605950,1734,0,631,1,1,5000.0,True,1733,1,3,113 81 92,-1,
68957461,477605950,1735,0,631,1,0,5000.0,True,1733,0,3,157 81 92,-1,
68957461,477605950,1733,0,631,1,0,5000.0,True,1733,2,3,74 81 92,-1,
68974468,477605950,2437,0,632,1,0,2666.0,True,2437,2,3,74 38 81,-1,
68974468,477605950,2439,0,632,1,0,2666.0,True,2437,2,3,157 38 81,-1,
68974468,477605950,2438,0,632,1,0,2666.0,True,2437,2,3,136 38 81,-1,
68992315,477605950,1628,0,633,0,0,2000.0,True,1628,2,3,74 162 38 29,-1,
68992315,477605950,1630,0,633,1,0,2000.0,True,1628,0,3,157 38 29,-1,
68992315,477605950,1629,0,633,1,0,2000.0,True,1628,3,3,161 38 29,-1,
69008661,477605950,1637,0,634,1,0,2000.0,True,1637,3,3,74 38 29,-1,
69008661,477605950,1639,0,634,1,1,2000.0,True,1637,1,3,136 38 29,-1,
69008661,477605950,1638,0,634,1,0,2000.0,True,1637,3,3,82 38 29,-1,
69024530,477605950,2499,0,635,1,0,2000.0,True,2497,0,3,136 38 81,-1,
69024530,477605950,2497,0,635,1,0,2000.0,True,2497,3,3,74 38 81,-1,
69024530,477605950,2498,0,635,1,0,2000.0,True,2497,3,3,136 38 81,-1,
69040901,477605950,1621,0,636,1,0,2000.0,True,1619,2,3,157 81 92,-1,
69040901,477605950,1620,0,636,1,0,2000.0,True,1619,2,3,161 81 92,-1,
69040901,477605950,1619,0,636,1,0,2000.0,True,1619,0,3,106 81 92,-1,
69056764,477605950,1933,0,637,1,0,2333.0,True,1931,3,3,82 81 92,-1,
